,案號,法官
1576,"PCDM,103,審交簡,74,20140331,1","

蘇揚旭"
1577,"PCDM,103,審交簡,86,20140320,1","

鄭凱文"
1578,"PCDM,103,審交簡,99,20140331,1","

鄭凱文"
1579,"PKEM,103,港交簡,26,20140307,1","

黃偉銘"
1580,"PKEM,103,港交簡,28,20140305,1","

尤開民"
1581,"PKEM,103,港交簡,29,20140325,1","

陳碧玉"
1582,"PKEM,103,港交簡,34,20140307,1","

王子榮"
1583,"PKEM,103,港交簡,36,20140307,1","

黃偉銘"
1584,"PKEM,103,港交簡,37,20140307,1","

王子榮"
1585,"PKEM,103,港交簡,40,20140328,1","

張淵森"
1586,"PKEM,103,港交簡,8,20140326,1","

蕭于哲"
1587,"PTDM,103,交簡,411,20140331,1","

羅森德"
1588,"PTDM,103,交簡,415,20140310,1","

林鈴淑"
1589,"SCDM,103,竹交簡,149,20140311,1","

王碩禧"
1590,"SCDM,103,竹交簡,189,20140325,1","

王碩禧"
1591,"SCDM,103,竹交簡,216,20140306,1","

莊仁杰"
1592,"SCDM,103,竹交簡,227,20140314,1","

李毓華"
1593,"SCDM,103,竹交簡,228,20140314,1","

李毓華"
1594,"SCDM,103,竹交簡,270,20140325,1","

王碩禧"
1595,"SCDM,103,竹交簡,284,20140318,1","

王碩禧"
1596,"SCDM,103,竹交簡,295,20140314,1","

莊仁杰"
1597,"SCDM,103,竹交簡,301,20140313,1","

郭哲宏"
1598,"SCDM,103,竹交簡,308,20140325,1","

王碩禧"
1599,"SCDM,103,竹交簡,312,20140314,1","

莊仁杰"
1600,"SCDM,103,竹交簡,316,20140331,1","

李毓華"
1601,"SCDM,103,竹交簡,318,20140313,1","

郭哲宏"
1602,"SCDM,103,竹交簡,336,20140317,1","

郭哲宏"
1603,"SCDM,103,竹交簡,350,20140319,1","

郭哲宏"
1604,"SCDM,103,竹交簡,355,20140326,1","

莊仁杰"
1605,"SCDM,103,竹交簡,356,20140325,1","

王碩禧"
1606,"SCDM,103,竹交簡,366,20140319,1","

郭哲宏"
1607,"SCDM,103,竹交簡,368,20140327,1","

莊仁杰"
1608,"SCDM,103,竹交簡,382,20140319,1","

郭哲宏"
1609,"SCDM,103,竹交簡,397,20140327,1","

李政達"
1610,"SCDM,103,竹交簡,402,20140326,1","

莊仁杰"
1611,"SCDM,103,竹交簡,410,20140319,1","

郭哲宏"
1612,"SCDM,103,竹交簡,416,20140319,1","

郭哲宏"
1613,"SDEM,103,沙交簡,209,20140319,1","

林芳如"
1614,"SDEM,103,沙交簡,216,20140319,1","

林芳如"
1615,"SDEM,103,沙交簡,219,20140319,1","

林芳如"
1616,"SDEM,103,沙交簡,231,20140320,1","

林芳如"
1617,"SDEM,103,沙交簡,233,20140319,1","

林芳如"
1618,"SDEM,103,沙交簡,240,20140319,1","

林芳如"
1619,"SDEM,103,沙交簡,246,20140319,1","

林芳如"
1620,"SDEM,103,沙交簡,259,20140331,1","

林芳如"
1621,"SDEM,103,沙交簡,263,20140331,1","

林芳如"
1622,"SDEM,103,沙交簡,272,20140331,1","

林芳如"
1623,"SDEM,103,沙交簡,276,20140331,1","

林芳如"
1624,"SDEM,103,沙交簡,295,20140331,1","

林芳如"
1625,"SDEM,103,沙交簡,325,20140331,1","

林芳如"
1626,"SDEM,103,沙交簡,337,20140331,1","

林芳如"
1627,"SDEM,103,沙交簡,340,20140331,1","

林芳如"
1628,"SDEM,103,沙交簡,348,20140331,1","

林芳如"
1629,"SLDM,103,審交簡,24,20140311,1","

李宛玲"
1630,"SLEM,103,士交簡,341,20140310,1","

張嘉芬"
1631,"SLEM,103,士交簡,351,20140310,1","

張嘉芬"
1632,"SLEM,103,士交簡,357,20140310,1","

張嘉芬"
1633,"SLEM,103,士交簡,360,20140310,1","

張嘉芬"
1634,"SLEM,103,士交簡,362,20140310,1","

張嘉芬"
1635,"SLEM,103,士交簡,363,20140310,1","

張嘉芬"
1636,"SLEM,103,士交簡,364,20140310,1","

張嘉芬"
1637,"SLEM,103,士交簡,379,20140310,1","

張嘉芬"
1638,"SLEM,103,士交簡,383,20140318,1","

張嘉芬"
1639,"SLEM,103,士交簡,394,20140318,1","

張嘉芬"
1640,"SLEM,103,士交簡,395,20140318,1","

張嘉芬"
1641,"SLEM,103,士交簡,399,20140318,1","

張嘉芬"
1642,"SLEM,103,士交簡,402,20140318,1","

張嘉芬"
1643,"SLEM,103,士交簡,405,20140318,1","

張嘉芬"
1644,"SLEM,103,士交簡,417,20140328,1","

張嘉芬"
1645,"SLEM,103,士交簡,423,20140328,1","

張嘉芬"
1646,"SLEM,103,士交簡,430,20140328,1","

張嘉芬"
1647,"SLEM,103,士交簡,433,20140328,1","

張嘉芬"
1648,"SLEM,103,士交簡,434,20140328,1","

張嘉芬"
1649,"SLEM,103,士交簡,436,20140328,1","

張嘉芬"
1650,"SLEM,103,士交簡,438,20140328,1","

張嘉芬"
1651,"SLEM,103,士交簡,449,20140328,1","

張嘉芬"
1652,"SLEM,103,士交簡,459,20140328,1","

張嘉芬"
1653,"SLEM,103,士交簡,461,20140331,1","

張嘉芬"
1654,"SLEM,103,士交簡,462,20140331,1","

張嘉芬"
1655,"SLEM,103,士交簡,467,20140331,1","

張嘉芬"
1656,"SLEM,103,士交簡,469,20140331,1","

張嘉芬"
1657,"SLEM,103,士交簡,478,20140331,1","

張嘉芬"
1658,"SLEM,103,士交簡,481,20140331,1","

張嘉芬"
1659,"SLEM,103,士交簡,487,20140331,1","

張嘉芬"
1660,"SLEM,103,士交簡,495,20140331,1","

張嘉芬"
1661,"SLEM,103,士交簡,504,20140331,1","

張嘉芬"
1662,"TCDM,103,中交簡,1010,20140327,1","

吳昀儒"
1663,"TCDM,103,中交簡,1024,20140331,1","

簡芳潔"
1664,"TCDM,103,中交簡,1027,20140331,1","

王怡菁"
1665,"TCDM,103,中交簡,1047,20140331,1","

陳淑芳"
1666,"TCDM,103,中交簡,1050,20140331,1","

王怡菁"
1667,"TCDM,103,中交簡,1071,20140328,1","

蔡美華"
1668,"TCDM,103,中交簡,204,20140310,1","

郭德進"
1669,"TCDM,103,中交簡,261,20140318,1","

劉敏芳"
1670,"TCDM,103,中交簡,267,20140310,1","

郭德進"
1671,"TCDM,103,中交簡,326,20140317,1","

賴恭利"
1672,"TCDM,103,中交簡,329,20140318,1","

劉敏芳"
1673,"TCDM,103,中交簡,376,20140318,1","

劉敏芳"
1674,"TCDM,103,中交簡,440,20140310,1","

郭德進"
1675,"TCDM,103,中交簡,462,20140307,1","

廖欣儀"
1676,"TCDM,103,中交簡,482,20140318,1","

劉敏芳"
1677,"TCDM,103,中交簡,505,20140304,1","

許冰芬"
1678,"TCDM,103,中交簡,533,20140305,1","

戰諭威"
1679,"TCDM,103,中交簡,540,20140317,1","

賴恭利"
1680,"TCDM,103,中交簡,546,20140310,1","

黃司熒"
1681,"TCDM,103,中交簡,609,20140318,1","

劉敏芳"
1682,"TCDM,103,中交簡,629,20140310,1","

黃司熒"
1683,"TCDM,103,中交簡,635,20140304,1","

許冰芬"
1684,"TCDM,103,中交簡,646,20140325,1","

高文崇"
1685,"TCDM,103,中交簡,656,20140328,1","

張德寬"
1686,"TCDM,103,中交簡,660,20140318,1","

劉敏芳"
1687,"TCDM,103,中交簡,676,20140325,1","

賴恭利"
1688,"TCDM,103,中交簡,677,20140318,1","

王怡菁"
1689,"TCDM,103,中交簡,691,20140305,1","

蔡美華"
1690,"TCDM,103,中交簡,710,20140314,1","

戰諭威"
1691,"TCDM,103,中交簡,712,20140327,1","

黃司熒"
1692,"TCDM,103,中交簡,716,20140318,1","

劉敏芳"
1693,"TCDM,103,中交簡,770,20140311,1","

蔡美華"
1694,"TCDM,103,中交簡,785,20140314,1","

林秉暉"
1695,"TCDM,103,中交簡,792,20140321,1","

戴嘉慧"
1696,"TCDM,103,中交簡,808,20140314,1","

王品惠"
1697,"TCDM,103,中交簡,812,20140312,1","

林士傑"
1698,"TCDM,103,中交簡,817,20140318,1","

劉敏芳"
1699,"TCDM,103,中交簡,819,20140312,1","

蔡美華"
1700,"TCDM,103,中交簡,824,20140313,1","

張文俊"
1701,"TCDM,103,中交簡,847,20140327,1","

黃司熒"
1702,"TCDM,103,中交簡,849,20140319,1","

劉敏芳"
1703,"TCDM,103,中交簡,866,20140324,1","

王怡菁"
1704,"TCDM,103,中交簡,886,20140331,1","

段奇琬"
1705,"TCDM,103,中交簡,938,20140321,1","

李秋娟"
1706,"TCDM,103,中交簡,939,20140324,1","

游秀雯"
1707,"TCDM,103,中交簡,941,20140324,1","

蔡美華"
1708,"TCDM,103,中交簡,964,20140331,1","

張瑋珍"
1709,"TCDM,103,中交簡,979,20140325,1","

張文俊"
1710,"TCDM,103,中交簡,987,20140325,1","

蔡美華"
1711,"TCDM,103,中交簡,988,20140325,1","

廖欣儀"
1712,"TCDM,103,交簡,139,20140317,1","

楊忠城"
1713,"TCDM,103,交簡,158,20140331,1","

林秉暉"
1714,"TCDM,103,交簡,170,20140331,1","

王怡菁"
1715,"TCDM,103,交簡,171,20140331,1","

王怡菁"
1716,"TCDM,103,交簡,172,20140331,1","

王怡菁"
1717,"TLEM,103,六交簡,48,20140321,1","

溫文昌"
1718,"TLEM,103,六交簡,63,20140321,1","

溫文昌"
1719,"TLEM,103,六交簡,73,20140320,1","

陳定國"
1720,"TNDM,103,交簡,1000,20140331,1","

蔡直青"
1721,"TNDM,103,交簡,1002,20140331,1","

吳坤芳"
1722,"TNDM,103,交簡,1009,20140331,1","

彭喜有"
1723,"TNDM,103,交簡,1018,20140328,1","

高俊珊"
1724,"TNDM,103,交簡,1029,20140331,1","

楊雅萍"
1725,"TNDM,103,交簡,1030,20140328,1","

鄧希賢"
1726,"TNDM,103,交簡,1031,20140331,1","

曾子珍"
1727,"TNDM,103,交簡,1042,20140331,1","

鄭彩鳳"
1728,"TNDM,103,交簡,1045,20140331,1","

游育倫"
1729,"TNDM,103,交簡,1047,20140331,1","

張玉萱"
1730,"TNDM,103,交簡,1049,20140331,1","

李音儀"
1731,"TNDM,103,交簡,1052,20140328,1","

高俊珊"
1732,"TNDM,103,交簡,1080,20140331,1","

高俊珊"
1733,"TNDM,103,交簡,308,20140331,1","

楊雅萍"
1734,"TNDM,103,交簡,590,20140306,1","

曾子珍"
1735,"TNDM,103,交簡,621,20140313,1","

彭喜有"
1736,"TNDM,103,交簡,623,20140310,1","

游育倫"
1737,"TNDM,103,交簡,629,20140310,1","

黃堯讚"
1738,"TNDM,103,交簡,644,20140307,1","

張玉萱"
1739,"TNDM,103,交簡,646,20140307,1","

高俊珊"
1740,"TNDM,103,交簡,649,20140311,1","

曾子珍"
1741,"TNDM,103,交簡,651,20140305,1","

鄭彩鳳"
1742,"TNDM,103,交簡,653,20140312,1","

吳坤芳"
1743,"TNDM,103,交簡,674,20140307,1","

高俊珊"
1744,"TNDM,103,交簡,676,20140310,1","

游育倫"
1745,"TNDM,103,交簡,681,20140312,1","

李音儀"
1746,"TNDM,103,交簡,682,20140310,1","

游育倫"
1747,"TNDM,103,交簡,687,20140307,1","

羅郁棣"
1748,"TNDM,103,交簡,689,20140307,1","

張玉萱"
1749,"TNDM,103,交簡,692,20140307,1","

羅郁棣"
1750,"TNDM,103,交簡,713,20140310,1","

楊雅萍"
1751,"TNDM,103,交簡,718,20140320,1","

張玉萱"
1752,"TNDM,103,交簡,721,20140317,1","

曾子珍"
1753,"TNDM,103,交簡,729,20140307,1","

鄭彩鳳"
1754,"TNDM,103,交簡,742,20140310,1","

鄧希賢"
1755,"TNDM,103,交簡,753,20140317,1","

李音儀"
1756,"TNDM,103,交簡,755,20140311,1","

高俊珊"
1757,"TNDM,103,交簡,756,20140313,1","

游育倫"
1758,"TNDM,103,交簡,757,20140320,1","

張玉萱"
1759,"TNDM,103,交簡,768,20140321,1","

許育菱"
1760,"TNDM,103,交簡,776,20140324,1","

曾子珍"
1761,"TNDM,103,交簡,777,20140313,1","

楊雅萍"
1762,"TNDM,103,交簡,779,20140314,1","

高俊珊"
1763,"TNDM,103,交簡,781,20140327,1","

莊玉熙"
1764,"TNDM,103,交簡,791,20140317,1","

游育倫"
1765,"TNDM,103,交簡,796,20140320,1","

陳川傑"
1766,"TNDM,103,交簡,798,20140317,1","

李音儀"
1767,"TNDM,103,交簡,801,20140320,1","

張玉萱"
1768,"TNDM,103,交簡,802,20140314,1","

鄭彩鳳"
1769,"TNDM,103,交簡,811,20140314,1","

鄧希賢"
1770,"TNDM,103,交簡,812,20140324,1","

曾子珍"
1771,"TNDM,103,交簡,818,20140317,1","

高俊珊"
1772,"TNDM,103,交簡,825,20140318,1","

鄭彩鳳"
1773,"TNDM,103,交簡,828,20140325,1","

張玉萱"
1774,"TNDM,103,交簡,837,20140317,1","

羅郁棣"
1775,"TNDM,103,交簡,838,20140320,1","

游育倫"
1776,"TNDM,103,交簡,847,20140318,1","

鄭彩鳳"
1777,"TNDM,103,交簡,853,20140321,1","

彭喜有"
1778,"TNDM,103,交簡,862,20140328,1","

高俊珊"
1779,"TNDM,103,交簡,863,20140327,1","

陳川傑"
1780,"TNDM,103,交簡,872,20140325,1","

張玉萱"
1781,"TNDM,103,交簡,873,20140320,1","

游育倫"
1782,"TNDM,103,交簡,880,20140328,1","

高俊珊"
1783,"TNDM,103,交簡,886,20140319,1","

羅郁棣"
1784,"TNDM,103,交簡,895,20140325,1","

楊雅萍"
1785,"TNDM,103,交簡,899,20140320,1","

鄭彩鳳"
1786,"TNDM,103,交簡,903,20140326,1","

李音儀"
1787,"TNDM,103,交簡,915,20140325,1","

張玉萱"
1788,"TNDM,103,交簡,921,20140326,1","

李音儀"
1789,"TNDM,103,交簡,922,20140320,1","

游育倫"
1790,"TNDM,103,交簡,928,20140320,1","

游育倫"
1791,"TNDM,103,交簡,930,20140321,1","

吳坤芳"
1792,"TNDM,103,交簡,933,20140331,1","

曾子珍"
1793,"TNDM,103,交簡,948,20140328,1","

吳坤芳"
1794,"TNDM,103,交簡,955,20140325,1","

鄭彩鳳"
1795,"TNDM,103,交簡,958,20140331,1","

曾子珍"
1796,"TNDM,103,交簡,973,20140326,1","

李音儀"
1797,"TNDM,103,交簡,974,20140325,1","

游育倫"
1798,"TNDM,103,交簡,975,20140325,1","

鄭彩鳳"
1799,"TNDM,103,交簡,986,20140328,1","

游育倫"
1800,"TNDM,103,交簡,989,20140325,1","

鄭彩鳳"
1801,"TNDM,103,交簡,990,20140331,1","

張玉萱"
1802,"TNDM,103,交簡,994,20140331,1","

曾子珍"
1803,"TNDM,103,交簡,996,20140331,1","

朱中和"
1804,"TNDM,103,交簡,999,20140331,1","

羅郁棣"
1805,"TPDM,102,審交簡,348,20140313,1","

陳諾樺"
1806,"TPDM,103,交簡,1010,20140324,1","

邱筱涵"
1807,"TPDM,103,交簡,1011,20140331,1","

林呈樵"
1808,"TPDM,103,交簡,1023,20140331,1","

曾正龍"
1809,"TPDM,103,交簡,1037,20140331,1","

林呈樵"
1810,"TPDM,103,交簡,1046,20140331,1","

朱家毅"
1811,"TPDM,103,交簡,1065,20140327,1","

邱筱涵"
1812,"TPDM,103,交簡,414,20140312,1","

朱家毅"
1813,"TPDM,103,交簡,461,20140331,1","

林呈樵"
1814,"TPDM,103,交簡,477,20140312,1","

朱家毅"
1815,"TPDM,103,交簡,561,20140312,1","

朱家毅"
1816,"TPDM,103,交簡,630,20140312,1","

朱家毅"
1817,"TPDM,103,交簡,636,20140312,1","

朱家毅"
1818,"TPDM,103,交簡,673,20140312,1","

朱家毅"
1819,"TPDM,103,交簡,726,20140312,1","

朱家毅"
1820,"TPDM,103,交簡,740,20140305,1","

張耀宇"
1821,"TPDM,103,交簡,758,20140312,1","

朱家毅"
1822,"TPDM,103,交簡,770,20140306,1","

黃志中"
1823,"TPDM,103,交簡,789,20140331,1","

林呈樵"
1824,"TPDM,103,交簡,800,20140317,1","

邱筱涵"
1825,"TPDM,103,交簡,803,20140310,1","

張耀宇"
1826,"TPDM,103,交簡,816,20140331,1","

曾正龍"
1827,"TPDM,103,交簡,821,20140331,1","

林呈樵"
1828,"TPDM,103,交簡,828,20140310,1","

張耀宇"
1829,"TPDM,103,交簡,830,20140331,1","

曾正龍"
1830,"TPDM,103,交簡,848,20140331,1","

林呈樵"
1831,"TPDM,103,交簡,869,20140317,1","

朱家毅"
1832,"TPDM,103,交簡,890,20140331,1","

曾正龍"
1833,"TPDM,103,交簡,894,20140317,1","

張耀宇"
1834,"TPDM,103,交簡,907,20140318,1","

張耀宇"
1835,"TPDM,103,交簡,916,20140317,1","

邱筱涵"
1836,"TPDM,103,交簡,923,20140331,1","

曾正龍"
1837,"TPDM,103,交簡,942,20140331,1","

林呈樵"
1838,"TPDM,103,交簡,987,20140321,1","

許勻睿"
1839,"TPDM,103,審交簡,100,20140327,1","

黃玉婷"
1840,"TPDM,103,審交簡,111,20140331,1","

顧正德"
1841,"TPDM,103,審交簡,66,20140326,1","

顧正德"
1842,"TPDM,103,審交簡,77,20140313,1","

黃玉婷"
1843,"TPDM,103,審交簡,84,20140321,1","

黃玉婷"
1844,"TPDM,103,審交簡,86,20140328,1","

黃玉婷"
1845,"TPDM,103,審交簡,93,20140320,1","

呂政燁"
1846,"TPDM,103,審交簡,94,20140320,1","

呂政燁"
1847,"TTDM,103,東交簡,105,20140321,1","

朱貴蘭"
1848,"TTDM,103,東交簡,11,20140312,1","

朱貴蘭"
1849,"TTDM,103,東交簡,126,20140331,1","

朱貴蘭"
1850,"TTDM,103,東交簡,130,20140319,1","

李昆南"
1851,"TTDM,103,東交簡,134,20140331,1","

朱貴蘭"
1852,"TTDM,103,東交簡,143,20140331,1","

朱貴蘭"
1853,"TTDM,103,東交簡,146,20140331,1","

朱貴蘭"
1854,"TTDM,103,東交簡,153,20140331,1","

朱貴蘭"
1855,"TTDM,103,東交簡,173,20140331,1","

朱貴蘭"
1856,"TTDM,103,東交簡,176,20140331,1","

李昆南"
1857,"TTDM,103,東交簡,30,20140321,1","

朱貴蘭"
1858,"TTDM,103,東交簡,39,20140321,1","

朱貴蘭"
1859,"TTDM,103,東交簡,45,20140331,1","

陳盈螢"
1860,"TTDM,103,東交簡,62,20140321,1","

朱貴蘭"
1861,"TTDM,103,東交簡,70,20140331,1","

陳盈螢"
1862,"TTDM,103,東交簡,81,20140321,1","

朱貴蘭"
1863,"TTDM,103,東交簡,90,20140321,1","

朱貴蘭"
1864,"TTDM,103,東交簡,95,20140321,1","

朱貴蘭"
1865,"TTDM,103,東交簡,98,20140321,1","

朱貴蘭"
1866,"TTDM,104,東交簡,126,20140318,1","

朱貴蘭"
1867,"TYDM,103,壢交簡,278,20140306,1","

何孟璁"
1868,"TYDM,103,壢交簡,287,20140306,1","

何孟璁"
1869,"TYDM,103,壢交簡,293,20140307,1","

何孟璁"
1870,"TYDM,103,壢交簡,318,20140307,1","

何孟璁"
1871,"TYDM,103,壢交簡,322,20140307,1","

何孟璁"
1872,"TYDM,103,壢交簡,325,20140306,1","

何孟璁"
1873,"TYDM,103,壢交簡,333,20140307,1","

何孟璁"
1874,"TYDM,103,壢交簡,354,20140307,1","

何孟璁"
1875,"TYDM,103,壢交簡,363,20140310,1","

何孟璁"
1876,"TYDM,103,壢交簡,367,20140306,1","

何孟璁"
1877,"TYDM,103,壢交簡,388,20140310,1","

何孟璁"
1878,"TYDM,103,壢交簡,404,20140310,1","

何孟璁"
1879,"TYDM,103,壢交簡,413,20140310,1","

何孟璁"
1880,"TYDM,103,壢交簡,421,20140310,1","

何孟璁"
1881,"TYDM,103,壢交簡,422,20140310,1","

何孟璁"
1882,"TYDM,103,壢交簡,426,20140306,1","

何孟璁"
1883,"TYDM,103,壢交簡,437,20140312,1","

何孟璁"
1884,"TYDM,103,壢交簡,442,20140312,1","

何孟璁"
1885,"TYDM,103,壢交簡,451,20140317,1","

何孟璁"
1886,"TYDM,103,壢交簡,464,20140320,1","

何孟璁"
1887,"TYDM,103,壢交簡,473,20140320,1","

何孟璁"
1888,"TYDM,103,壢交簡,475,20140312,1","

何孟璁"
1889,"TYDM,103,壢交簡,481,20140312,1","

何孟璁"
1890,"TYDM,103,壢交簡,489,20140312,1","

何孟璁"
1891,"TYDM,103,壢交簡,510,20140320,1","

何孟璁"
1892,"TYDM,103,壢交簡,524,20140320,1","

何孟璁"
1893,"TYDM,103,壢交簡,533,20140327,1","

何孟璁"
1894,"TYDM,103,壢交簡,541,20140327,1","

何孟璁"
1895,"TYDM,103,壢交簡,543,20140324,1","

何孟璁"
1896,"TYDM,103,壢交簡,554,20140320,1","

何孟璁"
1897,"TYDM,103,壢交簡,574,20140324,1","

何孟璁"
1898,"TYDM,103,壢交簡,579,20140324,1","

何孟璁"
1899,"TYDM,103,壢交簡,603,20140328,1","

何孟璁"
1900,"TYDM,103,壢交簡,608,20140328,1","

何孟璁"
1901,"TYDM,103,壢交簡,619,20140317,1","

彭怡蓁"
1902,"TYDM,103,壢交簡,629,20140328,1","

何孟璁"
1903,"TYDM,103,壢交簡,643,20140317,1","

彭怡蓁"
1904,"TYDM,103,壢交簡,646,20140328,1","

何孟璁"
1905,"TYDM,103,壢交簡,652,20140328,1","

何孟璁"
1906,"TYDM,103,壢交簡,707,20140324,1","

彭怡蓁"
1907,"TYDM,103,壢交簡,732,20140324,1","

彭怡蓁"
1908,"TYDM,103,壢交簡,752,20140325,1","

彭怡蓁"
1909,"TYDM,103,壢交簡,784,20140331,1","

彭怡蓁"
1910,"TYDM,103,審交簡,54,20140328,1","

華奕超"
1911,"TYDM,103,審交簡,77,20140328,1","

林宜靜"
1912,"TYDM,103,桃交簡,348,20140306,1","

何孟璁"
1913,"TYDM,103,桃交簡,350,20140306,1","

何孟璁"
1914,"TYDM,103,桃交簡,362,20140306,1","

何孟璁"
1915,"TYDM,103,桃交簡,383,20140307,1","

何孟璁"
1916,"TYDM,103,桃交簡,399,20140312,1","

何孟璁"
1917,"TYDM,103,桃交簡,400,20140307,1","

何孟璁"
1918,"TYDM,103,桃交簡,424,20140310,1","

何孟璁"
1919,"TYDM,103,桃交簡,428,20140312,1","

何孟璁"
1920,"TYDM,103,桃交簡,429,20140306,1","

何孟璁"
1921,"TYDM,103,桃交簡,449,20140310,1","

何孟璁"
1922,"TYDM,103,桃交簡,471,20140310,1","

何孟璁"
1923,"TYDM,103,桃交簡,488,20140310,1","

何孟璁"
1924,"TYDM,103,桃交簡,493,20140310,1","

何孟璁"
1925,"TYDM,103,桃交簡,504,20140318,1","

何孟璁"
1926,"TYDM,103,桃交簡,506,20140310,1","

何孟璁"
1927,"TYDM,103,桃交簡,517,20140310,1","

何孟璁"
1928,"TYDM,103,桃交簡,518,20140312,1","

何孟璁"
1929,"TYDM,103,桃交簡,536,20140312,1","

何孟璁"
1930,"TYDM,103,桃交簡,542,20140312,1","

何孟璁"
1931,"TYDM,103,桃交簡,556,20140312,1","

何孟璁"
1932,"TYDM,103,桃交簡,564,20140318,1","

何孟璁"
1933,"TYDM,103,桃交簡,575,20140312,1","

何孟璁"
1934,"TYDM,103,桃交簡,609,20140318,1","

何孟璁"
1935,"TYDM,103,桃交簡,611,20140318,1","

何孟璁"
1936,"TYDM,103,桃交簡,624,20140318,1","

何孟璁"
1937,"TYDM,103,桃交簡,629,20140318,1","

何孟璁"
1938,"TYDM,103,桃交簡,654,20140318,1","

何孟璁"
1939,"TYDM,103,桃交簡,660,20140318,1","

何孟璁"
1940,"TYDM,103,桃交簡,667,20140318,1","

何孟璁"
1941,"TYDM,103,桃交簡,676,20140327,1","

何孟璁"
1942,"TYDM,103,桃交簡,681,20140306,1","

彭怡蓁"
1943,"TYDM,103,桃交簡,689,20140327,1","

何孟璁"
1944,"TYDM,103,桃交簡,691,20140327,1","

何孟璁"
1945,"TYDM,103,桃交簡,693,20140327,1","

何孟璁"
1946,"TYDM,103,桃交簡,714,20140327,1","

何孟璁"
1947,"TYDM,103,桃交簡,721,20140327,1","

何孟璁"
1948,"TYDM,103,桃交簡,730,20140327,1","

何孟璁"
1949,"TYDM,103,桃交簡,754,20140313,1","

彭怡蓁"
1950,"TYDM,103,桃交簡,759,20140328,1","

何孟璁"
1951,"TYDM,103,桃交簡,763,20140317,1","

彭怡蓁"
1952,"TYDM,103,桃交簡,765,20140328,1","

何孟璁"
1953,"TYDM,103,桃交簡,774,20140331,1","

何孟璁"
1954,"TYDM,103,桃交簡,777,20140317,1","

彭怡蓁"
1955,"TYDM,103,桃交簡,807,20140331,1","

黃俊華"
1956,"TYDM,103,桃交簡,983,20140331,1","

黃俊華"
1957,"TYDM,107,桃交簡,408,20140323,1","

黃致毅"
1958,"CHDM,103,交簡,391,20140411,1","

黃玉齡"
1959,"CHDM,103,交簡,404,20140411,1","

黃玉齡"
1960,"CHDM,103,交簡,455,20140411,1","

黃玉齡"
1961,"CHDM,103,交簡,469,20140430,1","

黃玉齡"
1962,"CHDM,103,交簡,515,20140430,1","

黃玉齡"
1963,"CHDM,103,交簡,597,20140415,1","

姚銘鴻"
1964,"CHDM,103,交簡,611,20140430,1","

黃玉齡"
1965,"CHDM,103,交簡,672,20140415,1","

姚銘鴻"
1966,"CHDM,103,交簡,716,20140409,1","

邱鼎文"
1967,"CHDM,103,交簡,717,20140407,1","

田德煙"
1968,"CHDM,103,交簡,767,20140429,1","

黃玉齡"
1969,"CHDM,103,交簡,777,20140407,1","

田德煙"
1970,"CHDM,103,交簡,787,20140410,1","

林于人"
1971,"CHDM,103,交簡,788,20140429,1","

黃玉齡"
1972,"CHDM,103,交簡,826,20140411,1","

邱鼎文"
1973,"CHDM,103,交簡,827,20140415,1","

姚銘鴻"
1974,"CHDM,103,交簡,830,20140417,1","

黃士瑋"
1975,"CHDM,103,交簡,898,20140409,1","

曹馨方"
1976,"CHDM,103,交簡,912,20140417,1","

陳德池"
1977,"CHDM,103,交簡,918,20140418,1","

邱鼎文"
1978,"CYDM,103,嘉交簡,559,20140416,1","

周欣怡"
1979,"CYDM,103,嘉交簡,600,20140403,1","

張道周"
1980,"CYDM,103,嘉交簡,611,20140410,1","

傅曉瑄"
1981,"CYDM,103,嘉交簡,612,20140410,1","

傅曉瑄"
1982,"CYDM,103,嘉交簡,624,20140415,1","

陳嘉臨"
1983,"CYDM,103,嘉交簡,630,20140415,1","

陳嘉臨"
1984,"CYDM,103,嘉交簡,632,20140416,1","

周欣怡"
1985,"CYDM,103,嘉交簡,667,20140428,1","

周欣怡"
1986,"CYDM,103,嘉交簡,681,20140428,1","

周欣怡"
1987,"CYDM,103,嘉交簡,686,20140430,1","

陳嘉臨"
1988,"CYDM,103,嘉交簡,689,20140428,1","

張道周"
1989,"CYDM,103,朴交簡,168,20140416,1","

張道周"
1990,"CYDM,103,朴交簡,169,20140424,1","

陳嘉臨"
1991,"HLDM,103,玉交簡,22,20140402,1","

梁昭銘"
1992,"HLDM,103,花交簡,177,20140403,1","

顏維助"
1993,"HLDM,103,花交簡,179,20140403,1","

顏維助"
1994,"HLDM,103,花交簡,187,20140408,1","

顏維助"
1995,"HLDM,103,花交簡,188,20140402,1","

廖晉賦"
1996,"HLDM,103,花交簡,192,20140414,1","

顏維助"
1997,"HLDM,103,花交簡,203,20140416,1","

顏維助"
1998,"HLDM,103,花交簡,207,20140418,1","

廖晉賦"
1999,"HLDM,103,花交簡,211,20140425,1","

陸怡璇"
2000,"HLDM,103,花交簡,215,20140423,1","

施建榮"
2001,"HLDM,103,花交簡,230,20140430,1","

陸怡璇"
2002,"HUEM,103,虎交簡,33,20140407,1","

陳雅琪"
2003,"HUEM,103,虎交簡,37,20140409,1","

鍾世芬"
2004,"HUEM,103,虎交簡,39,20140409,1","

陳雅琪"
2005,"HUEM,103,虎交簡,42,20140408,1","

謝宜雯"
2006,"HUEM,103,虎交簡,43,20140401,1","

蕭雅毓"
