,案號,法官
1273,"KSDM,110,交簡,464,20210309,1","

洪韻筑"
1274,"KSDM,110,交簡,465,20210308,1","

陳中和"
1275,"KSDM,110,交簡,467,20210329,1","

李爭春"
1276,"KSDM,110,交簡,469,20210330,1","

呂明燕"
1277,"KSDM,110,交簡,470,20210308,1","

陳中和"
1278,"KSDM,110,交簡,471,20210329,1","

李爭春"
1279,"KSDM,110,交簡,474,20210322,1","

胡家瑋"
1280,"KSDM,110,交簡,475,20210329,1","

李爭春"
1281,"KSDM,110,交簡,476,20210331,1","

翁瑄禮"
1282,"KSDM,110,交簡,477,20210322,1","

洪韻筑"
1283,"KSDM,110,交簡,479,20210308,1","

陳中和"
1284,"KSDM,110,交簡,481,20210308,1","

陳中和"
1285,"KSDM,110,交簡,483,20210329,1","

李爭春"
1286,"KSDM,110,交簡,484,20210330,1","

洪韻筑"
1287,"KSDM,110,交簡,485,20210329,1","

李爭春"
1288,"KSDM,110,交簡,488,20210329,1","

李爭春"
1289,"KSDM,110,交簡,489,20210329,1","

胡家瑋"
1290,"KSDM,110,交簡,491,20210330,1","

洪韻筑"
1291,"KSDM,110,交簡,492,20210310,1","

胡家瑋"
1292,"KSDM,110,交簡,493,20210310,1","

胡家瑋"
1293,"KSDM,110,交簡,494,20210324,1","

洪韻筑"
1294,"KSDM,110,交簡,495,20210329,1","

呂明燕"
1295,"KSDM,110,交簡,499,20210310,1","

胡家瑋"
1296,"KSDM,110,交簡,500,20210311,1","

洪韻筑"
1297,"KSDM,110,交簡,501,20210329,1","

李爭春"
1298,"KSDM,110,交簡,505,20210311,1","

洪韻筑"
1299,"KSDM,110,交簡,512,20210329,1","

胡家瑋"
1300,"KSDM,110,交簡,517,20210330,1","

洪韻筑"
1301,"KSDM,110,交簡,523,20210330,1","

呂明燕"
1302,"KSDM,110,交簡,527,20210324,1","

洪韻筑"
1303,"KSDM,110,交簡,529,20210318,1","

陳中和"
1304,"KSDM,110,交簡,531,20210322,1","

胡家瑋"
1305,"KSDM,110,交簡,532,20210331,1","

洪韻筑"
1306,"KSDM,110,交簡,539,20210330,1","

呂明燕"
1307,"KSDM,110,交簡,540,20210322,1","

胡家瑋"
1308,"KSDM,110,交簡,547,20210329,1","

胡家瑋"
1309,"KSDM,110,交簡,548,20210317,1","

洪韻筑"
1310,"KSDM,110,交簡,549,20210322,1","

胡家瑋"
1311,"KSDM,110,交簡,552,20210315,1","

陳中和"
1312,"KSDM,110,交簡,553,20210315,1","

陳中和"
1313,"KSDM,110,交簡,554,20210322,1","

胡家瑋"
1314,"KSDM,110,交簡,555,20210315,1","

陳中和"
1315,"KSDM,110,交簡,556,20210322,1","

洪韻筑"
1316,"KSDM,110,交簡,557,20210317,1","

洪韻筑"
1317,"KSDM,110,交簡,560,20210315,1","

陳中和"
1318,"KSDM,110,交簡,561,20210315,1","

陳中和"
1319,"KSDM,110,交簡,564,20210325,1","

胡家瑋 (Judge Hu Jia-wei)"
1320,"KSDM,110,交簡,565,20210322,1","

胡家瑋 (Judge Hu Jia-wei)"
1321,"KSDM,110,交簡,566,20210317,1","

洪韻筑"
1322,"KSDM,110,交簡,568,20210331,1","

翁瑄禮"
1323,"KSDM,110,交簡,570,20210329,1","

胡家瑋"
1324,"KSDM,110,交簡,579,20210326,1","

呂明燕"
1325,"KSDM,110,交簡,582,20210331,1","

翁瑄禮"
1326,"KSDM,110,交簡,583,20210317,1","

洪韻筑"
1327,"KSDM,110,交簡,586,20210331,1","

洪韻筑"
1328,"KSDM,110,交簡,588,20210322,1","

洪韻筑"
1329,"KSDM,110,交簡,598,20210326,1","

呂明燕"
1330,"KSDM,110,交簡,601,20210325,1","

胡家瑋"
1331,"KSDM,110,交簡,602,20210323,1","

胡家瑋"
1332,"KSDM,110,交簡,612,20210325,1","

胡家瑋"
1333,"KSDM,110,交簡,616,20210331,1","

洪韻筑"
1334,"KSDM,110,交簡,617,20210323,1","

胡家瑋"
1335,"KSDM,110,交簡,622,20210326,1","

呂明燕"
1336,"KSDM,110,交簡,624,20210326,1","

胡家瑋"
1337,"KSDM,110,交簡,625,20210318,1","

陳中和"
1338,"KSDM,110,交簡,626,20210318,1","

陳中和"
1339,"KSDM,110,交簡,632,20210318,1","

陳中和"
1340,"KSDM,110,交簡,635,20210331,1","

洪韻筑"
1341,"KSDM,110,交簡,640,20210318,1","

陳中和"
1342,"KSDM,110,交簡,642,20210318,1","

陳中和"
1343,"KSDM,110,交簡,643,20210318,1","

陳中和"
1344,"KSDM,110,交簡,644,20210329,1","

胡家瑋"
1345,"KSDM,110,交簡,649,20210325,1","

洪韻筑"
1346,"KSDM,110,交簡,650,20210325,1","

胡家瑋"
1347,"KSDM,110,交簡,656,20210325,1","

洪韻筑"
1348,"KSDM,110,交簡,662,20210326,1","

呂明燕"
1349,"KSDM,110,交簡,667,20210323,1","

胡家瑋"
1350,"KSDM,110,交簡,672,20210326,1","

呂明燕"
1351,"KSDM,110,交簡,675,20210325,1","

洪韻筑"
1352,"KSDM,110,交簡,681,20210326,1","

呂明燕"
1353,"KSDM,110,交簡,682,20210330,1","

洪韻筑"
1354,"KSDM,110,交簡,685,20210330,1","

洪韻筑"
1355,"KSDM,110,交簡,686,20210329,1","

胡家瑋"
1356,"KSDM,110,交簡,689,20210325,1","

胡家瑋"
1357,"KSDM,110,交簡,694,20210330,1","

洪韻筑"
1358,"KSDM,110,交簡,697,20210325,1","

胡家瑋"
1359,"KSDM,110,交簡,699,20210325,1","

洪韻筑"
1360,"KSDM,110,交簡,702,20210325,1","

胡家瑋"
1361,"KSDM,110,交簡,709,20210331,1","

翁瑄禮"
1362,"KSDM,110,交簡,712,20210329,1","

胡家瑋"
1363,"KSDM,110,交簡,714,20210331,1","

洪韻筑"
1364,"KSDM,110,交簡,720,20210326,1","

呂明燕"
1365,"KSDM,110,交簡,721,20210329,1","

胡家瑋"
1366,"KSDM,110,交簡,724,20210325,1","

胡家瑋"
1367,"KSDM,110,交簡,725,20210331,1","

洪韻筑"
1368,"KSDM,110,交簡,727,20210331,1","

翁瑄禮"
1369,"KSDM,110,交簡,731,20210330,1","

陳中和"
1370,"KSDM,110,交簡,733,20210326,1","

陳中和"
1371,"KSDM,110,交簡,734,20210326,1","

陳中和"
1372,"KSDM,110,交簡,735,20210330,1","

陳中和"
1373,"KSDM,110,交簡,736,20210326,1","

陳中和"
1374,"KSDM,110,交簡,737,20210326,1","

陳中和"
1375,"KSDM,110,交簡,739,20210329,1","

胡家瑋"
1376,"KSDM,110,交簡,753,20210329,1","

胡家瑋"
1377,"KSDM,110,交簡,755,20210331,1","

胡家瑋"
1378,"KSDM,110,交簡,756,20210326,1","

呂明燕"
1379,"KSDM,110,交簡,761,20210331,1","

胡家瑋"
1380,"KSDM,110,交簡,768,20210329,1","

胡家瑋"
1381,"KSDM,110,交簡,781,20210329,1","

胡家瑋"
1382,"KSDM,110,交簡,782,20210331,1","

胡家瑋"
1383,"KSDM,110,交簡,784,20210331,1","

洪韻筑"
1384,"KSDM,110,交簡,791,20210329,1","

胡家瑋"
1385,"KSDM,110,交簡,797,20210329,1","

胡家瑋"
1386,"KSDM,110,交簡,808,20210331,1","

洪韻筑"
1387,"KSDM,110,交簡,95,20210305,1","

洪韻筑法官"
1388,"MKEM,110,馬交簡,32,20210303,1","

陳立祥"
1389,"MKEM,110,馬交簡,36,20210310,1","

陳立祥"
1390,"MKEM,110,馬交簡,37,20210329,1","

王政揚"
1391,"MKEM,110,馬交簡,42,20210323,1","

陳順輝"
1392,"MKEM,110,馬交簡,43,20210323,1","

陳順輝"
1393,"MLDM,110,苗交簡,118,20210316,1","

高御庭"
1394,"MLDM,110,苗交簡,120,20210305,1","

朱俊瑋"
1395,"MLDM,110,苗交簡,129,20210305,1","

朱俊瑋"
1396,"MLDM,110,苗交簡,131,20210316,1","

高御庭"
1397,"MLDM,110,苗交簡,148,20210323,1","

高御庭"
1398,"MLDM,110,苗交簡,154,20210323,1","

高御庭"
1399,"MLDM,110,苗交簡,155,20210305,1","

柳章峰"
1400,"MLDM,110,苗交簡,165,20210316,1","

高御庭"
1401,"MLDM,110,苗交簡,169,20210310,1","

魏宏安"
1402,"MLDM,110,苗交簡,176,20210330,1","

林信宇"
1403,"MLDM,110,苗交簡,183,20210323,1","

高御庭"
1404,"MLDM,110,苗交簡,192,20210319,1","

柳章峰"
1405,"MLDM,110,苗交簡,193,20210331,1","

高御庭"
1406,"MLDM,110,苗交簡,59,20210323,1","

高御庭"
1407,"MLDM,110,苗交簡,77,20210305,1","

朱俊瑋"
1408,"MLDM,110,苗交簡,87,20210319,1","

高御庭"
1409,"MLDM,110,苗交簡,99,20210323,1","

高御庭"
1410,"NTDM,110,埔交簡,26,20210304,1","

蔡霈蓁"
1411,"NTDM,110,埔交簡,40,20210330,1","

林昱志"
1412,"NTDM,110,投交簡,108,20210325,1","

蔡霈蓁"
1413,"NTDM,110,投交簡,115,20210329,1","

孫于淦"
1414,"NTDM,110,投交簡,24,20210329,1","

孫于淦"
1415,"NTDM,110,投交簡,47,20210302,1","

林昱志"
1416,"NTDM,110,投交簡,63,20210312,1","

林昱志 (Lin Yu-Chih)"
1417,"NTDM,110,投交簡,7,20210315,1","

孫于淦"
1418,"NTDM,110,投交簡,70,20210311,1","

蔡霈蓁"
1419,"NTDM,110,投交簡,92,20210322,1","

孫于淦"
1420,"NTDM,110,投交簡,98,20210324,1","

孫于淦"
1421,"PCDM,110,交簡,119,20210316,1","

徐蘭萍"
1422,"PCDM,110,交簡,228,20210305,1","

黎錦福"
1423,"PCDM,110,交簡,244,20210315,1","

黎錦福"
1424,"PCDM,110,交簡,262,20210331,1","

黎錦福"
1425,"PCDM,110,交簡,263,20210322,1","

徐蘭萍"
1426,"PCDM,110,交簡,298,20210316,1","

黎錦福"
1427,"PCDM,110,交簡,312,20210319,1","

陳明珠"
1428,"PCDM,110,交簡,315,20210330,1","

徐蘭萍"
1429,"PCDM,110,交簡,322,20210329,1","

黎錦福"
1430,"PCDM,110,交簡,371,20210331,1","

黎錦福"
1431,"PTDM,109,交簡,2670,20210325,1","

黃紀錄"
1432,"PTDM,109,交簡,2712,20210325,1","

黃紀錄"
1433,"PTDM,109,交簡,2713,20210325,1","

黃紀錄"
1434,"PTDM,109,交簡,2758,20210329,1","

黃紀錄"
1435,"PTDM,109,交簡,2774,20210325,1","

黃紀錄"
1436,"PTDM,109,交簡,2779,20210325,1","

黃紀錄"
1437,"PTDM,109,交簡,2814,20210319,1","

涂裕洪"
1438,"PTDM,109,交簡,2835,20210310,1","

簡光昌"
1439,"PTDM,110,交簡,100,20210312,1","

簡光昌"
1440,"PTDM,110,交簡,114,20210318,1","

涂裕洪"
1441,"PTDM,110,交簡,117,20210304,1","

簡光昌"
1442,"PTDM,110,交簡,118,20210304,1","

簡光昌"
1443,"PTDM,110,交簡,12,20210312,1","

簡光昌"
1444,"PTDM,110,交簡,121,20210304,1","

簡光昌"
1445,"PTDM,110,交簡,129,20210303,1","

涂裕洪"
1446,"PTDM,110,交簡,130,20210318,1","

簡光昌"
1447,"PTDM,110,交簡,133,20210318,1","

簡光昌"
1448,"PTDM,110,交簡,135,20210323,1","

涂裕洪"
1449,"PTDM,110,交簡,136,20210304,1","

簡光昌"
1450,"PTDM,110,交簡,14,20210312,1","

簡光昌"
1451,"PTDM,110,交簡,141,20210318,1","

簡光昌"
1452,"PTDM,110,交簡,179,20210331,1","

黃紀錄"
1453,"PTDM,110,交簡,19,20210315,1","

涂裕洪"
1454,"PTDM,110,交簡,2,20210315,1","

涂裕洪"
1455,"PTDM,110,交簡,21,20210315,1","

涂裕洪"
1456,"PTDM,110,交簡,213,20210319,1","

簡光昌"
1457,"PTDM,110,交簡,215,20210319,1","

簡光昌"
1458,"PTDM,110,交簡,22,20210312,1","

簡光昌"
1459,"PTDM,110,交簡,224,20210319,1","

簡光昌"
1460,"PTDM,110,交簡,226,20210319,1","

簡光昌"
1461,"PTDM,110,交簡,233,20210330,1","

林敬超"
1462,"PTDM,110,交簡,237,20210325,1","

簡光昌"
1463,"PTDM,110,交簡,238,20210325,1","

簡光昌"
1464,"PTDM,110,交簡,24,20210315,1","

涂裕洪"
1465,"PTDM,110,交簡,241,20210325,1","

簡光昌"
1466,"PTDM,110,交簡,244,20210325,1","

簡光昌"
1467,"PTDM,110,交簡,261,20210326,1","

黃紀錄"
1468,"PTDM,110,交簡,268,20210331,1","

黃紀錄"
1469,"PTDM,110,交簡,281,20210322,1","

簡光昌"
1470,"PTDM,110,交簡,283,20210322,1","

簡光昌"
1471,"PTDM,110,交簡,287,20210322,1","

簡光昌"
1472,"PTDM,110,交簡,290,20210326,1","

黃紀錄"
1473,"PTDM,110,交簡,293,20210326,1","

黃紀錄"
1474,"PTDM,110,交簡,297,20210330,1","

簡光昌"
1475,"PTDM,110,交簡,298,20210330,1","

簡光昌"
1476,"PTDM,110,交簡,309,20210304,1","

涂裕洪"
1477,"PTDM,110,交簡,31,20210312,1","

簡光昌"
1478,"PTDM,110,交簡,310,20210330,1","

簡光昌"
1479,"PTDM,110,交簡,312,20210304,1","

涂裕洪"
1480,"PTDM,110,交簡,32,20210325,1","

黃紀錄"
1481,"PTDM,110,交簡,330,20210304,1","

涂裕洪"
1482,"PTDM,110,交簡,337,20210304,1","

涂裕洪"
1483,"PTDM,110,交簡,346,20210302,1","

楊子龍"
1484,"PTDM,110,交簡,348,20210324,1","

簡光昌"
1485,"PTDM,110,交簡,350,20210324,1","

簡光昌"
1486,"PTDM,110,交簡,361,20210326,1","

黃紀錄"
1487,"PTDM,110,交簡,362,20210305,1","

涂裕洪"
1488,"PTDM,110,交簡,365,20210305,1","

涂裕洪"
1489,"PTDM,110,交簡,368,20210326,1","

黃紀錄"
1490,"PTDM,110,交簡,374,20210305,1","

涂裕洪"
1491,"PTDM,110,交簡,376,20210305,1","

涂裕洪"
1492,"PTDM,110,交簡,388,20210329,1","

簡光昌"
1493,"PTDM,110,交簡,390,20210324,1","

涂裕洪"
1494,"PTDM,110,交簡,392,20210329,1","

簡光昌"
1495,"PTDM,110,交簡,393,20210324,1","

涂裕洪"
1496,"PTDM,110,交簡,397,20210326,1","

黃紀錄"
1497,"PTDM,110,交簡,4,20210315,1","

涂裕洪"
1498,"PTDM,110,交簡,405,20210303,1","

曾思薇"
1499,"PTDM,110,交簡,406,20210331,1","

陳茂亭"
1500,"PTDM,110,交簡,422,20210330,1","

黃紀錄"
1501,"PTDM,110,交簡,435,20210330,1","

黃紀錄"
1502,"PTDM,110,交簡,447,20210330,1","

黃紀錄"
1503,"PTDM,110,交簡,448,20210317,1","

涂裕洪"
1504,"PTDM,110,交簡,45,20210317,1","

涂裕洪"
1505,"PTDM,110,交簡,450,20210330,1","

黃紀錄"
1506,"PTDM,110,交簡,455,20210317,1","

涂裕洪"
1507,"PTDM,110,交簡,457,20210330,1","

黃紀錄"
1508,"PTDM,110,交簡,458,20210317,1","

涂裕洪"
1509,"PTDM,110,交簡,459,20210317,1","

涂裕洪"
1510,"PTDM,110,交簡,460,20210317,1","

涂裕洪"
1511,"PTDM,110,交簡,462,20210317,1","

涂裕洪"
1512,"PTDM,110,交簡,472,20210318,1","

涂裕洪"
1513,"PTDM,110,交簡,480,20210330,1","

黃紀錄"
1514,"PTDM,110,交簡,493,20210330,1","

黃紀錄"
1515,"PTDM,110,交簡,498,20210330,1","

黃紀錄"
1516,"PTDM,110,交簡,506,20210319,1","

涂裕洪"
1517,"PTDM,110,交簡,508,20210319,1","

涂裕洪"
1518,"PTDM,110,交簡,517,20210319,1","

涂裕洪"
1519,"PTDM,110,交簡,523,20210325,1","

涂裕洪"
1520,"PTDM,110,交簡,525,20210330,1","

黃紀錄"
1521,"PTDM,110,交簡,529,20210324,1","

涂裕洪"
1522,"PTDM,110,交簡,530,20210324,1","

涂裕洪"
1523,"PTDM,110,交簡,531,20210324,1","

涂裕洪"
1524,"PTDM,110,交簡,539,20210324,1","

涂裕洪"
1525,"PTDM,110,交簡,540,20210324,1","

涂裕洪"
1526,"PTDM,110,交簡,543,20210324,1","

涂裕洪"
1527,"PTDM,110,交簡,548,20210330,1","

黃紀錄"
1528,"PTDM,110,交簡,55,20210323,1","

涂裕洪"
1529,"PTDM,110,交簡,560,20210324,1","

涂裕洪"
1530,"PTDM,110,交簡,561,20210324,1","

涂裕洪"
1531,"PTDM,110,交簡,565,20210325,1","

涂裕洪"
1532,"PTDM,110,交簡,567,20210325,1","

涂裕洪"
1533,"PTDM,110,交簡,569,20210330,1","

黃紀錄"
1534,"PTDM,110,交簡,7,20210315,1","

涂裕洪"
1535,"PTDM,110,交簡,76,20210319,1","

涂裕洪"
1536,"PTDM,110,交簡,9,20210310,1","

簡光昌"
1537,"PTDM,110,交簡,90,20210318,1","

簡光昌"
1538,"PTDM,110,交簡,92,20210304,1","

簡光昌"
1539,"PTDM,110,交簡,97,20210318,1","

涂裕洪"
1540,"SCDM,109,竹交簡,886,20210310,1","

江宜穎"
1541,"SCDM,109,竹交簡,929,20210315,1","

黃美盈"
1542,"SCDM,110,竹交簡,109,20210311,1","

楊祐庭"
1543,"SCDM,110,竹交簡,147,20210312,1","

林哲瑜"
1544,"SCDM,110,竹交簡,152,20210311,1","

楊祐庭"
1545,"SCDM,110,竹交簡,155,20210322,1","

卓怡君"
1546,"SCDM,110,竹交簡,157,20210330,1","

華澹寧"
1547,"SCDM,110,竹交簡,165,20210310,1","

華澹寧"
1548,"SCDM,110,竹交簡,169,20210331,1","

楊祐庭"
1549,"SCDM,110,竹交簡,187,20210319,1","

楊祐庭"
1550,"SCDM,110,竹交簡,60,20210330,1","

華澹寧"
1551,"SCDM,110,竹交簡,9,20210316,1","

華澹寧"
1552,"SDEM,110,沙交簡,164,20210325,1","

黃建都"
1553,"SDEM,110,沙交簡,217,20210326,1","

黃建都"
1554,"SDEM,110,沙交簡,247,20210331,1","

黃建都"
1555,"SDEM,110,沙交簡,259,20210331,1","

黃建都"
1556,"SLDM,110,審交簡,46,20210331,1","

蘇怡文"
1557,"SLEM,110,士交簡,31,20210305,1","

莊明達"
1558,"SLEM,110,士交簡,32,20210305,1","

莊明達"
1559,"SLEM,110,士交簡,36,20210305,1","

莊明達"
1560,"SLEM,110,士交簡,47,20210305,1","

莊明達"
1561,"SLEM,110,士交簡,50,20210305,1","

莊明達"
1562,"SLEM,110,士交簡,51,20210305,1","

莊明達"
1563,"SLEM,110,士交簡,71,20210330,1","

莊明達"
1564,"TCDM,110,中交簡,197,20210308,1","

蔡孟君"
1565,"TCDM,110,中交簡,271,20210303,1","

鄭咏欣"
1566,"TCDM,110,中交簡,300,20210308,1","

王靖茹"
1567,"TCDM,110,中交簡,312,20210308,1","

王靖茹"
1568,"TCDM,110,中交簡,422,20210308,1","

王靖茹"
1569,"TCDM,110,中交簡,432,20210308,1","

王振佑"
1570,"TCDM,110,中交簡,438,20210308,1","

何紹輔"
1571,"TCDM,110,中交簡,454,20210305,1","

陳昱翔"
1572,"TCDM,110,中交簡,463,20210304,1","

江健鋒"
1573,"TCDM,110,中交簡,467,20210305,1","

戰諭威"
1574,"TCDM,110,中交簡,481,20210305,1","

陳昱翔"
1575,"TCDM,110,中交簡,483,20210303,1","

唐中興"
1576,"TCDM,110,中交簡,485,20210318,1","

廖弼妍"
1577,"TCDM,110,中交簡,490,20210305,1","

張德寬"
1578,"TCDM,110,中交簡,493,20210323,1","

陳怡君"
1579,"TCDM,110,中交簡,494,20210322,1","

高思大"
1580,"TCDM,110,中交簡,499,20210323,1","

陳怡君"
1581,"TCDM,110,中交簡,502,20210310,1","

林怡姿"
1582,"TCDM,110,中交簡,505,20210308,1","

鍾堯航"
1583,"TCDM,110,中交簡,511,20210310,1","

李婉玉"
1584,"TCDM,110,中交簡,515,20210317,1","

劉麗瑛"
1585,"TCDM,110,中交簡,516,20210312,1","

陳玉聰"
1586,"TCDM,110,中交簡,524,20210308,1","

何紹輔"
1587,"TCDM,110,中交簡,531,20210323,1","

黃凡瑄"
1588,"TCDM,110,中交簡,534,20210310,1","

林怡姿"
1589,"TCDM,110,中交簡,536,20210308,1","

吳珈禎"
1590,"TCDM,110,中交簡,545,20210318,1","

林芳如"
1591,"TCDM,110,中交簡,547,20210318,1","

蔡宗儒"
1592,"TCDM,110,中交簡,551,20210316,1","

徐煥淵"
1593,"TCDM,110,中交簡,555,20210310,1","

林德鑫 (Lin De-xin)"
1594,"TCDM,110,中交簡,578,20210318,1","

江健鋒"
1595,"TCDM,110,中交簡,582,20210317,1","

黃震岳"
1596,"TCDM,110,中交簡,590,20210326,1","

林怡姿。"
1597,"TCDM,110,中交簡,593,20210325,1","

李昇蓉"
1598,"TCDM,110,中交簡,598,20210329,1","

簡佩珺"
1599,"TCDM,110,中交簡,601,20210323,1","

陳怡君"
1600,"TCDM,110,中交簡,603,20210324,1","

黃光進"
1601,"TCDM,110,中交簡,605,20210326,1","

路逸涵"
1602,"TCDM,110,中交簡,619,20210323,1","

吳珈禎"
1603,"TCDM,110,中交簡,634,20210330,1","

李婉玉"
1604,"TCDM,110,中交簡,639,20210329,1","

徐煥淵"
1605,"TCDM,110,中交簡,642,20210330,1","

法官：廖弼妍"
1606,"TCDM,110,中交簡,646,20210329,1","

劉麗瑛"
1607,"TCDM,110,中交簡,653,20210330,1","

謝珮汝"
1608,"TCDM,110,中交簡,657,20210330,1","

吳珈禎"
1609,"TCDM,110,中交簡,660,20210331,1","

路逸涵"
1610,"TCDM,110,中交簡,678,20210329,1","

陳怡君"
1611,"TCDM,110,中交簡,684,20210330,1","

林怡姿"
1612,"TCDM,110,中交簡,686,20210331,1","

王振佑"
1613,"TCDM,110,中交簡,689,20210330,1","

蔡宗儒"
1614,"TCDM,110,中交簡,692,20210329,1","

陳怡君"
1615,"TCDM,110,中交簡,694,20210331,1","

李昇蓉"
1616,"TCDM,110,中交簡,697,20210331,1","

田雅心"
1617,"TCDM,110,中交簡,699,20210331,1","

李宜璇"
1618,"TCDM,110,中交簡,701,20210331,1","

吳珈禎"
1619,"TCDM,110,中交簡,705,20210331,1","

陳鈴香"
1620,"TCDM,110,中交簡,712,20210331,1","

陳玉聰"
1621,"TCDM,110,中交簡,720,20210331,1","

林芳如"
1622,"TCDM,110,中交簡,728,20210331,1","

黃光進"
1623,"TCDM,110,中交簡,735,20210331,1","

路逸涵"
1624,"TCDM,110,中交簡,755,20210331,1","

李婉玉"
1625,"TCDM,110,交簡,100,20210308,1","

吳珈禎"
1626,"TCDM,110,交簡,120,20210310,1","

黃光進"
1627,"TCDM,110,交簡,122,20210311,1","

蔡宗儒"
1628,"TCDM,110,交簡,136,20210323,1","

蔡宗儒"
1629,"TCDM,110,交簡,142,20210326,1","

路逸涵"
1630,"TCDM,110,交簡,146,20210329,1","

吳怡嫺"
1631,"TCDM,110,交簡,158,20210322,1","

李宜璇"
1632,"TCDM,110,交簡,159,20210322,1","

李宜璇"
1633,"TCDM,110,交簡,163,20210330,1","

許慧珍"
1634,"TCDM,110,交簡,172,20210331,1","

吳孟潔"
1635,"TNDM,110,交簡,42,20210304,1","

蔡直青"
1636,"TNDM,110,交簡,515,20210330,1","

陳世旻"
1637,"TNDM,110,交簡,537,20210304,1","

卓穎毓"
1638,"TNDM,110,交簡,549,20210305,1","

高如宜"
1639,"TNDM,110,交簡,554,20210329,1","

陳本良"
1640,"TNDM,110,交簡,559,20210308,1","

高俊珊"
1641,"TNDM,110,交簡,562,20210330,1","

陳世旻"
1642,"TNDM,110,交簡,578,20210315,1","

陳振謙"
1643,"TNDM,110,交簡,588,20210312,1","

陳嘉臨"
1644,"TNDM,110,交簡,591,20210315,1","

洪士傑"
1645,"TNDM,110,交簡,601,20210310,1","

陳郁婷"
1646,"TNDM,110,交簡,611,20210330,1","

陳世旻"
1647,"TNDM,110,交簡,612,20210311,1","

高如宜"
1648,"TNDM,110,交簡,649,20210311,1","

陳川傑"
1649,"TNDM,110,交簡,655,20210322,1","

高俊珊"
1650,"TNDM,110,交簡,658,20210318,1","

陳貽明"
1651,"TNDM,110,交簡,660,20210330,1","

陳世旻"
1652,"TNDM,110,交簡,681,20210316,1","

高如宜"
1653,"TNDM,110,交簡,682,20210318,1","

高俊珊"
1654,"TNDM,110,交簡,692,20210319,1","

陳嘉臨"
1655,"TNDM,110,交簡,718,20210318,1","

高如宜"
1656,"TNDM,110,交簡,731,20210330,1","

陳世旻"
1657,"TNDM,110,交簡,738,20210322,1","

高俊珊"
1658,"TNDM,110,交簡,741,20210322,1","

孫淑玉"
1659,"TNDM,110,交簡,758,20210326,1","

陳振謙"
1660,"TNDM,110,交簡,765,20210330,1","

陳世旻"
1661,"TNDM,110,交簡,767,20210322,1","

蔡奇秀"
1662,"TNDM,110,交簡,769,20210324,1","

盧鳳田"
1663,"TNDM,110,交簡,772,20210323,1","

高如宜"
1664,"TNDM,110,交簡,775,20210326,1","

陳嘉臨"
1665,"TNDM,110,交簡,788,20210330,1","

王惠芬"
1666,"TNDM,110,交簡,815,20210329,1","

高如宜"
1667,"TNDM,110,交簡,826,20210329,1","

高俊珊"
1668,"TNDM,110,交簡,830,20210331,1","

陳嘉臨"
1669,"TNDM,110,交簡,840,20210330,1","

陳世旻"
1670,"TNDM,110,交簡,854,20210331,1","

高如宜"
1671,"TNDM,110,交簡,869,20210331,1","

高俊珊"
1672,"TNDM,110,交簡,876,20210331,1","

林岳葳"
1673,"TNDM,110,交簡,888,20210331,1","

張菁"
1674,"TPDM,110,交簡,136,20210312,1","

王筑萱"
1675,"TPDM,110,交簡,144,20210331,1","

陳采葳"
1676,"TPDM,110,交簡,156,20210315,1","

洪甯雅"
1677,"TPDM,110,交簡,159,20210309,1","

李陸華"
1678,"TPDM,110,交簡,162,20210311,1","

蔡宗儒"
1679,"TPDM,110,交簡,168,20210316,1","

黃文昭"
1680,"TPDM,110,交簡,169,20210312,1","

林秋宜"
1681,"TPDM,110,交簡,178,20210318,1","

商啟泰"
1682,"TPDM,110,交簡,185,20210315,1","

邱瓊瑩"
1683,"TPDM,110,交簡,188,20210316,1","

曾正龍"
1684,"TPDM,110,交簡,194,20210319,1","

趙書郁"
1685,"TPDM,110,交簡,202,20210322,1","

黃鈺純"
1686,"TPDM,110,交簡,205,20210319,1","

曾正龍"
1687,"TPDM,110,交簡,211,20210331,1","

陳采葳"
1688,"TPDM,110,交簡,214,20210323,1","

李陸華"
1689,"TPDM,110,交簡,219,20210325,1","

李陸華"
1690,"TPDM,110,交簡,233,20210331,1","

鍾雅蘭"
1691,"TPDM,110,交簡,239,20210331,1","

商啟泰"
1692,"TPDM,110,交簡,241,20210331,1","

陳采葳"
1693,"TPDM,110,交簡,248,20210330,1","

郭又禎"
1694,"TPDM,110,交簡,251,20210331,1","

劉俊源"
1695,"TPDM,110,交簡,42,20210318,1","

許峻彬"
1696,"TPDM,110,交簡,90,20210331,1","

陳采葳"
1697,"TTDM,110,東交簡,49,20210308,1","

朱貴蘭"
1698,"TTDM,110,東交簡,55,20210305,1","

陳偉達"
1699,"TTDM,110,東交簡,61,20210326,1","

朱貴蘭"
1700,"TTDM,110,東交簡,79,20210326,1","

黃柏仁"
1701,"TTDM,110,東交簡,82,20210331,1","

黃柏仁"
1702,"TTDM,110,東交簡,83,20210331,1","

陳昱維"
1703,"TYDM,109,壢交簡,3413,20210310,1","

羅文鴻"
1704,"TYDM,109,壢交簡,3692,20210303,1","

陳華媚"
1705,"TYDM,109,壢交簡,3697,20210304,1","

陳華媚"
1706,"TYDM,109,壢交簡,3699,20210304,1","

陳華媚"
1707,"TYDM,109,壢交簡,3704,20210304,1","

陳華媚"
1708,"TYDM,109,壢交簡,3721,20210304,1","

陳華媚"
1709,"TYDM,109,壢交簡,3726,20210303,1","

陳華媚"
