,案號,法官
2524,"TYDM,105,壢交簡,613,20160428,1","

程耀樑"
2525,"TYDM,105,壢交簡,615,20160426,1","

程耀樑"
2526,"TYDM,105,壢交簡,627,20160429,1","

江德民"
2527,"TYDM,105,壢交簡,636,20160429,1","

江德民"
2528,"TYDM,105,壢交簡,642,20160429,1","

程耀樑"
2529,"TYDM,105,壢交簡,667,20160429,1","

程耀樑"
2530,"TYDM,105,壢交簡,680,20160429,1","

江德民"
2531,"TYDM,105,壢交簡,681,20160429,1","

程耀樑"
2532,"TYDM,105,壢交簡,89,20160422,1","

姚懿珊"
2533,"TYDM,105,壢交簡,9,20160427,1","

姚懿珊"
2534,"TYDM,105,壢交簡,95,20160422,1","

姚懿珊"
2535,"TYDM,105,桃交簡,114,20160422,1","

姚懿珊"
2536,"TYDM,105,桃交簡,119,20160422,1","

姚懿珊"
2537,"TYDM,105,桃交簡,154,20160428,1","

姚懿珊"
2538,"TYDM,105,桃交簡,158,20160427,1","

姚懿珊"
2539,"TYDM,105,桃交簡,180,20160429,1","

姚懿珊"
2540,"TYDM,105,桃交簡,191,20160429,1","

姚懿珊"
2541,"TYDM,105,桃交簡,199,20160429,1","

姚懿珊"
2542,"TYDM,105,桃交簡,20,20160427,1","

姚懿珊"
2543,"TYDM,105,桃交簡,211,20160428,1","

姚懿珊"
2544,"TYDM,105,桃交簡,238,20160429,1","

姚懿珊"
2545,"TYDM,105,桃交簡,239,20160429,1","

姚懿珊"
2546,"TYDM,105,桃交簡,31,20160427,1","

姚懿珊"
2547,"TYDM,105,桃交簡,357,20160429,1","

姚懿珊"
2548,"TYDM,105,桃交簡,363,20160429,1","

姚懿珊"
2549,"TYDM,105,桃交簡,374,20160429,1","

姚懿珊"
2550,"TYDM,105,桃交簡,379,20160429,1","

姚懿珊"
2551,"TYDM,105,桃交簡,388,20160429,1","

姚懿珊"
2552,"TYDM,105,桃交簡,391,20160429,1","

姚懿珊"
2553,"TYDM,105,桃交簡,411,20160406,1","

程耀樑"
2554,"TYDM,105,桃交簡,442,20160406,1","

程耀樑"
2555,"TYDM,105,桃交簡,450,20160406,1","

程耀樑"
2556,"TYDM,105,桃交簡,478,20160408,1","

程耀樑"
2557,"TYDM,105,桃交簡,484,20160425,1","

曾雨明"
2558,"TYDM,105,桃交簡,497,20160406,1","

程耀樑"
2559,"TYDM,105,桃交簡,498,20160408,1","

程耀樑"
2560,"TYDM,105,桃交簡,53,20160427,1","

姚懿珊"
2561,"TYDM,105,桃交簡,55,20160427,1","

姚懿珊"
2562,"TYDM,105,桃交簡,553,20160406,1","

程耀樑"
2563,"TYDM,105,桃交簡,586,20160408,1","

程耀樑"
2564,"TYDM,105,桃交簡,609,20160427,1","

曾雨明"
2565,"TYDM,105,桃交簡,636,20160426,1","

程耀樑"
2566,"TYDM,105,桃交簡,660,20160426,1","

程耀樑"
2567,"TYDM,105,桃交簡,671,20160414,1","

謝順輝"
2568,"TYDM,105,桃交簡,673,20160426,1","

程耀樑"
2569,"TYDM,105,桃交簡,689,20160429,1","

江德民"
2570,"TYDM,105,桃交簡,708,20160426,1","

程耀樑"
2571,"TYDM,105,桃交簡,714,20160414,1","

謝順輝"
2572,"TYDM,105,桃交簡,739,20160426,1","

程耀樑"
2573,"TYDM,105,桃交簡,743,20160429,1","

江德民"
2574,"TYDM,105,桃交簡,762,20160414,1","

謝順輝"
2575,"TYDM,105,桃交簡,769,20160429,1","

江德民"
2576,"TYDM,105,桃交簡,771,20160426,1","

程耀樑"
2577,"TYDM,105,桃交簡,773,20160426,1","

程耀樑"
2578,"TYDM,105,桃交簡,774,20160426,1","

程耀樑"
2579,"TYDM,105,桃交簡,777,20160414,1","

謝順輝"
2580,"TYDM,105,桃交簡,796,20160428,1","

程耀樑"
2581,"TYDM,105,桃交簡,798,20160429,1","

江德民"
2582,"TYDM,105,桃交簡,810,20160428,1","

程耀樑"
2583,"TYDM,105,桃交簡,814,20160428,1","

程耀樑"
2584,"TYDM,105,桃交簡,833,20160429,1","

江德民"
2585,"TYDM,105,桃交簡,878,20160429,1","

江德民"
2586,"TYDM,105,桃交簡,890,20160429,1","

程耀樑"
2587,"TYDM,105,桃交簡,892,20160429,1","

江德民"
2588,"TYDM,105,桃交簡,913,20160429,1","

江德民"
2589,"TYDM,105,桃交簡,96,20160425,1","

姚懿珊"
2590,"ULDM,105,交簡,28,20160418,1","

陳育良"
2591,"ULDM,105,交簡,30,20160411,1","

黃偉銘"
2592,"ULDM,105,交簡,31,20160429,1","

蔡鎮宇"
2593,"ULDM,105,交簡,32,20160429,1","

蔡鎮宇"
2594,"ULDM,105,交簡,39,20160429,1","

鍾世芬"
2595,"ULDM,105,交簡,40,20160429,1","

蕭于哲"
2596,"ULDM,105,交簡,45,20160429,1","

鍾世芬"
2597,"CHDM,105,交簡,1012,20160523,1","

曹馨方"
2598,"CHDM,105,交簡,1013,20160527,1","

黃士瑋"
2599,"CHDM,105,交簡,1027,20160530,1","

歐家佑"
2600,"CHDM,105,交簡,1032,20160531,1","

鮑慧忠"
2601,"CHDM,105,交簡,1049,20160527,1","

曹馨方"
2602,"CHDM,105,交簡,1058,20160531,1","

吳俊螢"
2603,"CHDM,105,交簡,1089,20160531,1","

黃士瑋"
2604,"CHDM,105,交簡,518,20160518,1","

葉明松"
2605,"CHDM,105,交簡,584,20160518,1","

葉明松"
2606,"CHDM,105,交簡,650,20160518,1","

葉明松"
2607,"CHDM,105,交簡,735,20160509,1","

陳德池"
2608,"CHDM,105,交簡,764,20160523,1","

黃玉齡"
2609,"CHDM,105,交簡,786,20160531,1","

陳佳妤"
2610,"CHDM,105,交簡,816,20160503,1","

吳俊螢"
2611,"CHDM,105,交簡,843,20160517,1","

林怡君"
2612,"CHDM,105,交簡,861,20160504,1","

曹馨方"
2613,"CHDM,105,交簡,863,20160530,1","

張琇涵"
2614,"CHDM,105,交簡,865,20160506,1","

吳俊螢"
2615,"CHDM,105,交簡,869,20160512,1","

黃士瑋"
2616,"CHDM,105,交簡,872,20160509,1","

鮑慧忠"
2617,"CHDM,105,交簡,892,20160525,1","

陳彥志"
2618,"CHDM,105,交簡,894,20160527,1","

陳義忠"
2619,"CHDM,105,交簡,895,20160525,1","

蘇品樺"
2620,"CHDM,105,交簡,898,20160516,1","

吳俊螢"
2621,"CHDM,105,交簡,899,20160510,1","

曹馨方"
2622,"CHDM,105,交簡,903,20160531,1","

葉明松"
2623,"CHDM,105,交簡,926,20160517,1","

黃士瑋"
2624,"CHDM,105,交簡,938,20160516,1","

吳俊螢"
2625,"CHDM,105,交簡,941,20160525,1","

魏志修"
2626,"CHDM,105,交簡,956,20160524,1","

林怡君"
2627,"CHDM,105,交簡,962,20160525,1","

吳俊螢"
2628,"CHDM,105,交簡,976,20160531,1","

葉明松"
2629,"CHDM,105,交簡,991,20160524,1","

黃士瑋"
2630,"CHDM,106,交簡,1129,20160516,1","

黃士瑋"
2631,"CPEM,105,竹北交簡,229,20160524,1","

傅曉瑄"
2632,"CPEM,105,竹北交簡,244,20160524,1","

傅曉瑄"
2633,"CPEM,105,竹北交簡,255,20160526,1","

傅曉瑄"
2634,"CPEM,105,竹北交簡,264,20160531,1","

傅曉瑄"
2635,"CPEM,105,竹北交簡,265,20160524,1","

傅曉瑄"
2636,"CPEM,105,竹北交簡,269,20160524,1","

傅曉瑄"
2637,"CPEM,105,竹北交簡,291,20160530,1","

傅曉瑄"
2638,"CPEM,105,竹北交簡,300,20160530,1","

傅曉瑄"
2639,"CPEM,105,竹東交簡,61,20160523,1","

傅曉瑄"
2640,"CPEM,105,竹東交簡,67,20160530,1","

傅曉瑄"
2641,"CPEM,105,竹東交簡,69,20160530,1","

傅曉瑄"
2642,"CYDM,105,嘉交簡,503,20160506,1","

楊鑫忠"
2643,"CYDM,105,嘉交簡,515,20160513,1","

陳嘉臨"
2644,"CYDM,105,嘉交簡,517,20160506,1","

楊鑫忠"
2645,"CYDM,105,嘉交簡,519,20160506,1","

楊鑫忠"
2646,"CYDM,105,嘉交簡,545,20160506,1","

楊鑫忠"
2647,"CYDM,105,嘉交簡,552,20160526,1","

凃啟夫"
2648,"CYDM,105,嘉交簡,553,20160526,1","

凃啟夫"
2649,"CYDM,105,嘉交簡,560,20160510,1","

楊鑫忠"
2650,"CYDM,105,嘉交簡,568,20160523,1","

張佐榕"
2651,"CYDM,105,嘉交簡,571,20160526,1","

凃啟夫"
2652,"CYDM,105,嘉交簡,578,20160523,1","

張佐榕"
2653,"CYDM,105,嘉交簡,601,20160523,1","

林正雄"
2654,"CYDM,105,嘉交簡,624,20160531,1","

凃啟夫"
2655,"CYDM,105,嘉交簡,627,20160526,1","

張佐榕"
2656,"CYDM,105,嘉交簡,640,20160530,1","

楊鑫忠"
2657,"CYDM,105,嘉交簡,658,20160531,1","

林正雄"
2658,"CYDM,105,嘉交簡,670,20160531,1","

張志偉"
2659,"CYDM,105,朴交簡,161,20160504,1","

張佐榕"
2660,"CYDM,105,朴交簡,186,20160513,1","

陳嘉臨"
2661,"CYDM,105,朴交簡,193,20160510,1","

張道周"
2662,"CYDM,105,朴交簡,198,20160523,1","

黃鏡芳"
2663,"CYDM,105,朴交簡,219,20160526,1","

楊鑫忠"
2664,"CYDM,105,朴交簡,225,20160531,1","

張佐榕"
2665,"FYEM,105,豐交簡,396,20160502,1","

林新竑"
2666,"FYEM,105,豐交簡,400,20160502,1","

林新竑"
2667,"FYEM,105,豐交簡,442,20160504,1","

林新竑"
2668,"FYEM,105,豐交簡,467,20160516,1","

林新竑"
2669,"HLDM,105,玉交簡,21,20160509,1","

廖晉賦"
2670,"HLDM,105,玉交簡,24,20160520,1","

李欣潔"
2671,"HLDM,105,花交簡,199,20160504,1","

顏維助"
2672,"HLDM,105,花交簡,203,20160511,1","

李欣潔"
2673,"HLDM,105,花交簡,210,20160517,1","

顏維助"
2674,"HLDM,105,花交簡,224,20160519,1","

李欣潔"
2675,"HLDM,105,花交簡,225,20160523,1","

吳志強"
2676,"HLDM,105,花交簡,237,20160525,1","

簡鈺昕"
2677,"HLDM,105,花交簡,240,20160526,1","

顏維助"
2678,"HLDM,105,花交簡,243,20160526,1","

李欣潔"
2679,"HLDM,105,花交簡,250,20160526,1","

李欣潔"
2680,"HLDM,105,花交簡,260,20160531,1","

李水源"
2681,"HLDM,105,花交簡,268,20160531,1","

陸怡璇"
2682,"HUEM,105,虎交簡,115,20160506,1","

梁智賢"
2683,"HUEM,105,虎交簡,123,20160531,1","

梁智賢"
2684,"HUEM,105,虎交簡,132,20160523,1","

鍾世芬"
2685,"HUEM,105,虎交簡,139,20160531,1","

梁智賢"
2686,"HUEM,105,虎交簡,149,20160531,1","

鍾世芬"
2687,"HUEM,105,虎交簡,45,20160510,1","

蕭于哲"
2688,"HUEM,105,虎交簡,97,20160527,1","

張淵森"
2689,"ILDM,105,交簡,603,20160526,1","

李岳"
2690,"ILDM,105,交簡,643,20160530,1","

陳嘉年"
2691,"KLDM,105,基交簡,364,20160511,1","

陳怡安"
2692,"KLDM,105,基交簡,368,20160503,1","

鄭富容"
2693,"KLDM,105,基交簡,371,20160530,1","

李謀榮"
2694,"KLDM,105,基交簡,374,20160511,1","

陳怡安"
2695,"KLDM,105,基交簡,379,20160511,1","

陳怡安"
2696,"KLDM,105,基交簡,382,20160516,1","

陳怡安"
2697,"KLDM,105,基交簡,383,20160513,1","

謝昀芳"
2698,"KLDM,105,基交簡,384,20160530,1","

李謀榮"
2699,"KLDM,105,基交簡,386,20160530,1","

李謀榮"
2700,"KLDM,105,基交簡,394,20160530,1","

李謀榮"
2701,"KLDM,105,基交簡,399,20160530,1","

李謀榮"
2702,"KLDM,105,基交簡,400,20160530,1","

李謀榮"
2703,"KLDM,105,基交簡,403,20160513,1","

齊潔"
2704,"KLDM,105,基交簡,408,20160516,1","

陳怡安"
2705,"KLDM,105,基交簡,409,20160530,1","

李謀榮"
2706,"KLDM,105,基交簡,411,20160530,1","

李謀榮"
2707,"KLDM,105,基交簡,414,20160516,1","

陳怡安"
2708,"KLDM,105,基交簡,415,20160530,1","

李謀榮"
2709,"KLDM,105,基交簡,424,20160517,1","

鄭富容"
2710,"KLDM,105,基交簡,432,20160526,1","

陳怡安"
2711,"KLDM,105,基交簡,436,20160520,1","

施添寶"
2712,"KLDM,105,基交簡,437,20160519,1","

齊潔"
2713,"KLDM,105,基交簡,441,20160530,1","

李謀榮"
2714,"KLDM,105,基交簡,450,20160530,1","

李謀榮"
2715,"KLDM,105,基交簡,453,20160527,1","

謝昀芳"
2716,"KLDM,105,基交簡,456,20160531,1","

陳怡安"
2717,"KLDM,105,基交簡,457,20160526,1","

周霙蘭"
2718,"KLDM,105,基交簡,461,20160530,1","

齊潔"
2719,"KLDM,105,基交簡,466,20160530,1","

鄭虹真"
2720,"KLDM,105,基交簡,472,20160531,1","

謝昀芳"
2721,"KLDM,105,基交簡,474,20160531,1","

謝昀芳"
2722,"KLDM,105,基交簡,477,20160531,1","

陳怡安"
2723,"KLDM,105,基交簡,479,20160530,1","

周霙蘭"
2724,"KLDM,105,基交簡,481,20160530,1","

李謀榮"
2725,"KLDM,105,基交簡,486,20160530,1","

李謀榮"
2726,"KLDM,105,基交簡,491,20160531,1","

劉桂金"
2727,"KSDM,105,交簡,1368,20160505,1","

朱世璋"
2728,"KSDM,105,交簡,1744,20160504,1","

林揚奇"
2729,"KSDM,105,交簡,1745,20160503,1","

林揚奇"
2730,"KSDM,105,交簡,1759,20160502,1","

林揚奇"
2731,"KSDM,105,交簡,1779,20160509,1","

黃三友"
2732,"KSDM,105,交簡,1780,20160504,1","

林揚奇"
2733,"KSDM,105,交簡,1781,20160504,1","

林揚奇"
2734,"KSDM,105,交簡,1782,20160503,1","

林揚奇"
2735,"KSDM,105,交簡,1797,20160509,1","

黃三友"
2736,"KSDM,105,交簡,1803,20160520,1","

陳力揚"
2737,"KSDM,105,交簡,1805,20160502,1","

林揚奇"
2738,"KSDM,105,交簡,1820,20160531,1","

王俊彥"
2739,"KSDM,105,交簡,1824,20160503,1","

林揚奇"
2740,"KSDM,105,交簡,1825,20160502,1","

林俊寬"
2741,"KSDM,105,交簡,1829,20160503,1","

林揚奇"
2742,"KSDM,105,交簡,1834,20160503,1","

林于心"
2743,"KSDM,105,交簡,1845,20160509,1","

林揚奇"
2744,"KSDM,105,交簡,1856,20160510,1","

林揚奇"
2745,"KSDM,105,交簡,1857,20160509,1","

黃三友"
2746,"KSDM,105,交簡,1859,20160506,1","

林揚奇"
2747,"KSDM,105,交簡,1862,20160509,1","

黃三友"
2748,"KSDM,105,交簡,1863,20160503,1","

林于心"
2749,"KSDM,105,交簡,1865,20160506,1","

林于心"
2750,"KSDM,105,交簡,1867,20160503,1","

林于心"
2751,"KSDM,105,交簡,1870,20160505,1","

林俊寬"
2752,"KSDM,105,交簡,1877,20160520,1","

陳力揚"
2753,"KSDM,105,交簡,1878,20160503,1","

林于心"
2754,"KSDM,105,交簡,1882,20160506,1","

林揚奇"
2755,"KSDM,105,交簡,1885,20160505,1","

林俊寬"
2756,"KSDM,105,交簡,1887,20160503,1","

林于心"
2757,"KSDM,105,交簡,1889,20160520,1","

陳力揚"
2758,"KSDM,105,交簡,1891,20160520,1","

陳力揚"
2759,"KSDM,105,交簡,1896,20160503,1","

林于心"
2760,"KSDM,105,交簡,1897,20160509,1","

黃三友"
2761,"KSDM,105,交簡,1902,20160520,1","

陳力揚"
2762,"KSDM,105,交簡,1904,20160520,1","

陳力揚"
2763,"KSDM,105,交簡,1906,20160503,1","

林于心"
2764,"KSDM,105,交簡,1907,20160530,1","

王俊彥"
2765,"KSDM,105,交簡,1909,20160504,1","

翁熒雪"
2766,"KSDM,105,交簡,1917,20160509,1","

林揚奇"
2767,"KSDM,105,交簡,1922,20160503,1","

林于心"
2768,"KSDM,105,交簡,1923,20160503,1","

林于心"
2769,"KSDM,105,交簡,1926,20160520,1","

陳力揚"
2770,"KSDM,105,交簡,1927,20160520,1","

陳力揚"
2771,"KSDM,105,交簡,1928,20160504,1","

翁熒雪"
2772,"KSDM,105,交簡,1929,20160504,1","

翁熒雪"
2773,"KSDM,105,交簡,1935,20160503,1","

林于心"
2774,"KSDM,105,交簡,1939,20160502,1","

林俊寬"
2775,"KSDM,105,交簡,1950,20160520,1","

陳力揚"
2776,"KSDM,105,交簡,1955,20160520,1","

陳力揚"
2777,"KSDM,105,交簡,1956,20160506,1","

林于心"
2778,"KSDM,105,交簡,1957,20160511,1","

林于心"
2779,"KSDM,105,交簡,1958,20160506,1","

林于心"
2780,"KSDM,105,交簡,1961,20160511,1","

林于心"
2781,"KSDM,105,交簡,1962,20160520,1","

陳力揚"
2782,"KSDM,105,交簡,1964,20160506,1","

林于心"
2783,"KSDM,105,交簡,1965,20160520,1","

陳力揚"
2784,"KSDM,105,交簡,1968,20160511,1","

黃三友"
2785,"KSDM,105,交簡,1971,20160520,1","

陳力揚"
2786,"KSDM,105,交簡,1976,20160511,1","

翁熒雪"
2787,"KSDM,105,交簡,1977,20160530,1","

王俊彥"
2788,"KSDM,105,交簡,1978,20160506,1","

林于心"
2789,"KSDM,105,交簡,1979,20160510,1","

翁熒雪"
2790,"KSDM,105,交簡,1983,20160511,1","

林于心"
2791,"KSDM,105,交簡,1987,20160530,1","

王俊彥"
2792,"KSDM,105,交簡,1990,20160520,1","

陳力揚"
2793,"KSDM,105,交簡,1991,20160520,1","

陳力揚"
2794,"KSDM,105,交簡,1998,20160513,1","

林揚奇"
2795,"KSDM,105,交簡,2002,20160516,1","

林于心"
2796,"KSDM,105,交簡,2004,20160516,1","

林揚奇"
2797,"KSDM,105,交簡,2007,20160511,1","

翁熒雪"
2798,"KSDM,105,交簡,2008,20160505,1","

林俊寬"
2799,"KSDM,105,交簡,2016,20160516,1","

林于心"
2800,"KSDM,105,交簡,2017,20160511,1","

翁熒雪"
2801,"KSDM,105,交簡,2020,20160511,1","

林于心"
2802,"KSDM,105,交簡,2022,20160520,1","

林揚奇"
2803,"KSDM,105,交簡,2023,20160520,1","

陳力揚"
2804,"KSDM,105,交簡,2030,20160517,1","

林揚奇"
2805,"KSDM,105,交簡,2031,20160511,1","

翁熒雪"
2806,"KSDM,105,交簡,2032,20160520,1","

陳力揚"
2807,"KSDM,105,交簡,2034,20160513,1","

翁熒雪"
2808,"KSDM,105,交簡,2037,20160511,1","

林于心"
2809,"KSDM,105,交簡,2038,20160520,1","

陳力揚"
2810,"KSDM,105,交簡,2043,20160519,1","

林揚奇"
2811,"KSDM,105,交簡,2045,20160517,1","

林揚奇"
2812,"KSDM,105,交簡,2049,20160520,1","

陳力揚"
2813,"KSDM,105,交簡,2052,20160516,1","

林于心"
2814,"KSDM,105,交簡,2055,20160511,1","

林于心"
2815,"KSDM,105,交簡,2056,20160520,1","

陳力揚"
2816,"KSDM,105,交簡,2059,20160513,1","

翁熒雪"
2817,"KSDM,105,交簡,2063,20160509,1","

林俊寬"
2818,"KSDM,105,交簡,2065,20160511,1","

林于心"
2819,"KSDM,105,交簡,2067,20160513,1","

翁熒雪"
2820,"KSDM,105,交簡,2069,20160509,1","

林俊寬"
2821,"KSDM,105,交簡,2070,20160530,1","

王俊彥"
2822,"KSDM,105,交簡,2072,20160519,1","

林揚奇"
2823,"KSDM,105,交簡,2074,20160516,1","

翁熒雪"
2824,"KSDM,105,交簡,2075,20160520,1","

陳力揚"
2825,"KSDM,105,交簡,2078,20160511,1","

林于心"
2826,"KSDM,105,交簡,2080,20160530,1","

王俊彥"
2827,"KSDM,105,交簡,2086,20160519,1","

林揚奇"
2828,"KSDM,105,交簡,2087,20160516,1","

林于心"
2829,"KSDM,105,交簡,2089,20160520,1","

林揚奇"
2830,"KSDM,105,交簡,2091,20160511,1","

林于心"
2831,"KSDM,105,交簡,2092,20160520,1","

陳力揚"
2832,"KSDM,105,交簡,2093,20160520,1","

陳力揚"
2833,"KSDM,105,交簡,2095,20160511,1","

翁熒雪"
2834,"KSDM,105,交簡,2098,20160520,1","

陳力揚"
2835,"KSDM,105,交簡,2101,20160523,1","

翁熒雪"
2836,"KSDM,105,交簡,2104,20160519,1","

林揚奇"
2837,"KSDM,105,交簡,2113,20160524,1","

林揚奇"
2838,"KSDM,105,交簡,2114,20160523,1","

林揚奇"
2839,"KSDM,105,交簡,2115,20160510,1","

林俊寬"
2840,"KSDM,105,交簡,2116,20160520,1","

陳力揚"
2841,"KSDM,105,交簡,2117,20160516,1","

林于心"
2842,"KSDM,105,交簡,2123,20160531,1","

王俊彥"
2843,"KSDM,105,交簡,2125,20160516,1","

林于心"
2844,"KSDM,105,交簡,2127,20160516,1","

林于心"
2845,"KSDM,105,交簡,2131,20160520,1","

陳力揚"
2846,"KSDM,105,交簡,2133,20160523,1","

林于心"
2847,"KSDM,105,交簡,2137,20160523,1","

林于心"
2848,"KSDM,105,交簡,2140,20160518,1","

林于心"
2849,"KSDM,105,交簡,2144,20160523,1","

林揚奇"
2850,"KSDM,105,交簡,2149,20160516,1","

翁熒雪"
2851,"KSDM,105,交簡,2157,20160524,1","

林揚奇"
2852,"KSDM,105,交簡,2159,20160518,1","

林于心"
2853,"KSDM,105,交簡,2161,20160523,1","

林于心"
2854,"KSDM,105,交簡,2162,20160520,1","

陳力揚"
2855,"KSDM,105,交簡,2163,20160523,1","

林于心"
2856,"KSDM,105,交簡,2166,20160519,1","

翁熒雪"
2857,"KSDM,105,交簡,2168,20160520,1","

陳芸珮"
2858,"KSDM,105,交簡,2169,20160520,1","

陳力揚"
2859,"KSDM,105,交簡,2170,20160519,1","

林俊寬"
2860,"KSDM,105,交簡,2171,20160519,1","

翁熒雪"
2861,"KSDM,105,交簡,2172,20160518,1","

林于心"
2862,"KSDM,105,交簡,2177,20160531,1","

王俊彥"
2863,"KSDM,105,交簡,2179,20160530,1","

陳力揚"
2864,"KSDM,105,交簡,2181,20160520,1","

陳力揚"
2865,"KSDM,105,交簡,2184,20160523,1","

林于心"
2866,"KSDM,105,交簡,2190,20160519,1","

翁熒雪"
2867,"KSDM,105,交簡,2191,20160526,1","

林揚奇"
2868,"KSDM,105,交簡,2192,20160516,1","

林俊寬"
2869,"KSDM,105,交簡,2193,20160520,1","

陳力揚"
2870,"KSDM,105,交簡,2195,20160516,1","

翁熒雪"
2871,"KSDM,105,交簡,2197,20160524,1","

林揚奇"
2872,"KSDM,105,交簡,2200,20160519,1","

黃三友"
2873,"KSDM,105,交簡,2201,20160516,1","

翁熒雪"
2874,"KSDM,105,交簡,2203,20160531,1","

王俊彥"
2875,"KSDM,105,交簡,2205,20160524,1","

林揚奇"
2876,"KSDM,105,交簡,2206,20160516,1","

林俊寬"
2877,"KSDM,105,交簡,2208,20160520,1","

陳力揚"
2878,"KSDM,105,交簡,2212,20160531,1","

王俊彥"
2879,"KSDM,105,交簡,2213,20160519,1","

黃三友"
2880,"KSDM,105,交簡,2214,20160531,1","

王俊彥"
2881,"KSDM,105,交簡,2215,20160526,1","

林揚奇"
2882,"KSDM,105,交簡,2216,20160518,1","

林于心"
2883,"KSDM,105,交簡,2218,20160516,1","

翁熒雪"
2884,"KSDM,105,交簡,2219,20160518,1","

林于心"
2885,"KSDM,105,交簡,2220,20160520,1","

陳力揚"
2886,"KSDM,105,交簡,2221,20160520,1","

陳力揚"
2887,"KSDM,105,交簡,2222,20160520,1","

陳力揚"
2888,"KSDM,105,交簡,2224,20160523,1","

林于心"
2889,"KSDM,105,交簡,2225,20160516,1","

翁熒雪"
2890,"KSDM,105,交簡,2230,20160523,1","

黃三友"
2891,"KSDM,105,交簡,2233,20160523,1","

黃三友"
2892,"KSDM,105,交簡,2243,20160520,1","

陳力揚"
2893,"KSDM,105,交簡,2244,20160527,1","

林于心"
2894,"KSDM,105,交簡,2246,20160520,1","

陳力揚"
2895,"KSDM,105,交簡,2247,20160518,1","

林于心"
2896,"KSDM,105,交簡,2248,20160518,1","

林于心"
2897,"KSDM,105,交簡,2251,20160519,1","

翁熒雪"
2898,"KSDM,105,交簡,2253,20160519,1","

翁熒雪"
2899,"KSDM,105,交簡,2255,20160520,1","

翁熒雪"
2900,"KSDM,105,交簡,2259,20160531,1","

林揚奇"
2901,"KSDM,105,交簡,2263,20160520,1","

陳力揚"
2902,"KSDM,105,交簡,2266,20160525,1","

翁熒雪"
2903,"KSDM,105,交簡,2270,20160523,1","

林于心"
2904,"KSDM,105,交簡,2271,20160516,1","

林俊寬"
2905,"KSDM,105,交簡,2274,20160523,1","

林于心"
2906,"KSDM,105,交簡,2275,20160519,1","

翁熒雪"
2907,"KSDM,105,交簡,2276,20160524,1","

黃三友"
2908,"KSDM,105,交簡,2277,20160519,1","

翁熒雪"
2909,"KSDM,105,交簡,2278,20160530,1","

陳力揚"
2910,"KSDM,105,交簡,2285,20160520,1","

陳力揚"
2911,"KSDM,105,交簡,2288,20160523,1","

林于心"
2912,"KSDM,105,交簡,2290,20160519,1","

林俊寬"
2913,"KSDM,105,交簡,2294,20160531,1","

王俊彥"
2914,"KSDM,105,交簡,2295,20160530,1","

陳力揚"
2915,"KSDM,105,交簡,2300,20160523,1","

林于心"
2916,"KSDM,105,交簡,2301,20160525,1","

翁熒雪"
2917,"KSDM,105,交簡,2303,20160530,1","

陳力揚"
2918,"KSDM,105,交簡,2308,20160523,1","

翁熒雪"
2919,"KSDM,105,交簡,2311,20160531,1","

王俊彥"
2920,"KSDM,105,交簡,2312,20160530,1","

陳力揚"
2921,"KSDM,105,交簡,2315,20160523,1","

林于心"
2922,"KSDM,105,交簡,2317,20160531,1","

林于心"
2923,"KSDM,105,交簡,2319,20160530,1","

陳力揚"
2924,"KSDM,105,交簡,2320,20160531,1","

林揚奇"
2925,"KSDM,105,交簡,2323,20160531,1","

林于心"
2926,"KSDM,105,交簡,2324,20160527,1","

林于心"
2927,"KSDM,105,交簡,2325,20160530,1","

陳力揚"
2928,"KSDM,105,交簡,2326,20160530,1","

陳力揚"
2929,"KSDM,105,交簡,2327,20160531,1","

王俊彥"
2930,"KSDM,105,交簡,2337,20160530,1","

陳力揚"
2931,"KSDM,105,交簡,2341,20160527,1","

林于心"
2932,"KSDM,105,交簡,2343,20160523,1","

翁熒雪"
2933,"KSDM,105,交簡,2352,20160527,1","

林于心"
2934,"KSDM,105,交簡,2358,20160530,1","

陳力揚"
2935,"KSDM,105,交簡,2370,20160530,1","

陳力揚"
2936,"KSDM,105,交簡,2381,20160525,1","

翁熒雪"
2937,"KSDM,105,交簡,2382,20160531,1","

王俊彥"
2938,"KSDM,105,交簡,2389,20160531,1","

林于心"
2939,"KSDM,105,交簡,2390,20160525,1","

翁熒雪"
2940,"KSDM,105,交簡,2391,20160531,1","

林于心"
2941,"KSDM,105,交簡,2392,20160525,1","

翁熒雪"
2942,"KSDM,105,交簡,2396,20160531,1","

林于心"
2943,"KSDM,105,交簡,2397,20160530,1","

陳力揚"
2944,"KSDM,105,交簡,2403,20160531,1","

林于心"
2945,"KSDM,105,交簡,2406,20160530,1","

陳力揚"
2946,"KSDM,105,交簡,2407,20160530,1","

陳力揚"
2947,"KSDM,105,交簡,2410,20160525,1","

翁熒雪"
2948,"KSDM,105,交簡,2411,20160531,1","

林于心"
2949,"KSDM,105,交簡,2412,20160525,1","

翁熒雪"
2950,"KSDM,105,交簡,2417,20160526,1","

翁熒雪"
2951,"KSDM,105,交簡,2421,20160531,1","

王俊彥"
2952,"KSDM,105,交簡,2428,20160531,1","

林于心"
2953,"KSDM,105,交簡,2430,20160530,1","

陳力揚"
2954,"KSDM,105,交簡,2445,20160531,1","

林于心"
2955,"KSDM,105,交簡,2447,20160531,1","

翁熒雪"
2956,"KSDM,105,交簡,2456,20160526,1","

林俊寬"
2957,"KSDM,105,交簡,2478,20160530,1","

翁熒雪"
2958,"KSDM,105,交簡,2498,20160531,1","

王俊彥"
