,案號,刑期,呼氣酒精濃度,是否累犯,是否坦承犯行,有無出現交通事故,有無乘客,是否為職業駕駛,交通工具,家庭經濟,教育程度,除酒駕以外的交通違規,易科罰金,併科罰金
1802,"TCDM,109,中交簡,478,20200331,1",2 months,0.41毫克,No,是,否,否,否,電動自行車,貧寒,高中畢業,無,No,"NT$15,000"
1803,"TCDM,109,中交簡,482,20200303,1",4 months,0.49MG/L,否,是,否,無,否,普通重型機車,小康,國小肄業,無,可易科罰金,0元
1804,"TCDM,109,中交簡,487,20200318,1",2 months,0.32毫克/公升,否,是,無,無,否,小客車,未明確披露,未明確披露,無,可易科,"NT$10,000"
1805,"TCDM,109,中交簡,508,20200311,1",5 months,0.69毫克/公升,yes,是,否,否,否,普通重型機車,貧寒,國中畢業,曾於101年間，因酒後不能安全駕駛致交通危險案件,"NT$1,000 per day",0元
1806,"TCDM,109,中交簡,510,20200331,1",4 months,0.87毫克/公升,否,是,否,無,否,普通重型機車,勉持之生活狀況,高職畢業,無,"可易科罰金，NT$1,000 per day",0元
1807,"TCDM,109,中交簡,511,20200306,1",3 months,0.47毫克/公升,yes,是,否,不明,不明,機車,不明,不明,不明,"NT$1,000 per day",0元
1808,"TCDM,109,中交簡,512,20200306,1",3 months,0.32毫克/公升,yes,是,否,不明,否,機車,勉持,高職畢業,無,"NT$1,000 per day",0元
1809,"TCDM,109,中交簡,513,20200306,1",4 months,0.42毫克/公升,No,否,否,未提及,否,自用小客貨車,未明確提及,未明確提及,曾因不能安全駕駛致交通危險罪案件,Yes,"NT$10,000"
1810,"TCDM,109,中交簡,514,20200317,1",6 months,0.28毫克/公升,yes,是,否,不明,否,機車,貧寒,高中畢業,無,"NT$1,000 per day",0元
1811,"TCDM,109,中交簡,521,20200309,1",3 months,1.43MG/L,No,是,否,否,否,普通重型機車,勉持,高職畢業,無,"NT$1,000 per day",0元
1812,"TCDM,109,中交簡,526,20200325,1",3 months,每公升0.25毫克以上,no,是,無,無,無,動力交通工具,貧寒,國小畢業,無,yes,0元
1813,"TCDM,109,中交簡,535,20200319,1",5 months,0.70毫克/公升,否,是,是,無,否,自用小客貨車,未明確,未明確,無,"可易科罰金，NT$1,000 per day",0元
1814,"TCDM,109,中交簡,536,20200312,1",3 months,0.53毫克/公升,no,是,否,否,否,BCS-9602號自用小客車,勉持,高中畢業,無,"yes, NT$1,000 per day",0元
1815,"TCDM,109,中交簡,537,20200313,1",5 months,未提及,yes,是,否,否,否,機車,未提及,未提及,未提及,"NT$1,000 per day",0元
1816,"TCDM,109,中交簡,540,20200313,1",3 months,0.63毫克/公升,否,是,否,不明,否,小客車,不明,不明,不明,可易科罰金,0元
1817,"TCDM,109,中交簡,545,20200312,1",3 months,每公升零點二五毫克以上,否,坦承,否,不明,否,機車,勉持,高中畢業,不明,"可易科罰金，NT$1,000 per day",0元
1818,"TCDM,109,中交簡,547,20200312,1",5 months,0.78毫克,yes,是,否,否,否,自用小客車,勉持之生活狀況,國中畢業,無,yes,"NT$10,000"
1819,"TCDM,109,中交簡,551,20200313,1",6 months,0.26毫克/公升,yes,是,否,否,否,普通重型機車,未明確,未明確,無,"NT$1,000 per day",0元
1820,"TCDM,109,中交簡,555,20200317,1",4 months,0.86毫克/公升,no,是,否,無,否,自用小客車,未提及,未提及,曾於民國93年間，因不能安全駕駛致交通危險案件,"yes, NT$1,000 per day",0元
1821,"TCDM,109,中交簡,556,20200331,1",3 months,0.61毫克/公升,no,是,否,不明,否,汽車,貧寒,國中畢業,有2次酒後駕車之前科紀錄,yes,"NT$10,000"
1822,"TCDM,109,中交簡,557,20200319,1",6 months,0.42毫克/公升 (0.42MG/L),yes,是,否,不明,否,自用小客貨車,勉持,高職畢業,無,"NT$1,000 per day",0元
1823,"TCDM,109,中交簡,562,20200327,1",3 months,0.93毫克/公升,No,是,無,無,否,普通重型機車,勉持,高職畢業,曾於民國101年間，因酒後駕車之公共危險案件,Yes,"20,000元"
1824,"TCDM,109,中交簡,564,20200317,1",5 months,0.40毫克/公升,yes,坦承,無,無,否,普通輕型機車,小康,國小畢業,無,"NT$1,000 per day",0元
1825,"TCDM,109,中交簡,580,20200324,1",4 months,0.40毫克/公升,yes,是,無,無,否,動力交通工具,小康,高中畢業,無,"NT$1,000 per day",0元
1826,"TCDM,109,中交簡,583,20200331,1",5 months,0.58毫克/公升,no,是,無,無,否,自用小客車,未明確,未明確,曾於民國98年間因不能安全駕駛致交通危險罪案件,yes,"NT$10,000"
1827,"TCDM,109,中交簡,588,20200318,1",6 months,0.34MG/L,yes,是,否,無,否,普通重型機車,勉持,國中畢業,無,"NT$1,000 per day",0元
1828,"TCDM,109,中交簡,589,20200319,1",3 months,0.28mg/l,no,是,無,無,否,動力交通工具,未明確,未明確,無照駕駛（未考領汽車駕照）,"yes, NT$1,000 per day",0元
1829,"TCDM,109,中交簡,590,20200323,1",6 months,0.35毫克/公升,yes,是,否,不明,不明,小客車,不明,不明,跨越雙黃線,"NT$1,000 per day",0元
1830,"TCDM,109,中交簡,593,20200319,1",2 months,0.32毫克/公升,No,是,否,否,否,電動輔助自行車,勉持,專科畢業,無,"NT$1,000 per day",0元
1831,"TCDM,109,中交簡,597,20200318,1",6 months,,否,,,,,,,,,"可易科罰金，NT$1,000 per day",0元
1832,"TCDM,109,中交簡,598,20200320,1",4 months,0.49毫克/公升,yes,是,否,無,否,小貨車,未提及,高職畢業,無,"NT$1,000 per day",0元
1833,"TCDM,109,中交簡,599,20200320,1",5 months,0.32毫克/公升,yes,是,否,否,否,普通重型機車,勉持,高職畢業,違規左轉,"NT$1,000 per day",0元
1834,"TCDM,109,中交簡,600,20200324,1",4 months,0.72毫克/公升,yes,是,否,否,否,普通重型機車,勉持,國中畢業,無,"NT$1,000 per day",0元
1835,"TCDM,109,中交簡,601,20200331,1",5 months,0.39毫克/公升,yes,是,否,不明,否,自用小客車,勉持,高職畢業,違反道路交通管理處罰條例第35條第1項,yes,20000元
1836,"TCDM,109,中交簡,608,20200324,1",5 months,0.64毫克/公升,否,是,否,不明,否,機車,貧寒,高工畢業,不明,"可易科罰金，NT$1,000 per day",0元
1837,"TCDM,109,中交簡,609,20200331,1",2 months,未提供,否,未提供,未提供,未提供,未提供,機車,未提供,未提供,未提供,"可易科罰金，NT$1,000 per day",0元
1838,"TCDM,109,中交簡,610,20200324,1",4 months,0.45毫克/公升,yes,否,無,無,否,重型機車,未明確,未明確,無,"NT$1,000 per day",0元
1839,"TCDM,109,中交簡,613,20200325,1",3 months,每公升0.25毫克以上,no,是,無,無,否,動力交通工具,小康,高中畢業,曾經酒後駕車之公共危險案件,yes,0元
1840,"TCDM,109,中交簡,621,20200319,1",6 months,每公升0.25毫克以上,否,是,否,無,否,機車,勉持,高職肄業,無,可易科罰金,0元
1841,"TCDM,109,中交簡,626,20200327,1",4 months,0.99毫克/公升,Yes,是,無,無,否,自用小貨車,勉持,高職畢業,不能安全駕駛致生公共危險案件（93年、107年）,Yes,"40,000元"
1842,"TCDM,109,中交簡,642,20200324,1",1 month,每公升0.25毫克,no,未提及,否,未提及,否,機車,未提及,未提及,未提及,"NT$1,000 per day",0元
1843,"TCDM,109,中交簡,643,20200327,1",5 months,未提及,yes,是,否,否,否,機車,未提及,未提及,未提及,"NT$1,000 per day",0元
1844,"TCDM,109,中交簡,645,20200320,1",6 months,0.71MG/L,yes,是,否,無,否,小客車,小康,高中肄業,無,"NT$1,000 per day",0元
1845,"TCDM,109,中交簡,646,20200325,1",3 months,每公升0.25毫克以上,no,是,無,無,否,動力交通工具,勉持,國中肄業,曾經酒後駕車之公共危險案件,yes,0元
1846,"TCDM,109,中交簡,649,20200327,1",4 months,0.58毫克/公升,Yes,是,否,不明,不明,汽車,不明,不明,不明,Yes,"NT$10,000"
1847,"TCDM,109,中交簡,650,20200327,1",3 months,0.33毫克/公升,no,是,是,無,否,自用小客貨車,未明確,未明確,曾因不能安全駕駛之公共危險犯行,yes,"NT$10,000"
1848,"TCDM,109,中交簡,654,20200327,1",3 months,0.48毫克/公升,yes,是,是,無,否,自用小客車,未明確,未明確,詐欺、恐嚇取財、不能安全駕駛之公共危險、違反著作權法等,"NT$1,000 per day",0元
1849,"TCDM,109,中交簡,656,20200324,1",4 months,0.34毫克/公升,yes,是,無,無,否,普通重型機車,勉持,高中畢業,無,"NT$1,000 per day",0元
1850,"TCDM,109,中交簡,658,20200324,1",3 months,0.82毫克/公升,否,是,無,無,否,動力交通工具,勉持,國中畢業,無,可易科罰金,0元
1851,"TCDM,109,中交簡,660,20200324,1",2 months,0.28毫克/公升,No,是,無,無,否,自小客車,小康,大學畢業,無,Yes,"20,000元"
1852,"TCDM,109,中交簡,670,20200330,1",2 months,每公升0.25毫克以上,yes,是,無,無,否,機車,未明確,未明確,無,"NT$1,000 per day",0元
1853,"TCDM,109,中交簡,671,20200331,1",6 months,每公升1.08毫克,yes,是,是,無,否,普通重型機車,勉持,國中畢業,無,"NT$1,000 per day",0元
1854,"TCDM,109,中交簡,672,20200327,1",5 months,未提及,yes,是,否,未提及,否,小貨車,未提及,未提及,未提及,"NT$1,000 per day",0元
1855,"TCDM,109,中交簡,674,20200326,1",5 months,0.26毫克/公升,yes,是,否,否,否,普通重型機車,未明確,未明確,無,"NT$1,000 per day",0元
1856,"TCDM,109,中交簡,676,20200331,1",3 months,0.31毫克/公升,No,是,否,不明,否,普通重型機車,勉持,國中畢業,無,Yes,"NT$10,000"
1857,"TCDM,109,中交簡,685,20200325,1",3 months,每公升0.25毫克以上,No,是,否,無,否,機車,小康,國中畢業,有酒駕公共危險前科紀錄,"NT$1,000 per day",0元
1858,"TCDM,109,中交簡,687,20200327,1",3 months,0.56毫克/公升,No,是,否,不明,否,小客貨車,不明,不明,未打方向燈,"NT$1,000 per day",0元
1859,"TCDM,109,中交簡,694,20200327,1",2 months,0.59毫克/公升,No,是,否,否,否,機車,未提及,未提及,闖紅燈,Yes,"NT$10,000"
1860,"TCDM,109,中交簡,701,20200325,1",2 months,每公升0.25毫克以上,No,是,無,無,否,機車,小康,國中肄業,無,Yes,"NT$10,000"
1861,"TCDM,109,中交簡,710,20200326,1",6 months,179.5mg/dl,yes,是,否,否,否,普通重型機車,未明確,未明確,無,"NT$1,000 per day",0元
1862,"TCDM,109,中交簡,718,20200330,1",4 months,0.33MG/L,否,是,否,無,是,大貨車,小康,國中畢業,無,可易科罰金,0元
1863,"TCDM,109,中交簡,729,20200330,1",3 months,每公升0.25毫克以上,否,是,否,不明,否,自用小客車,小康,高職畢業,有不能安全駕駛案件遭處拘役之科刑紀錄,可,0元
1864,"TCDM,109,中交簡,744,20200331,1",2 months,0.31毫克/公升,否,是,否,無,否,普通重型機車,月薪新臺幣3萬餘元,高職畢業,無,"可易科罰金，NT$1,000 per day",0元
1865,"TCDM,109,中交簡,746,20200331,1",2 months,0.28毫克,否,是,否,否,否,普通重型機車,小康,國中畢業,無,"可易科罰金，NT$1,000 per day",0元
1866,"TCDM,109,中交簡,747,20200331,1",3 months,0.57毫克/公升,yes,否,是,否,否,自用小客車,未明確,未明確,未明確,yes,"30,000元"
1867,"TCDM,109,中交簡,757,20200331,1",2 months,0.38毫克/公升,否,是,否,不明,否,普通重型機車,勉持,高中畢業,不明,可,0元
1868,"TCDM,109,中交簡,766,20200331,1",2 months,0.30MG/L,否,是,否,無,否,小客車,勉持,高中畢業,無,"可易科罰金，NT$1,000 per day",0元
1869,"TCDM,109,中交簡,772,20200331,1",4 months,0.67毫克/公升,否,是,是,無,否,自小客車,勉持,高職畢業,無,可易科罰金,0元
1870,"TCDM,109,中交簡,80,20200331,1",3 months,每公升0.25毫克以上,yes,是,無,無,否,動力交通工具,勉持,國中畢業,無,"NT$1,000 per day",0元
1871,"TCDM,109,交簡,114,20200318,1",5 months,0.32毫克/公升,yes,是,否,否,否,自用小客車,勉持,高中畢業,未提及,"NT$1,000 per day",0元
1872,"TCDM,109,交簡,115,20200318,1",5 months,0.35毫克/公升,Yes,是,無,無,否,機車,勉持,國中畢業,紅燈違規左轉,Yes,"20,000元"
1873,"TCDM,109,交簡,140,20200330,1",6 months,0.58MG/L,yes,否（初步不坦承，後於本院準備程序坦承）,是（與他車發生擦撞）,無,否（職業為清潔工）,普通重型機車,非常不好,高職畢業,無,yes,"30,000元"
1874,"TNDM,109,交簡,275,20200304,1",5 months,1.50毫克,yes,未提及,有,未提及,未提及,自小客車,未提及,未提及,無,"NT$1,000 per day",0元
1875,"TNDM,109,交簡,298,20200304,1",2 months,0.25毫克,否,未提及,否,未提及,未提及,動力交通工具,未提及,未提及,未提及,"可易科罰金，NT$1,000 per day",0元
1876,"TNDM,109,交簡,323,20200310,1",5 months,0.49毫克/公升,yes,未提及,有,有,未提及,普通重型機車,未提及,未提及,未提及,"NT$1,000 per day",0元
1877,"TNDM,109,交簡,372,20200324,1",6 months,0.53毫克,yes,未提及,否,未提及,未提及,未提及,未提及,未提及,未提及,yes,"NT$10,000"
1878,"TNDM,109,交簡,376,20200303,1",4 months,0.41毫克/公升,否,否,否,否,否,自用小客車,小康,大學畢業,違規紅線停車,可易科罰金,0元
1879,"TNDM,109,交簡,384,20200310,1",6 months,0.97毫克/公升,yes,未提及,有（自撞分隔島）,未提及,未提及,動力交通工具,未提及,未提及,未提及,"NT$1,000 per day",0元
1880,"TNDM,109,交簡,398,20200316,1",2 months,每公升０．四一毫克,否,未提及,否,未提及,未提及,動力交通工具,未提及,未提及,未提及,"可易科罰金，NT$1,000 per day",0元
1881,"TNDM,109,交簡,415,20200320,1",3 months,剛好符合法定標準,no,是,無,無,否,機車,未提及,未提及,未提及,yes,0元
1882,"TNDM,109,交簡,438,20200316,1",6 months,0.66毫克/公升,yes,未提及,是,未提及,未提及,自小客車,未提及,未提及,未提及,"NT$1,000 per day",0元
1883,"TNDM,109,交簡,451,20200311,1",3 months,0.36毫克/公升,No,是,是,有（證人王振宇）,否,小客車,小康,高中畢業,無,Yes,"30,000元"
1884,"TNDM,109,交簡,452,20200303,1",4 months,0.64毫克/公升,Yes,是,無,無,否,普通重型機車,勉持,國中畢業,無,Yes,"NT$10,000"
1885,"TNDM,109,交簡,470,20200311,1",2 months,0.38毫克/公升,No,是,是,無,否,小客車,勉持,高職肄業,無,Yes,"NT$10,000"
1886,"TNDM,109,交簡,475,20200305,1",3 months,0.49毫克/公升,no,是,否,無,否,普通重型機車,勉持,小學肄業,無,yes,0元
1887,"TNDM,109,交簡,477,20200310,1",3 months,0.86毫克/公升,yes,是,否,不明,否,普通重型機車,勉持,國小畢業,無,"NT$1,000 per day",0元
1888,"TNDM,109,交簡,480,20200319,1",4 months,0.69毫克/公升,yes,未提及,未提及,未提及,未提及,動力交通工具,未提及,未提及,未提及,"NT$1,000 per day",0元
1889,"TNDM,109,交簡,487,20200305,1",6 months,0.65毫克/公升,是,是,否,否,否,普通重型機車,勉持,國中畢業,曾於101、102年間因酒後駕車之公共危險案件，分別經法院判刑確定,可易科,"NT$50,000"
1890,"TNDM,109,交簡,488,20200305,1",6 months,0.34毫克/公升,yes,是,無,無,否,自用小客車,勉持,國中畢業,無（但有累犯紀錄）,"NT$1,000 per day",0元
1891,"TNDM,109,交簡,489,20200319,1",4 months,每公升０．九九毫克,否,未提及,否,未提及,未提及,動力交通工具,未提及,未提及,酒駕前科二次,可易科罰金,0元
1892,"TNDM,109,交簡,493,20200312,1",6 months,0.87毫克/公升,yes,是,否,不明,否,自用小貨車,勉持,高職畢業,曾因公共危險案件判處有期徒刑5月併科罰金新臺幣1萬元確定，且曾因酒駕吊銷駕照3年,"NT$1,000 per day",0元
1893,"TNDM,109,交簡,496,20200306,1",4 months,0.52毫克/公升,yes,是,無,無,否,機車,已婚,國中畢業,無,"NT$1,000 per day",0元
1894,"TNDM,109,交簡,516,20200310,1",2 months,0.26毫克/公升,No,是,否,否,否,自用小客車,勉持,高中肄業,逃逸,Yes,"20,000元"
1895,"TNDM,109,交簡,521,20200309,1",3 months,每公升1.04毫克,no,是,無,無,否,普通重型機車,小康,高職畢業,無,"yes, NT$1,000 per day",0元
1896,"TNDM,109,交簡,522,20200306,1",5 months,0.97毫克/公升,yes,是,無,無,否,自小客車,勉持,高職畢業,無,yes,"NT$10,000"
1897,"TNDM,109,交簡,532,20200319,1",4 months,0.27毫克/公升,yes,未提及,否,未提及,未提及,動力交通工具,未提及,未提及,未提及,"NT$1,000 per day",0元
1898,"TNDM,109,交簡,539,20200311,1",5 months,0.95毫克/公升,yes,是,否,不明,否,機車,不明,不明,不明,"NT$1,000 per day",0元
1899,"TNDM,109,交簡,544,20200312,1",2 months,0.47毫克/公升,no,是,否,無,否,普通重型機車,貧寒,國小畢業,無,"yes, NT$1,000 per day",0元
1900,"TNDM,109,交簡,546,20200312,1",5 months,0.49毫克/公升,yes,是,否,不明,否,小貨車,不明,不明,無照駕駛,yes,"NT$10,000"
1901,"TNDM,109,交簡,552,20200311,1",3 months,0.52毫克/公升,No,是,否,否,否,重型機車,未提及,高職畢業,闖紅燈,"NT$1,000 per day",0元
1902,"TNDM,109,交簡,553,20200317,1",3 months,0.50毫克/公升,yes,是,否,不明,否,重機車,勉持,大學畢業,無,"NT$1,000 per day",0元
1903,"TNDM,109,交簡,563,20200312,1",3 months,0.58毫克/公升,No,是,無,無,否,普通重型機車,勉持,國小畢業,無,"NT$1,000 per day",0元
1904,"TNDM,109,交簡,586,20200330,1",4 months,0.64毫克/公升,yes,未提及,擦撞停放路旁之自小客車,未提及,未提及,自小客車,未提及,未提及,未提及,"NT$1,000 per day",0元
1905,"TNDM,109,交簡,588,20200324,1",4 months,0.5毫克/公升,Yes,是,無,無,否,機車,已婚、待業,專科肄業,闖越紅燈,Yes,"NT$10,000"
1906,"TNDM,109,交簡,602,20200330,1",3 months,0.40毫克/公升,No,未提及,否,未提及,未提及,動力交通工具,未提及,未提及,有酒駕前科一次,"NT$1,000 per day",0元
1907,"TNDM,109,交簡,609,20200317,1",3 months,0.45毫克/公升,no,是,否,無,否,普通重型機車,勉持,高中肄業,無,yes,0元
1908,"TNDM,109,交簡,618,20200320,1",4 months,0.35毫克/公升,否,是,否,否,否,普通重型機車,未婚、職業為工,國中畢業,未戴安全帽,"可易科罰金，NT$1,000 per day",0元
1909,"TNDM,109,交簡,634,20200318,1",4 months,1.09毫克/公升,No,是,是,無,否,機車,勉持,高中畢業,無,"NT$1,000 per day",0元
1910,"TNDM,109,交簡,636,20200320,1",5 months,0.47毫克/公升,yes,是,否,不明,否,重型機車,勉持,高職畢業,無照駕駛,yes,"NT$5,000"
1911,"TNDM,109,交簡,641,20200327,1",2 months,0.44毫克/公升,No,是,否,不明,否,自小客車,勉持,高中畢業,無,"NT$1,000 per day",0元
1912,"TNDM,109,交簡,642,20200324,1",2 months,0.43毫克/公升,否,未提及,未提及,未提及,未提及,機車,未提及,未提及,未提及,"可易科罰金，NT$1,000 per day",0元
1913,"TNDM,109,交簡,643,20200318,1",2 months,0.63mg/L,否,否,否,否,否,小客車,中等,高中畢業,無,可,0元
1914,"TNDM,109,交簡,648,20200323,1",5 months,0.59毫克/公升,yes,是,是,否,否,機車,貧寒,高中畢業,無,"NT$1,000 per day",0元
1915,"TNDM,109,交簡,661,20200326,1",4 months,0.82毫克/公升,yes,是,否,不明,否,普通重型機車,勉持,高職畢業,逕註駕照1年,"NT$1,000 per day",0元
1916,"TNDM,109,交簡,662,20200324,1",6 months,0.62毫克/公升,yes,是,無,無,否,重型機車,勉持,國中畢業,無照駕駛,yes,"NT$5,000"
1917,"TNDM,109,交簡,689,20200324,1",2 months,0.897毫克/公升,No,未提及,是,未提及,未提及,機車,未提及,未提及,未提及,"NT$1,000 per day",0元
1918,"TNDM,109,交簡,712,20200326,1",5 months,0.90毫克/公升,yes,是,否,不明,否,機車,不明,不明,無,"NT$1,000 per day",0元
1919,"TNDM,109,交簡,742,20200326,1",2 months,0.44毫克/公升,否,是,無,無,否,自小客車,小康,高職畢業,無,可易科罰金,0元
1920,"TNDM,109,交簡,771,20200331,1",3 months,0.35毫克,yes,未提及,否,未提及,未提及,車,未提及,未提及,未提及,"NT$1,000 per day",0元
1921,"TNDM,109,交簡,775,20200326,1",5 months,0.82毫克/公升,yes,未提及,未提及,未提及,未提及,機車,未提及,未提及,未提及,yes,"30,000元"
1922,"TNDM,109,交簡,781,20200331,1",3 months,0.44毫克/公升,yes,是,是,無,否,普通重型機車,小康,高中肄業,無,"NT$1,000 per day",0元
1923,"TNDM,109,交簡,784,20200331,1",3 months,0.67毫克/公升,No,是,否,不明,否,重機車,勉持,國中肄業,不明,"NT$1,000 per day",0元
1924,"TNDM,109,交簡,788,20200327,1",2 months,0.42毫克/公升,No,是,無,無,否,機車,小康,高職畢業,無,"NT$1,000 per day",0元
1925,"TNDM,109,交簡,810,20200331,1",6 months,每公升1.40毫克,yes,未提及,是,未提及,未提及,自小貨車,未提及,未提及,未提及,"NT$1,000 per day",0元
1926,"TNDM,109,交簡,822,20200331,1",5 months,0.95毫克/公升,yes,是,無,無,否,重型機車,貧寒,高職畢業,無,yes,"NT$10,000"
1927,"TPDM,109,交簡,127,20200302,1",4 months,0.46毫克/公升,yes,是,否,否,否,普通重型機車,勉持,高職肄業,曾因不能安全駕駛致交通危險案件,"NT$1,000 per day",0元
1928,"TPDM,109,交簡,182,20200305,1",6 months,0.62毫克/公升,否,是,無,無,無,未提及,未提及,未提及,無,可易科罰金,0元
1929,"TPDM,109,交簡,185,20200327,1",3 months,0.36毫克/公升,yes,是,無,無,否,自用小客車,不明,不明,無,"NT$1,000 per day",0元
1930,"TPDM,109,交簡,187,20200305,1",6 months,0.68毫克/公升,yes,是,否,否,否,普通重型機車,勉持,國中畢業,曾於96年間因酒後駕車遭判刑、106年7月30日起吊扣駕照3年,"NT$1,000 per day",0元
1931,"TPDM,109,交簡,188,20200327,1",6 months,0.58毫克/公升,yes,是,無,無,無,動力交通工具,未提及,未提及,無,yes,"NT$50,000"
1932,"TPDM,109,交簡,189,20200306,1",3 months,0.52毫克/公升,no,是,否,不明,否,租賃小客車,小康,大學畢業,不明,"yes, NT$1,000 per day",0元
1933,"TPDM,109,交簡,198,20200309,1",3 months,0.47毫克/公升,No,是,否,不明,不明,車,不明,不明,不明,"NT$1,000 per day",0元
1934,"TPDM,109,交簡,199,20200312,1",2 months,0.45毫克/公升,否,是,否,不明,否,普通重型機車,勉持,高中畢業,不明,可易科罰金,0元
1935,"TPDM,109,交簡,207,20200310,1",6 months,0.35毫克/公升,yes,是,否,不明,否,普通重型機車,勉持,國中畢業,有多次公共危險前科,"NT$1,000 per day",0元
1936,"TPDM,109,交簡,211,20200331,1",4 months,0.33毫克/公升,yes,是,是,無,否,自用小客車,小康,高中畢業,不能安全駕駛,"NT$1,000 per day",0元
1937,"TPDM,109,交簡,212,20200312,1",2 months,0.25毫克/公升,否,是,否,不明,否,普通重型機車,勉持,大學畢業,不明,可易科罰金,0元
1938,"TPDM,109,交簡,215,20200331,1",6 months,0.83毫克/公升,yes,是,否,否,否,普通重型機車,貧寒,國中畢業,不能安全駕駛致交通危險罪（多次犯行）,"NT$1,000 per day",0元
1939,"TPDM,109,交簡,218,20200331,1",2 months,0.25毫克/公升,否,是,無,不明,否,汽機車,小康,碩士畢業,不明,"可易科罰金，NT$1,000 per day",0元
1940,"TPDM,109,交簡,223,20200312,1",3 months,0.63毫克/公升,No,是,否,否,否,自用小客車,待業中,不明,無,Yes,"NT$10,000"
1941,"TPDM,109,交簡,228,20200330,1",4 months,0.51毫克/公升,No,是,否,不明,不明,機車,○○之生活經濟狀況,○○畢業,不明,Yes,"20,000元"
1942,"TPDM,109,交簡,229,20200316,1",4 months,0.36毫克/公升,yes,是,否,不明,否,普通重型機車,勉持,高職畢業,不能安全駕駛,"NT$1,000 per day",0元
1943,"TPDM,109,交簡,233,20200313,1",4 months,0.71毫克/公升,no,是,是,否,否,車輛,未提及,未提及,未提及,"yes, NT$1,000 per day",0元
1944,"TPDM,109,交簡,238,20200318,1",4 months,0.99毫克/公升,no,是,否,否,否,普通重型機車,勉持,大學畢業,無,"yes, NT$1,000 per day",0元
1945,"TPDM,109,交簡,243,20200318,1",3 months,0.39毫克/公升,no,是,是,是,否,車輛,未提及,未提及,未提及,"yes, NT$1,000 per day",0元
1946,"TPDM,109,交簡,246,20200318,1",2 months,0.28毫克/公升,否,是,否,不明,否,自用小客車,不明,不明,無,"可易科罰金，NT$1,000 per day",0元
1947,"TPDM,109,交簡,261,20200326,1",3 months,未提及,否,是,否,未提及,是,自用小客車,勉持,高中肄業,未提及,可,0元
1948,"TPDM,109,審交簡,56,20200319,1",6 months,未提及,No,是,是,未提及,未提及,車,未提及,智識程度,肇事致人傷害逃逸罪、過失傷害罪,No,0元
1949,"TPDM,109,審交簡,77,20200331,1",6 months,0.41毫克/公升,yes,是,否,不明,否,機車,勉持,高職肄業,無,yes,"30,000元"
1950,"TTDM,109,東交簡,72,20200331,1",2 months,0.47毫克,否,是,是,無,否,機車,貧寒,國中畢業,無,可易科罰金,0元
1951,"TYDM,108,審交簡,364,20200304,1",6 months,0.56毫克/公升,yes,是,無,無,否,自用小客車,未提及,智識程度,無,"NT$1,000 per day",0元
1952,"TYDM,108,桃交簡,2808,20200313,1",2 months,0.29毫克/公升,no,是,無,不明,不明,動力交通工具,不明,不明,無,yes,"NT$5,000"
1953,"TYDM,108,桃交簡,3241,20200313,1",2 months,0.56毫克/公升,No,是,無,無,否,動力交通工具,貧困（有4個小孩要養，沒有什麼錢）,未提及,無,Yes,"7,000元"
1954,"TYDM,109,壢交簡,134,20200309,1",3 months,0.45毫克/公升,No,是,無,無,否,車輛,貧寒,國中畢業,無,"NT$1,000 per day",0元
1955,"TYDM,109,壢交簡,136,20200305,1",2 months,0.43毫克/公升,否,是,否,不明,否,自用小客車,小康,大學畢業,不明,"可易科罰金，NT$1,000 per day",0元
1956,"TYDM,109,壢交簡,231,20200303,1",6 months,0.72毫克/公升,yes,是,否,無,否,小客車,小康,大學畢業,無,"NT$1,000 per day",0元
1957,"TYDM,109,壢交簡,277,20200311,1",3 months,0.32毫克/公升,No,是,是,無,是,汽車,未提及,高中畢業,無,Yes,"NT$30,000"
1958,"TYDM,109,壢交簡,296,20200316,1",3 months,0.45毫克,no,是,無,無,否,重型機車,勉持,高職畢業,無,yes,0元
1959,"TYDM,109,壢交簡,328,20200303,1",3 months,0.67毫克/公升,否,是,否,否,是,普通重型機車,勉持,專科畢業,否,可,0元
1960,"TYDM,109,壢交簡,343,20200330,1",4 months,0.26毫克/公升,Yes,是,否,不明,否,自用小客車,不明,不明,不明,Yes,20000元
1961,"TYDM,109,壢交簡,35,20200303,1",3 months,0.33毫克/公升,yes,是,否,無,否,普通重型機車,小康,高中肄業,無,yes,20000元
1962,"TYDM,109,壢交簡,359,20200302,1",3 months,0.38毫克/公升,否,是,是,無,否,車,未提及,未提及,無,可,0元
1963,"TYDM,109,壢交簡,406,20200313,1",3 months,0.34毫克/公升,No,是,否,不明,否,機車,不明,高職畢業,不明,"NT$1,000 per day",0元
1964,"TYDM,109,壢交簡,440,20200302,1",3 months,0.62毫克/公升,no,是,否,不明,否,自用小客車,勉持,高職肄業,無,yes,"NT$10,000"
1965,"TYDM,109,壢交簡,444,20200312,1",2 months,0.40毫克/公升,No,是,否,不明,否,自用小客車,小康,國小畢業,不明,"NT$1,000 per day",0元
1966,"TYDM,109,壢交簡,445,20200309,1",2 months,0.59毫克/公升,No,是,否,不明,否,自用小客車,勉持,高職畢業,不明,Yes,"NT$10,000"
1967,"TYDM,109,壢交簡,449,20200313,1",2 months,0.27毫克/公升,No,是,否,否,否,電動自行車,勉持,高中畢業,無,"NT$1,000 per day","NT$10,000"
