,案號,法官
1605,"KSDM,104,交簡,972,20150306,1","

王令冠"
1606,"KSDM,104,交簡,974,20150306,1","

王令冠"
1607,"KSDM,104,交簡,989,20150306,1","

王令冠"
1608,"MLDM,104,苗交簡,262,20150310,1","

羅貞元"
1609,"MLDM,104,苗交簡,268,20150312,1","

羅貞元"
1610,"MLDM,104,苗交簡,275,20150312,1","

羅貞元"
1611,"MLDM,104,苗交簡,357,20150324,1","

羅貞元"
1612,"NTDM,103,埔交簡,233,20150326,1","

許凱傑"
1613,"NTDM,104,埔交簡,29,20150317,1","

許凱傑"
1614,"NTDM,104,埔交簡,38,20150317,1","

許凱傑"
1615,"NTDM,104,埔交簡,40,20150330,1","

許凱傑"
1616,"NTDM,104,埔交簡,41,20150327,1","

許凱傑"
1617,"NTDM,104,埔交簡,42,20150326,1","

許凱傑"
1618,"NTDM,104,埔交簡,52,20150330,1","

許凱傑"
1619,"NTDM,104,埔交簡,77,20150330,1","

許凱傑"
1620,"NTDM,104,埔交簡,85,20150331,1","

許凱傑"
1621,"NTDM,104,埔交簡,88,20150331,1","

許凱傑"
1622,"NTDM,104,投交簡,101,20150330,1","

許凱傑"
1623,"NTDM,104,投交簡,103,20150331,1","

許凱傑"
1624,"NTDM,104,投交簡,118,20150331,1","

許凱傑"
1625,"NTDM,104,投交簡,134,20150331,1","

許凱傑"
1626,"NTDM,104,投交簡,152,20150331,1","

許凱傑"
1627,"NTDM,104,投交簡,158,20150331,1","

許凱傑"
1628,"NTDM,104,投交簡,44,20150317,1","

許凱傑"
1629,"NTDM,104,投交簡,56,20150319,1","

許凱傑"
1630,"NTDM,104,投交簡,64,20150327,1","

許凱傑"
1631,"NTDM,104,投交簡,79,20150326,1","

許凱傑"
1632,"NTDM,104,投交簡,80,20150327,1","

許凱傑"
1633,"NTDM,104,投交簡,82,20150327,1","

許凱傑"
1634,"NTDM,104,投交簡,84,20150327,1","

許凱傑"
1635,"NTDM,104,投交簡,88,20150326,1","

許凱傑"
1636,"NTDM,104,投交簡,90,20150326,1","

許凱傑"
1637,"NTDM,104,投交簡,91,20150326,1","

許凱傑"
1638,"NTDM,104,投交簡,93,20150327,1","

許凱傑"
1639,"NTDM,104,投交簡,94,20150327,1","

許凱傑"
1640,"NTDM,104,投交簡,98,20150326,1","

許凱傑"
1641,"PCDM,104,交簡,1142,20150324,1","

胡佩芬"
1642,"PCDM,104,交簡,565,20150305,1","

徐蘭萍"
1643,"PCDM,104,交簡,724,20150305,1","

徐蘭萍"
1644,"PCDM,104,交簡,732,20150305,1","

徐蘭萍"
1645,"PCDM,104,交簡,767,20150313,1","

徐蘭萍"
1646,"PCDM,104,交簡,771,20150310,1","

王偉光"
1647,"PCDM,104,交簡,780,20150310,1","

王偉光"
1648,"PCDM,104,審交簡,112,20150318,1","

張淑美"
1649,"PKEM,104,港交簡,16,20150324,1","

張淵森"
1650,"PKEM,104,港交簡,37,20150319,1","

黃偉銘"
1651,"PKEM,104,港交簡,38,20150306,1","

尤開民"
1652,"PKEM,104,港交簡,43,20150306,1","

廖國勝"
1653,"PKEM,104,港交簡,45,20150323,1","

尤開民"
1654,"PKEM,104,港交簡,49,20150319,1","

黃偉銘"
1655,"PKEM,104,港交簡,51,20150313,1","

廖國勝"
1656,"PKEM,104,港交簡,53,20150318,1","

廖國勝"
1657,"PKEM,104,港交簡,55,20150331,1","

黃偉銘"
1658,"PKEM,104,港交簡,67,20150326,1","

黃偉銘"
1659,"PTDM,104,交簡,358,20150306,1","

莊鎮遠"
1660,"PTDM,104,交簡,390,20150306,1","

莊鎮遠"
1661,"PTDM,104,交簡,417,20150326,1","

簡光昌"
1662,"PTDM,104,交簡,432,20150313,1","

莊鎮遠"
1663,"PTDM,104,交簡,448,20150318,1","

莊鎮遠"
1664,"PTDM,104,交簡,461,20150319,1","

林家聖"
1665,"PTDM,104,交簡,463,20150326,1","

莊鎮遠"
1666,"PTDM,104,交簡,476,20150318,1","

莊鎮遠"
1667,"PTDM,104,交簡,541,20150318,1","

莊鎮遠"
1668,"PTDM,104,交簡,599,20150326,1","

莊鎮遠"
1669,"PTDM,104,交簡,609,20150331,1","

孫少輔"
1670,"PTDM,104,交簡,618,20150331,1","

孫少輔"
1671,"SCDM,104,審交簡,112,20150324,1","

王銘勇"
1672,"SCDM,104,竹交簡,111,20150327,1","

魏瑞紅"
1673,"SCDM,104,竹交簡,133,20150318,1","

郭哲宏"
1674,"SCDM,104,竹交簡,149,20150319,1","

郭哲宏"
1675,"SCDM,104,竹交簡,171,20150331,1","

郭哲宏"
1676,"SCDM,104,竹交簡,176,20150331,1","

江宜穎"
1677,"SCDM,104,竹交簡,193,20150324,1","

莊仁杰"
1678,"SCDM,104,竹交簡,205,20150331,1","

郭哲宏"
1679,"SDEM,104,沙交簡,149,20150302,1","

劉國賓"
1680,"SDEM,104,沙交簡,184,20150310,1","

劉國賓"
1681,"SDEM,104,沙交簡,187,20150310,1","

劉國賓"
1682,"SDEM,104,沙交簡,196,20150310,1","

劉國賓"
1683,"SDEM,104,沙交簡,242,20150318,1","

劉國賓"
1684,"SDEM,104,沙交簡,276,20150324,1","

劉國賓"
1685,"SLDM,104,審交簡,22,20150317,1","

李宛玲"
1686,"SLEM,104,士交簡,246,20150306,1","

張嘉芬"
1687,"SLEM,104,士交簡,247,20150306,1","

張嘉芬"
1688,"SLEM,104,士交簡,258,20150306,1","

張嘉芬"
1689,"SLEM,104,士交簡,261,20150306,1","

張嘉芬"
1690,"SLEM,104,士交簡,266,20150318,1","

李冠宜"
1691,"SLEM,104,士交簡,273,20150319,1","

張嘉芬"
1692,"SLEM,104,士交簡,278,20150319,1","

張嘉芬"
1693,"SLEM,104,士交簡,281,20150319,1","

張嘉芬"
1694,"SLEM,104,士交簡,294,20150319,1","

張嘉芬"
1695,"SLEM,104,士交簡,300,20150319,1","

張嘉芬"
1696,"SLEM,104,士交簡,301,20150319,1","

張嘉芬"
1697,"SLEM,104,士交簡,307,20150319,1","

張嘉芬"
1698,"SLEM,104,士交簡,313,20150319,1","

張嘉芬"
1699,"SLEM,104,士交簡,314,20150319,1","

張嘉芬"
1700,"SLEM,104,士交簡,317,20150319,1","

張嘉芬"
1701,"SLEM,104,士交簡,320,20150325,1","

張嘉芬"
1702,"SLEM,104,士交簡,323,20150325,1","

張嘉芬"
1703,"SLEM,104,士交簡,326,20150325,1","

張嘉芬"
1704,"SLEM,104,士交簡,330,20150325,1","

張嘉芬"
1705,"SLEM,104,士交簡,333,20150325,1","

張嘉芬"
1706,"SLEM,104,士交簡,338,20150325,1","

張嘉芬"
1707,"SLEM,104,士交簡,339,20150325,1","

張嘉芬"
1708,"SLEM,104,士交簡,350,20150325,1","

張嘉芬"
1709,"SLEM,104,士交簡,353,20150325,1","

張嘉芬"
1710,"SLEM,104,士交簡,355,20150331,1","

張嘉芬"
1711,"SLEM,104,士交簡,357,20150331,1","

張嘉芬"
1712,"SLEM,104,士交簡,365,20150331,1","

張嘉芬"
1713,"SLEM,104,士交簡,367,20150331,1","

張嘉芬"
1714,"SLEM,104,士交簡,370,20150331,1","

張嘉芬"
1715,"SLEM,104,士交簡,374,20150331,1","

張嘉芬"
1716,"SLEM,104,士交簡,378,20150331,1","

張嘉芬"
1717,"SLEM,104,士交簡,386,20150331,1","

張嘉芬"
1718,"SLEM,104,士交簡,390,20150331,1","

張嘉芬"
1719,"SLEM,104,士交簡,392,20150331,1","

張嘉芬"
1720,"TCDM,103,中交簡,4762,20150326,1","

王詩銘"
1721,"TCDM,104,中交簡,1000,20150327,1","

廖欣儀"
1722,"TCDM,104,中交簡,1029,20150331,1","

蔡美華"
1723,"TCDM,104,中交簡,117,20150326,1","

王詩銘"
1724,"TCDM,104,中交簡,194,20150326,1","

王詩銘"
1725,"TCDM,104,中交簡,368,20150324,1","

王詩銘"
1726,"TCDM,104,中交簡,406,20150305,1","

王靖茹"
1727,"TCDM,104,中交簡,431,20150316,1","

陳怡君"
1728,"TCDM,104,中交簡,436,20150316,1","

陳怡君"
1729,"TCDM,104,中交簡,473,20150330,1","

黃司熒"
1730,"TCDM,104,中交簡,50,20150304,1","

湯有朋"
1731,"TCDM,104,中交簡,500,20150311,1","

王靖茹"
1732,"TCDM,104,中交簡,517,20150316,1","

陳怡君"
1733,"TCDM,104,中交簡,522,20150330,1","

黃司熒"
1734,"TCDM,104,中交簡,558,20150306,1","

劉敏芳"
1735,"TCDM,104,中交簡,562,20150305,1","

黃齡玉"
1736,"TCDM,104,中交簡,565,20150331,1","

林芳如"
1737,"TCDM,104,中交簡,568,20150305,1","

曾佩琦"
1738,"TCDM,104,中交簡,583,20150325,1","

陳怡君"
1739,"TCDM,104,中交簡,607,20150309,1","

蔡美華"
1740,"TCDM,104,中交簡,612,20150316,1","

王靖茹"
1741,"TCDM,104,中交簡,613,20150306,1","

張文俊"
1742,"TCDM,104,中交簡,619,20150306,1","

廖素琪"
1743,"TCDM,104,中交簡,631,20150318,1","

郭德進"
1744,"TCDM,104,中交簡,644,20150309,1","

蔡美華"
1745,"TCDM,104,中交簡,653,20150316,1","

劉敏芳"
1746,"TCDM,104,中交簡,662,20150313,1","

蔡美華"
1747,"TCDM,104,中交簡,673,20150316,1","

王靖茹"
1748,"TCDM,104,中交簡,675,20150325,1","

陳怡君"
1749,"TCDM,104,中交簡,677,20150330,1","

黃司熒"
1750,"TCDM,104,中交簡,684,20150325,1","

陳怡君"
1751,"TCDM,104,中交簡,697,20150324,1","

黃佳琪"
1752,"TCDM,104,中交簡,700,20150313,1","

王品惠"
1753,"TCDM,104,中交簡,703,20150320,1","

周瑞芬"
1754,"TCDM,104,中交簡,709,20150316,1","

劉敏芳"
1755,"TCDM,104,中交簡,714,20150318,1","

李悌愷"
1756,"TCDM,104,中交簡,715,20150330,1","

黃司熒"
1757,"TCDM,104,中交簡,720,20150318,1","

唐中興"
1758,"TCDM,104,中交簡,722,20150330,1","

黃司熒"
1759,"TCDM,104,中交簡,729,20150327,1","

王靖茹"
1760,"TCDM,104,中交簡,739,20150318,1","

郭德進"
1761,"TCDM,104,中交簡,745,20150318,1","

郭德進"
1762,"TCDM,104,中交簡,747,20150320,1","

洪瑞隆"
1763,"TCDM,104,中交簡,750,20150317,1","

郭振杰"
1764,"TCDM,104,中交簡,765,20150326,1","

王詩銘"
1765,"TCDM,104,中交簡,770,20150317,1","

林孟和"
1766,"TCDM,104,中交簡,771,20150331,1","

陳怡君"
1767,"TCDM,104,中交簡,784,20150318,1","

劉敏芳"
1768,"TCDM,104,中交簡,786,20150318,1","

李悌愷"
1769,"TCDM,104,中交簡,789,20150313,1","

蔡美華"
1770,"TCDM,104,中交簡,798,20150320,1","

黃玉琪"
1771,"TCDM,104,中交簡,809,20150330,1","

李蓓"
1772,"TCDM,104,中交簡,822,20150324,1","

王詩銘"
1773,"TCDM,104,中交簡,828,20150318,1","

張文俊"
1774,"TCDM,104,中交簡,832,20150331,1","

黃司熒"
1775,"TCDM,104,中交簡,846,20150331,1","

陳怡君"
1776,"TCDM,104,中交簡,850,20150331,1","

黃司熒"
1777,"TCDM,104,中交簡,851,20150319,1","

蔡美華"
1778,"TCDM,104,中交簡,874,20150324,1","

劉敏芳"
1779,"TCDM,104,中交簡,885,20150331,1","

李悌愷"
1780,"TCDM,104,中交簡,906,20150324,1","

劉敏芳"
1781,"TCDM,104,中交簡,924,20150320,1","

蔡美華"
1782,"TCDM,104,中交簡,953,20150331,1","

高文崇"
1783,"TCDM,104,中交簡,975,20150325,1","

蔡美華"
1784,"TCDM,104,中交簡,980,20150326,1","

王品惠"
1785,"TCDM,104,中交簡,982,20150327,1","

張文俊"
1786,"TCDM,104,審交簡,112,20150302,1","

張德寬"
1787,"TCDM,104,審交簡,144,20150303,1","

鍾堯航"
1788,"TCDM,104,審交簡,164,20150303,1","

熊祥雲"
1789,"TCDM,104,審交簡,172,20150319,1","

張德寬"
1790,"TCDM,104,審交簡,173,20150310,1","

許月馨"
1791,"TCDM,104,審交簡,175,20150310,1","

劉麗瑛"
1792,"TCDM,104,審交簡,182,20150310,1","

黃龍忠"
1793,"TCDM,104,審交簡,183,20150311,1","

熊祥雲 (Judge Hsiang-Yun Hsu)"
1794,"TCDM,104,審交簡,189,20150312,1","

熊祥雲"
1795,"TCDM,104,審交簡,201,20150316,1","

熊祥雲"
1796,"TCDM,104,審交簡,206,20150316,1","

熊祥雲"
1797,"TCDM,104,審交簡,209,20150323,1","

熊祥雲"
1798,"TCDM,104,審交簡,210,20150323,1","

熊祥雲"
1799,"TCDM,104,審交簡,211,20150323,1","

熊祥雲 (Judge Hsiung Hsiang-Yun)"
1800,"TCDM,104,審交簡,215,20150327,1","

周莉菁"
1801,"TCDM,104,審交簡,218,20150326,1","

周莉菁"
1802,"TCDM,104,審交簡,222,20150324,1","

鍾堯航"
1803,"TCDM,104,審交簡,226,20150320,1","

許月馨"
1804,"TCDM,104,審交簡,227,20150318,1","

劉麗瑛 (Judge Liu Li-Ying)"
1805,"TCDM,104,審交簡,228,20150330,1","

劉麗瑛"
1806,"TCDM,104,審交簡,236,20150330,1","

劉麗瑛 (Judge Liu Li-Ying)"
1807,"TCDM,104,審交簡,239,20150323,1","

熊祥雲 (Judge Hsiang-Yun Hsu)"
1808,"TCDM,104,審交簡,240,20150318,1","

黃龍忠"
1809,"TCDM,104,審交簡,249,20150325,1","

鍾堯航"
1810,"TCDM,104,審交簡,252,20150327,1","

周莉菁"
1811,"TCDM,104,審交簡,259,20150323,1","

黃龍忠"
1812,"TCDM,104,審交簡,263,20150323,1","

黃龍忠"
1813,"TCDM,104,審交簡,279,20150330,1","

張德寬"
1814,"TCDM,104,審交簡,280,20150330,1","

張德寬"
1815,"TCDM,104,審交簡,287,20150327,1","

熊祥雲"
1816,"TCDM,104,審交簡,288,20150327,1","

熊祥雲"
1817,"TCDM,104,審交簡,290,20150327,1","

熊祥雲 (Judge Hsiung Hsiang-Yun)"
1818,"TCDM,104,審交簡,291,20150327,1","

熊祥雲"
1819,"TCDM,104,審交簡,292,20150327,1","

熊祥雲 (Judge Hsiung Hsiang-Yun)"
1820,"TCDM,104,審交簡,297,20150327,1","

周莉菁"
1821,"TNDM,104,交簡,1000,20150330,1","

吳坤芳"
1822,"TNDM,104,交簡,1002,20150331,1","

鄭彩鳳"
1823,"TNDM,104,交簡,1003,20150331,1","

鄭彩鳳"
1824,"TNDM,104,交簡,1008,20150330,1","

盧鳳田"
1825,"TNDM,104,交簡,1009,20150331,1","

鄭彩鳳"
1826,"TNDM,104,交簡,1012,20150330,1","

吳坤芳"
1827,"TNDM,104,交簡,1025,20150331,1","

鄭彩鳳"
1828,"TNDM,104,交簡,1027,20150331,1","

鄭彩鳳"
1829,"TNDM,104,交簡,1029,20150326,1","

鄧希賢"
1830,"TNDM,104,交簡,1037,20150331,1","

鄭彩鳳"
1831,"TNDM,104,交簡,1040,20150331,1","

鄭彩鳳"
1832,"TNDM,104,交簡,1042,20150331,1","

鄭彩鳳"
1833,"TNDM,104,交簡,1043,20150331,1","

鄭彩鳳"
1834,"TNDM,104,交簡,1052,20150331,1","

鄭彩鳳"
1835,"TNDM,104,交簡,1054,20150326,1","

鄧希賢"
1836,"TNDM,104,交簡,1055,20150326,1","

鄧希賢"
1837,"TNDM,104,交簡,1063,20150331,1","

吳坤芳"
1838,"TNDM,104,交簡,1064,20150331,1","

鄭彩鳳"
1839,"TNDM,104,交簡,1074,20150331,1","

鄭彩鳳"
1840,"TNDM,104,交簡,1081,20150331,1","

鄭彩鳳"
1841,"TNDM,104,交簡,1082,20150330,1","

施介元"
1842,"TNDM,104,交簡,1087,20150331,1","

鄭彩鳳"
1843,"TNDM,104,交簡,1090,20150331,1","

吳坤芳"
1844,"TNDM,104,交簡,1095,20150331,1","

鄭彩鳳"
1845,"TNDM,104,交簡,1101,20150331,1","

鄭彩鳳"
1846,"TNDM,104,交簡,1105,20150331,1","

鄧希賢"
1847,"TNDM,104,交簡,1107,20150331,1","

吳坤芳"
1848,"TNDM,104,交簡,1109,20150331,1","

鄭彩鳳"
1849,"TNDM,104,交簡,1114,20150331,1","

鄭彩鳳"
1850,"TNDM,104,交簡,1130,20150331,1","

鄧希賢"
1851,"TNDM,104,交簡,1135,20150331,1","

鄭彩鳳"
1852,"TNDM,104,交簡,1136,20150331,1","

吳坤芳"
1853,"TNDM,104,交簡,1137,20150331,1","

鄧希賢"
1854,"TNDM,104,交簡,1138,20150331,1","

鄧希賢"
1855,"TNDM,104,交簡,1141,20150331,1","

鄭彩鳳"
1856,"TNDM,104,交簡,1143,20150331,1","

鄭彩鳳"
1857,"TNDM,104,交簡,1149,20150331,1","

鄭彩鳳"
1858,"TNDM,104,交簡,530,20150319,1","

吳坤芳"
1859,"TNDM,104,交簡,537,20150305,1","

鄭彩鳳"
1860,"TNDM,104,交簡,542,20150303,1","

鄧希賢"
1861,"TNDM,104,交簡,549,20150305,1","

鄭彩鳳"
1862,"TNDM,104,交簡,551,20150305,1","

鄭彩鳳"
1863,"TNDM,104,交簡,553,20150305,1","

吳坤芳"
1864,"TNDM,104,交簡,558,20150305,1","

吳坤芳"
1865,"TNDM,104,交簡,562,20150305,1","

吳坤芳"
1866,"TNDM,104,交簡,563,20150303,1","

鄧希賢"
1867,"TNDM,104,交簡,566,20150305,1","

鄭彩鳳"
1868,"TNDM,104,交簡,569,20150305,1","

鄭彩鳳"
1869,"TNDM,104,交簡,571,20150303,1","

鄧希賢"
1870,"TNDM,104,交簡,592,20150305,1","

鄭彩鳳"
1871,"TNDM,104,交簡,597,20150306,1","

鄭彩鳳"
1872,"TNDM,104,交簡,598,20150304,1","

鄧希賢"
1873,"TNDM,104,交簡,599,20150309,1","

吳坤芳"
1874,"TNDM,104,交簡,600,20150306,1","

鄭彩鳳"
1875,"TNDM,104,交簡,607,20150309,1","

吳坤芳"
1876,"TNDM,104,交簡,610,20150306,1","

鄭彩鳳"
1877,"TNDM,104,交簡,627,20150306,1","

鄭彩鳳"
1878,"TNDM,104,交簡,629,20150306,1","

鄭彩鳳"
1879,"TNDM,104,交簡,633,20150306,1","

鄭彩鳳"
1880,"TNDM,104,交簡,636,20150326,1","

鄭彩鳳"
1881,"TNDM,104,交簡,648,20150316,1","

鄭彩鳳"
1882,"TNDM,104,交簡,649,20150312,1","

吳坤芳"
1883,"TNDM,104,交簡,655,20150312,1","

吳坤芳"
1884,"TNDM,104,交簡,657,20150316,1","

鄭彩鳳"
1885,"TNDM,104,交簡,660,20150316,1","

鄭彩鳳"
1886,"TNDM,104,交簡,661,20150316,1","

鄭彩鳳"
1887,"TNDM,104,交簡,664,20150316,1","

鄭彩鳳"
1888,"TNDM,104,交簡,666,20150311,1","

施介元"
1889,"TNDM,104,交簡,669,20150316,1","

鄭彩鳳"
1890,"TNDM,104,交簡,679,20150327,1","

吳坤芳"
1891,"TNDM,104,交簡,685,20150316,1","

鄭彩鳳"
1892,"TNDM,104,交簡,696,20150318,1","

鄭彩鳳"
1893,"TNDM,104,交簡,709,20150318,1","

鄭彩鳳"
1894,"TNDM,104,交簡,712,20150318,1","

鄭彩鳳"
1895,"TNDM,104,交簡,715,20150316,1","

施介元"
1896,"TNDM,104,交簡,716,20150317,1","

鄧希賢"
1897,"TNDM,104,交簡,723,20150318,1","

鄭彩鳳"
1898,"TNDM,104,交簡,724,20150318,1","

鄭彩鳳"
1899,"TNDM,104,交簡,725,20150318,1","

鄭彩鳳"
1900,"TNDM,104,交簡,726,20150318,1","

鄭彩鳳"
1901,"TNDM,104,交簡,728,20150331,1","

朱中和"
1902,"TNDM,104,交簡,740,20150319,1","

鄭彩鳳"
1903,"TNDM,104,交簡,741,20150317,1","

鄧希賢"
1904,"TNDM,104,交簡,742,20150319,1","

鄭彩鳳"
1905,"TNDM,104,交簡,750,20150319,1","

鄭彩鳳"
1906,"TNDM,104,交簡,755,20150316,1","

吳坤芳"
1907,"TNDM,104,交簡,756,20150319,1","

鄭彩鳳"
1908,"TNDM,104,交簡,764,20150319,1","

鄭彩鳳"
1909,"TNDM,104,交簡,766,20150319,1","

鄭彩鳳"
1910,"TNDM,104,交簡,767,20150319,1","

吳坤芳"
1911,"TNDM,104,交簡,775,20150319,1","

鄭彩鳳"
1912,"TNDM,104,交簡,777,20150319,1","

鄭彩鳳"
1913,"TNDM,104,交簡,781,20150319,1","

鄭彩鳳"
1914,"TNDM,104,交簡,784,20150319,1","

吳坤芳"
1915,"TNDM,104,交簡,787,20150319,1","

吳坤芳"
1916,"TNDM,104,交簡,789,20150323,1","

吳坤芳"
1917,"TNDM,104,交簡,791,20150317,1","

鄧希賢"
1918,"TNDM,104,交簡,800,20150317,1","

鄧希賢"
1919,"TNDM,104,交簡,802,20150323,1","

鄭彩鳳"
1920,"TNDM,104,交簡,808,20150323,1","

鄭彩鳳"
1921,"TNDM,104,交簡,813,20150317,1","

鄧希賢"
1922,"TNDM,104,交簡,816,20150324,1","

鄭彩鳳"
1923,"TNDM,104,交簡,817,20150324,1","

鄭彩鳳"
1924,"TNDM,104,交簡,818,20150324,1","

鄭彩鳳"
1925,"TNDM,104,交簡,825,20150324,1","

鄭彩鳳"
1926,"TNDM,104,交簡,828,20150324,1","

鄭彩鳳"
1927,"TNDM,104,交簡,835,20150324,1","

鄭彩鳳"
1928,"TNDM,104,交簡,837,20150317,1","

鄧希賢"
1929,"TNDM,104,交簡,841,20150319,1","

吳坤芳"
1930,"TNDM,104,交簡,845,20150319,1","

吳坤芳"
1931,"TNDM,104,交簡,846,20150319,1","

吳坤芳"
1932,"TNDM,104,交簡,853,20150326,1","

鄭彩鳳"
1933,"TNDM,104,交簡,857,20150326,1","

鄭彩鳳"
1934,"TNDM,104,交簡,859,20150326,1","

鄭彩鳳"
1935,"TNDM,104,交簡,860,20150323,1","

吳坤芳"
1936,"TNDM,104,交簡,862,20150326,1","

鄭彩鳳"
1937,"TNDM,104,交簡,865,20150326,1","

鄭彩鳳"
1938,"TNDM,104,交簡,866,20150323,1","

吳坤芳"
1939,"TNDM,104,交簡,885,20150326,1","

鄭彩鳳"
1940,"TNDM,104,交簡,888,20150326,1","

鄭彩鳳"
1941,"TNDM,104,交簡,891,20150326,1","

鄭彩鳳"
1942,"TNDM,104,交簡,896,20150326,1","

鄭彩鳳"
1943,"TNDM,104,交簡,898,20150326,1","

鄭彩鳳"
1944,"TNDM,104,交簡,905,20150326,1","

鄭彩鳳"
1945,"TNDM,104,交簡,908,20150325,1","

吳坤芳"
1946,"TNDM,104,交簡,911,20150326,1","

鄭彩鳳"
1947,"TNDM,104,交簡,917,20150325,1","

吳坤芳"
1948,"TNDM,104,交簡,920,20150325,1","

吳坤芳"
1949,"TNDM,104,交簡,926,20150326,1","

鄭彩鳳"
1950,"TNDM,104,交簡,934,20150326,1","

鄭彩鳳"
1951,"TNDM,104,交簡,938,20150326,1","

鄭彩鳳"
1952,"TNDM,104,交簡,942,20150326,1","

鄭彩鳳"
1953,"TNDM,104,交簡,945,20150325,1","

吳坤芳"
1954,"TNDM,104,交簡,948,20150325,1","

吳坤芳"
1955,"TNDM,104,交簡,949,20150325,1","

吳坤芳"
1956,"TNDM,104,交簡,960,20150326,1","

鄭彩鳳"
1957,"TNDM,104,交簡,961,20150325,1","

吳坤芳"
1958,"TNDM,104,交簡,962,20150325,1","

吳坤芳"
1959,"TNDM,104,交簡,963,20150324,1","

施介元"
1960,"TNDM,104,交簡,965,20150326,1","

鄭彩鳳"
1961,"TNDM,104,交簡,968,20150324,1","

施介元"
1962,"TNDM,104,交簡,971,20150325,1","

吳坤芳"
1963,"TNDM,104,交簡,972,20150327,1","

鄭彩鳳"
1964,"TNDM,104,交簡,977,20150327,1","

鄭彩鳳"
1965,"TNDM,104,交簡,979,20150324,1","

鄧希賢"
1966,"TNDM,104,交簡,983,20150327,1","

鄭彩鳳"
1967,"TNDM,104,交簡,986,20150325,1","

吳坤芳"
1968,"TNDM,104,交簡,988,20150325,1","

鄧希賢"
1969,"TNDM,104,交簡,990,20150331,1","

鄭彩鳳"
1970,"TNDM,104,交簡,998,20150326,1","

鄧希賢"
1971,"TNDM,104,審交簡,42,20150306,1","

盧鳳田"
1972,"TNDM,104,審交簡,49,20150312,1","

吳坤芳"
1973,"TNDM,104,審交簡,51,20150319,1","

鄭彩鳳"
1974,"TNDM,104,審交簡,53,20150319,1","

鄭彩鳳"
1975,"TNDM,104,審交簡,55,20150316,1","

吳坤芳"
1976,"TNDM,104,審交簡,62,20150326,1","

鄭彩鳳"
1977,"TNDM,104,審交簡,70,20150325,1","

吳坤芳"
1978,"TNDM,104,審交簡,73,20150331,1","

吳坤芳"
1979,"TPDM,103,交簡,3471,20150316,1","

石千"
1980,"TPDM,104,交簡,117,20150320,1","

林呈樵"
1981,"TPDM,104,交簡,345,20150316,1","

曾正龍"
1982,"TPDM,104,交簡,377,20150320,1","

林呈樵"
1983,"TPDM,104,交簡,386,20150320,1","

吳承學"
1984,"TPDM,104,交簡,398,20150316,1","

曾正龍"
1985,"TPDM,104,交簡,445,20150311,1","

石蕙慈"
1986,"TPDM,104,交簡,480,20150316,1","

曾正龍"
1987,"TPDM,104,交簡,489,20150302,1","

吳承學"
1988,"TPDM,104,交簡,503,20150302,1","

吳承學"
1989,"TPDM,104,交簡,523,20150305,1","

余欣璇"
1990,"TPDM,104,交簡,532,20150306,1","

郭思妤"
1991,"TPDM,104,交簡,547,20150302,1","

陳筠諼"
1992,"TPDM,104,交簡,551,20150302,1","

吳承學"
1993,"TPDM,104,交簡,559,20150304,1","

陳智暉"
1994,"TPDM,104,交簡,560,20150309,1","

陳筠諼"
1995,"TPDM,104,交簡,570,20150303,1","

吳若萍"
1996,"TPDM,104,交簡,578,20150303,1","

林伊倫"
1997,"TPDM,104,交簡,579,20150311,1","

邱筱涵"
1998,"TPDM,104,交簡,580,20150310,1","

張耀宇"
1999,"TPDM,104,交簡,581,20150309,1","

吳若萍"
2000,"TPDM,104,交簡,586,20150309,1","

吳承學"
2001,"TPDM,104,交簡,607,20150309,1","

陳筠諼"
2002,"TPDM,104,交簡,608,20150310,1","

張耀宇"
2003,"TPDM,104,交簡,618,20150331,1","

吳承學"
2004,"TPDM,104,交簡,625,20150318,1","

林伊倫"
2005,"TPDM,104,交簡,640,20150320,1","

吳承學"
2006,"TPDM,104,交簡,663,20150310,1","

吳若萍"
2007,"TPDM,104,交簡,685,20150320,1","

陳筠諼"
2008,"TPDM,104,交簡,687,20150324,1","

柯姿佐"
2009,"TPDM,104,交簡,699,20150317,1","

邱筱涵"
2010,"TPDM,104,交簡,718,20150317,1","

蘇珍芬"
2011,"TPDM,104,交簡,739,20150318,1","

林伊倫"
2012,"TPDM,104,交簡,766,20150320,1","

林呈樵"
2013,"TPDM,104,交簡,769,20150317,1","

蘇珍芬"
2014,"TPDM,104,交簡,770,20150330,1","

解怡蕙"
2015,"TPDM,104,交簡,780,20150327,1","

陳筠諼"
2016,"TPDM,104,交簡,802,20150327,1","

陳筠諼"
2017,"TPDM,104,交簡,827,20150320,1","

林呈樵"
2018,"TPDM,104,交簡,830,20150331,1","

邱筱涵"
2019,"TPDM,104,交簡,857,20150325,1","

蘇珍芬"
2020,"TPDM,104,交簡,867,20150324,1","

柯姿佐"
2021,"TPDM,104,交簡,871,20150326,1","

林伊倫"
2022,"TPDM,104,交簡,877,20150331,1","

邱筱涵"
2023,"TPDM,104,交簡,879,20150326,1","

吳若萍"
2024,"TPDM,104,交簡,922,20150331,1","

林呈樵"
2025,"TPDM,104,交簡,943,20150331,1","

蘇珍芬"
2026,"TPDM,104,交簡,945,20150330,1","

何佳蓉"
2027,"TPDM,104,交簡,953,20150331,1","

蘇珍芬"
2028,"TPDM,104,交簡,971,20150331,1","

林伊倫"
