,案號,法官
2545,"PTDM,108,軍交簡,1,20190418,1","

潘正屏"
2546,"SCDM,108,竹交簡,165,20190419,1","

黃美盈"
2547,"SCDM,108,竹交簡,199,20190430,1","

林哲瑜"
2548,"SCDM,108,竹交簡,212,20190402,1","

楊祐庭"
2549,"SCDM,108,竹交簡,214,20190423,1","

江宜穎"
2550,"SCDM,108,竹交簡,222,20190425,1","

華澹寧"
2551,"SCDM,108,竹交簡,223,20190422,1","

黃美盈"
2552,"SCDM,108,竹交簡,234,20190415,1","

傅曉瑄"
2553,"SCDM,108,竹交簡,237,20190408,1","

王榮賓"
2554,"SCDM,108,竹交簡,242,20190408,1","

楊祐庭"
2555,"SCDM,108,竹交簡,274,20190424,1","

黃美盈"
2556,"SCDM,108,竹交簡,279,20190430,1","

傅曉瑄"
2557,"SCDM,108,竹交簡,78,20190402,1","

江宜穎"
2558,"SDEM,108,沙交簡,114,20190401,1","

江奇峰"
2559,"SDEM,108,沙交簡,127,20190401,1","

江奇峰"
2560,"SDEM,108,沙交簡,129,20190401,1","

江奇峰"
2561,"SDEM,108,沙交簡,133,20190401,1","

江奇峰"
2562,"SDEM,108,沙交簡,140,20190401,1","

江奇峰"
2563,"SDEM,108,沙交簡,160,20190401,1","

江奇峰"
2564,"SDEM,108,沙交簡,268,20190429,1","

江奇峰"
2565,"SDEM,108,沙交簡,269,20190430,1","

江奇峰"
2566,"SDEM,108,沙交簡,271,20190430,1","

江奇峰"
2567,"SDEM,108,沙交簡,360,20190430,1","

江奇峰"
2568,"SLEM,108,士交簡,268,20190412,1","

張嘉芬"
2569,"SLEM,108,士交簡,274,20190412,1","

張嘉芬"
2570,"SLEM,108,士交簡,283,20190412,1","

張嘉芬"
2571,"SLEM,108,士交簡,285,20190412,1","

張嘉芬"
2572,"SLEM,108,士交簡,290,20190412,1","

張嘉芬"
2573,"SLEM,108,士交簡,296,20190412,1","

張嘉芬"
2574,"SLEM,108,士交簡,300,20190412,1","

張嘉芬"
2575,"SLEM,108,士交簡,307,20190412,1","

張嘉芬"
2576,"SLEM,108,士交簡,312,20190412,1","

張嘉芬"
2577,"SLEM,108,士交簡,320,20190412,1","

張嘉芬"
2578,"SLEM,108,士交簡,323,20190412,1","

張嘉芬"
2579,"SLEM,108,士交簡,326,20190412,1","

張嘉芬"
2580,"SLEM,108,士交簡,334,20190419,1","

張嘉芬"
2581,"SLEM,108,士交簡,336,20190419,1","

張嘉芬"
2582,"SLEM,108,士交簡,344,20190426,1","

張嘉芬"
2583,"SLEM,108,士交簡,357,20190426,1","

張嘉芬"
2584,"SLEM,108,士交簡,365,20190426,1","

張嘉芬"
2585,"SLEM,108,士交簡,366,20190426,1","

張嘉芬"
2586,"SLEM,108,士交簡,368,20190426,1","

張嘉芬"
2587,"SLEM,108,士交簡,375,20190426,1","

張嘉芬"
2588,"SLEM,108,士交簡,379,20190426,1","

張嘉芬"
2589,"TCDM,107,中交簡,3664,20190403,1","

楊萬益"
2590,"TCDM,108,中交簡,1005,20190430,1","

王怡蓁"
2591,"TCDM,108,中交簡,1006,20190429,1","

陳翌欣"
2592,"TCDM,108,中交簡,1009,20190430,1","

廖純卿"
2593,"TCDM,108,中交簡,1014,20190429,1","

劉承翰"
2594,"TCDM,108,中交簡,1017,20190430,1","

陳怡君"
2595,"TCDM,108,中交簡,1021,20190429,1","

黃如慧"
2596,"TCDM,108,中交簡,1026,20190426,1","

李婉玉"
2597,"TCDM,108,中交簡,1038,20190429,1","

何紹輔"
2598,"TCDM,108,中交簡,1040,20190425,1","

劉柏駿"
2599,"TCDM,108,中交簡,1050,20190429,1","

江文玉 (Judge Jiang Wen-yu)"
2600,"TCDM,108,中交簡,1052,20190430,1","

高思大"
2601,"TCDM,108,中交簡,1055,20190430,1","

王怡蓁"
2602,"TCDM,108,中交簡,1057,20190426,1","

陳怡君"
2603,"TCDM,108,中交簡,1058,20190430,1","

廖純卿"
2604,"TCDM,108,中交簡,1063,20190430,1","

黃光進"
2605,"TCDM,108,中交簡,1065,20190429,1","

戰諭威"
2606,"TCDM,108,中交簡,1066,20190430,1","

廖弼妍"
2607,"TCDM,108,中交簡,1070,20190426,1","

黃司熒"
2608,"TCDM,108,中交簡,1076,20190430,1","

施懷閔"
2609,"TCDM,108,中交簡,1077,20190430,1","

林秀菊"
2610,"TCDM,108,中交簡,1078,20190430,1","

高思大"
2611,"TCDM,108,中交簡,1082,20190430,1","

吳金玫"
2612,"TCDM,108,中交簡,1090,20190430,1","

陳斐琪"
2613,"TCDM,108,中交簡,1102,20190430,1","

林雷安"
2614,"TCDM,108,中交簡,1103,20190430,1","

陳鈴香"
2615,"TCDM,108,中交簡,255,20190403,1","

楊萬益"
2616,"TCDM,108,中交簡,353,20190429,1","

陳航"
2617,"TCDM,108,中交簡,426,20190430,1","

楊萬益"
2618,"TCDM,108,中交簡,441,20190402,1","

簡婉倫"
2619,"TCDM,108,中交簡,502,20190415,1","

簡婉倫"
2620,"TCDM,108,中交簡,533,20190403,1","

簡婉倫"
2621,"TCDM,108,中交簡,578,20190402,1","

郭德進"
2622,"TCDM,108,中交簡,583,20190430,1","

楊萬益"
2623,"TCDM,108,中交簡,597,20190402,1","

楊欣怡"
2624,"TCDM,108,中交簡,607,20190402,1","

郭德進"
2625,"TCDM,108,中交簡,667,20190403,1","

劉承翰"
2626,"TCDM,108,中交簡,720,20190429,1","

郭德進"
2627,"TCDM,108,中交簡,736,20190403,1","

劉承翰"
2628,"TCDM,108,中交簡,747,20190402,1","

楊欣怡"
2629,"TCDM,108,中交簡,750,20190408,1","

田雅心"
2630,"TCDM,108,中交簡,761,20190418,1","

楊欣怡"
2631,"TCDM,108,中交簡,781,20190408,1","

田雅心"
2632,"TCDM,108,中交簡,788,20190423,1","

陳玉聰"
2633,"TCDM,108,中交簡,797,20190430,1","

王詩銘"
2634,"TCDM,108,中交簡,804,20190416,1","

簡婉倫"
2635,"TCDM,108,中交簡,805,20190417,1","

羅國鴻"
2636,"TCDM,108,中交簡,810,20190429,1","

郭德進"
2637,"TCDM,108,中交簡,811,20190409,1","

王怡蓁"
2638,"TCDM,108,中交簡,814,20190403,1","

鍾貴堯"
2639,"TCDM,108,中交簡,817,20190410,1","

孫藝娜"
2640,"TCDM,108,中交簡,824,20190423,1","

陳玉聰"
2641,"TCDM,108,中交簡,825,20190429,1","

郭德進"
2642,"TCDM,108,中交簡,829,20190410,1","

蔡美華"
2643,"TCDM,108,中交簡,831,20190423,1","

王靖茹"
2644,"TCDM,108,中交簡,832,20190429,1","

李宜璇"
2645,"TCDM,108,中交簡,835,20190411,1","

李婉玉"
2646,"TCDM,108,中交簡,839,20190422,1","

黃如慧 (Judge Huang Ru-hui)"
2647,"TCDM,108,中交簡,841,20190417,1","

羅國鴻"
2648,"TCDM,108,中交簡,842,20190426,1","

黃司熒"
2649,"TCDM,108,中交簡,843,20190408,1","

許月馨"
2650,"TCDM,108,中交簡,859,20190409,1","

江文玉 (Judge Jiang Wen-yu)"
2651,"TCDM,108,中交簡,867,20190430,1","

高思大"
2652,"TCDM,108,中交簡,870,20190417,1","

黃佳琪"
2653,"TCDM,108,中交簡,889,20190422,1","

李婉玉"
2654,"TCDM,108,中交簡,906,20190417,1","

簡芳潔"
2655,"TCDM,108,中交簡,907,20190417,1","

林雷安"
2656,"TCDM,108,中交簡,909,20190424,1","

黃司熒"
2657,"TCDM,108,中交簡,916,20190423,1","

劉承翰"
2658,"TCDM,108,中交簡,917,20190418,1","

戰諭威"
2659,"TCDM,108,中交簡,918,20190418,1","

楊欣怡"
2660,"TCDM,108,中交簡,922,20190426,1","

陳斐琪"
2661,"TCDM,108,中交簡,923,20190422,1","

黃光進"
2662,"TCDM,108,中交簡,924,20190429,1","

王振佑"
2663,"TCDM,108,中交簡,925,20190429,1","

羅國鴻"
2664,"TCDM,108,中交簡,930,20190429,1","

李宜璇"
2665,"TCDM,108,中交簡,935,20190429,1","

王姿婷"
2666,"TCDM,108,中交簡,936,20190423,1","

陳鈴香"
2667,"TCDM,108,中交簡,942,20190423,1","

蔡美華"
2668,"TCDM,108,中交簡,952,20190424,1","

黃司熒"
2669,"TCDM,108,中交簡,956,20190430,1","

鍾堯航"
2670,"TCDM,108,中交簡,960,20190429,1","

羅國鴻"
2671,"TCDM,108,中交簡,965,20190429,1","

江文玉"
2672,"TCDM,108,中交簡,966,20190429,1","

吳金玫"
2673,"TCDM,108,中交簡,970,20190425,1","

陳玉聰"
2674,"TCDM,108,中交簡,974,20190426,1","

李婉玉"
2675,"TCDM,108,中交簡,983,20190426,1","

陳怡君"
2676,"TCDM,108,中交簡,985,20190425,1","

黃光進"
2677,"TCDM,108,中交簡,987,20190429,1","

劉承翰"
2678,"TCDM,108,中交簡,989,20190430,1","

簡芳潔"
2679,"TCDM,108,中交簡,992,20190429,1","

王振佑"
2680,"TCDM,108,中交簡,999,20190430,1","

陳玉聰"
2681,"TCDM,108,交簡,104,20190403,1","

劉承翰"
2682,"TCDM,108,交簡,125,20190412,1","

施吟蒨"
2683,"TCDM,108,交簡,146,20190417,1","

田雅心"
2684,"TCDM,108,交簡,155,20190423,1","

劉承翰"
2685,"TCDM,108,交簡,163,20190424,1","

吳金玫"
2686,"TNDM,108,交簡,559,20190412,1","

王惠芬 (Judge Wang Hui-fen)"
2687,"TNDM,108,交簡,587,20190401,1","

鍾邦久"
2688,"TNDM,108,交簡,613,20190401,1","

鍾邦久"
2689,"TNDM,108,交簡,682,20190412,1","

鍾邦久"
2690,"TNDM,108,交簡,688,20190409,1","

鍾邦久"
2691,"TNDM,108,交簡,691,20190408,1","

盧鳳田"
2692,"TNDM,108,交簡,715,20190422,1","

王惠芬"
2693,"TNDM,108,交簡,735,20190415,1","

張菁"
2694,"TNDM,108,交簡,744,20190416,1","

高如宜"
2695,"TNDM,108,交簡,759,20190410,1","

周宛瑩"
2696,"TNDM,108,交簡,761,20190412,1","

高俊珊"
2697,"TNDM,108,交簡,763,20190411,1","

陳振謙"
2698,"TNDM,108,交簡,768,20190418,1","

林岳葳"
2699,"TNDM,108,交簡,777,20190418,1","

鍾邦久"
2700,"TNDM,108,交簡,781,20190425,1","

陳貽明"
2701,"TNDM,108,交簡,785,20190411,1","

郭千黛"
2702,"TNDM,108,交簡,786,20190412,1","

林欣玲"
2703,"TNDM,108,交簡,799,20190418,1","

鍾邦久"
2704,"TNDM,108,交簡,801,20190412,1","

高俊珊"
2705,"TNDM,108,交簡,805,20190417,1","

廖建瑋"
2706,"TNDM,108,交簡,821,20190424,1","

盧鳳田"
2707,"TNDM,108,交簡,825,20190426,1","

鍾邦久"
2708,"TNDM,108,交簡,835,20190426,1","

張菁"
2709,"TNDM,108,交簡,850,20190418,1","

高俊珊"
2710,"TNDM,108,交簡,856,20190419,1","

陳弘能"
2711,"TNDM,108,交簡,857,20190417,1","

郭千黛"
2712,"TNDM,108,交簡,889,20190423,1","

高如宜"
2713,"TNDM,108,交簡,891,20190430,1","

高俊珊"
2714,"TNDM,108,交簡,897,20190424,1","

陳振謙"
2715,"TNDM,108,交簡,904,20190423,1","

周宛瑩"
2716,"TNDM,108,交簡,911,20190430,1","

林岳葳"
2717,"TNDM,108,交簡,912,20190424,1","

林欣玲"
2718,"TNDM,108,交簡,919,20190424,1","

郭千黛"
2719,"TNDM,108,交簡,931,20190429,1","

陳振謙"
2720,"TNDM,108,交簡,932,20190430,1","

張菁"
2721,"TNDM,108,交簡,938,20190426,1","

周宛瑩"
2722,"TNDM,108,交簡,955,20190430,1","

張郁昇"
2723,"TPDM,108,交簡,249,20190426,1","

吳志強法官"
2724,"TPDM,108,交簡,326,20190425,1","

曾正龍"
2725,"TPDM,108,交簡,362,20190402,1","

楊台清"
2726,"TPDM,108,交簡,393,20190402,1","

楊台清"
2727,"TPDM,108,交簡,424,20190402,1","

楊台清"
2728,"TPDM,108,交簡,446,20190402,1","

楊台清"
2729,"TPDM,108,交簡,451,20190430,1","

商啟泰"
2730,"TPDM,108,交簡,474,20190430,1","

林孟皇"
2731,"TPDM,108,交簡,483,20190409,1","

許筑婷"
2732,"TPDM,108,交簡,486,20190409,1","

許筑婷"
2733,"TPDM,108,交簡,493,20190430,1","

楊台清"
2734,"TPDM,108,交簡,563,20190424,1","

李陸華"
2735,"TPDM,108,交簡,596,20190408,1","

趙書郁"
2736,"TPDM,108,交簡,602,20190416,1","

蘇珍芬"
2737,"TPDM,108,交簡,608,20190424,1","

曾正龍"
2738,"TPDM,108,交簡,611,20190412,1","

葉詩佳"
2739,"TPDM,108,交簡,614,20190424,1","

王筑萱"
2740,"TPDM,108,交簡,619,20190430,1","

蔡鎮宇"
2741,"TPDM,108,交簡,624,20190430,1","

林孟皇"
2742,"TPDM,108,交簡,631,20190409,1","

林拔群"
2743,"TPDM,108,交簡,634,20190409,1","

涂光慧"
2744,"TPDM,108,交簡,636,20190430,1","

商啟泰"
2745,"TPDM,108,交簡,639,20190415,1","

趙書郁"
2746,"TPDM,108,交簡,651,20190409,1","

陳彥君"
2747,"TPDM,108,交簡,657,20190430,1","

楊台清"
2748,"TPDM,108,交簡,658,20190412,1","

楊世賢"
2749,"TPDM,108,交簡,659,20190430,1","

蔡英雌"
2750,"TPDM,108,交簡,662,20190430,1","

蔡鎮宇"
2751,"TPDM,108,交簡,664,20190412,1","

廖建傑"
2752,"TPDM,108,交簡,670,20190430,1","

蔡鎮宇"
2753,"TPDM,108,交簡,675,20190418,1","

吳志強"
2754,"TPDM,108,交簡,682,20190430,1","

蔡英雌"
2755,"TPDM,108,交簡,683,20190417,1","

楊世賢"
2756,"TPDM,108,交簡,689,20190430,1","

楊台清"
2757,"TPDM,108,交簡,694,20190412,1","

陳彥君"
2758,"TPDM,108,交簡,697,20190417,1","

涂光慧"
2759,"TPDM,108,交簡,702,20190426,1","

郭嘉"
2760,"TPDM,108,交簡,703,20190430,1","

商啟泰"
2761,"TPDM,108,交簡,708,20190429,1","

黃鈺純"
2762,"TPDM,108,交簡,709,20190422,1","

楊世賢"
2763,"TPDM,108,交簡,722,20190430,1","

蔡英雌"
2764,"TPDM,108,交簡,724,20190426,1","

趙書郁"
2765,"TPDM,108,交簡,741,20190424,1","

陳彥君"
2766,"TPDM,108,交簡,743,20190424,1","

林秋宜"
2767,"TPDM,108,交簡,744,20190425,1","

曾正龍"
2768,"TPDM,108,交簡,748,20190424,1","

林拔群"
2769,"TPDM,108,交簡,753,20190430,1","

蔡英雌"
2770,"TPDM,108,交簡,755,20190425,1","

涂光慧"
2771,"TPDM,108,交簡,760,20190430,1","

商啟泰"
2772,"TPDM,108,交簡,772,20190429,1","

曾正龍"
2773,"TPDM,108,交簡,783,20190430,1","

曾正龍"
2774,"TPDM,108,交簡,88,20190423,1","

王筑萱"
2775,"TPDM,108,審交簡,161,20190430,1","

呂政燁"
2776,"TTDM,108,東交簡,157,20190418,1","

林楨森"
2777,"TYDM,107,審交簡,401,20190426,1","

何宇宸"
2778,"TYDM,107,桃交簡,2559,20190419,1","

施育傑"
2779,"TYDM,108,壢交簡,327,20190415,1","

洪瑋嬬"
2780,"TYDM,108,壢交簡,415,20190415,1","

洪瑋嬬"
2781,"TYDM,108,壢交簡,419,20190408,1","

陳逸倫"
2782,"TYDM,108,壢交簡,496,20190415,1","

洪瑋嬬"
2783,"TYDM,108,壢交簡,523,20190419,1","

黃致毅"
2784,"TYDM,108,壢交簡,599,20190422,1","

謝承益"
2785,"TYDM,108,壢交簡,608,20190419,1","

蕭淳尹"
2786,"TYDM,108,壢交簡,617,20190417,1","

洪瑋嬬"
2787,"TYDM,108,壢交簡,625,20190414,1","

徐漢堂"
2788,"TYDM,108,壢交簡,633,20190412,1","

劉美香"
2789,"TYDM,108,壢交簡,705,20190413,1","

林莆晉"
2790,"TYDM,108,壢交簡,719,20190416,1","

林姿秀"
2791,"TYDM,108,壢交簡,720,20190416,1","

蕭淳尹"
2792,"TYDM,108,壢交簡,799,20190425,1","

蕭世昌"
2793,"TYDM,108,壢交簡,812,20190426,1","

馮昌偉"
2794,"TYDM,108,壢交簡,814,20190430,1","

蕭淳尹"
2795,"TYDM,108,壢交簡,815,20190429,1","

謝承益"
2796,"TYDM,108,壢交簡,821,20190425,1","

林姿秀"
2797,"TYDM,108,壢交簡,841,20190430,1","

林龍輝"
2798,"TYDM,108,審交簡,105,20190420,1","

呂曾達"
2799,"TYDM,108,審交簡,48,20190410,1","

蔡榮澤"
2800,"TYDM,108,桃交簡,297,20190415,1","

洪瑋嬬"
2801,"TYDM,108,桃交簡,387,20190415,1","

洪瑋嬬"
2802,"TYDM,108,桃交簡,635,20190416,1","

姚懿珊"
2803,"TYDM,108,桃交簡,660,20190417,1","

洪瑋嬬"
2804,"TYDM,108,桃交簡,670,20190419,1","

蕭淳尹"
2805,"TYDM,108,桃交簡,744,20190429,1","

曾雨明"
2806,"TYDM,108,桃交簡,754,20190412,1","

陳柏嘉"
2807,"TYDM,108,桃交簡,773,20190422,1","

黃柏嘉"
2808,"TYDM,108,桃交簡,814,20190422,1","

林姿秀"
2809,"TYDM,108,桃交簡,834,20190430,1","

蕭淳尹"
2810,"TYDM,108,桃交簡,858,20190430,1","

蕭淳尹"
2811,"TYDM,108,桃交簡,875,20190428,1","

徐漢堂"
2812,"TYDM,108,桃交簡,877,20190426,1","

潘曉萱"
2813,"TYDM,108,桃交簡,880,20190426,1","

林姿秀"
2814,"TYDM,108,桃交簡,900,20190430,1","

劉俊源"
2815,"ULDM,107,六交簡,391,20190424,1","

陳雅琪"
2816,"ULDM,107,六交簡,406,20190424,1","

陳雅琪"
2817,"ULDM,108,交簡,10,20190403,1","

廖奕淳"
2818,"ULDM,108,交簡,26,20190424,1","

潘韋丞"
2819,"ULDM,108,交簡,44,20190415,1","

黃偉銘"
2820,"ULDM,108,交簡,46,20190415,1","

黃偉銘"
2821,"ULDM,108,六交簡,27,20190408,1","

楊皓潔"
2822,"ULDM,108,六交簡,59,20190429,1","

楊皓潔"
2823,"ULDM,108,六交簡,84,20190423,1","

張文俊"
2824,"ULDM,108,六交簡,92,20190424,1","

張文俊"
2825,"ULDM,108,港交簡,100,20190430,1","

王紹銘"
2826,"ULDM,108,港交簡,59,20190410,1","

梁智賢"
2827,"ULDM,108,港交簡,73,20190410,1","

梁智賢"
2828,"ULDM,108,港交簡,75,20190430,1","

梁智賢"
2829,"ULDM,108,港交簡,80,20190430,1","

梁智賢"
2830,"ULDM,108,港交簡,83,20190411,1","

王紹銘"
2831,"ULDM,108,虎交簡,24,20190423,1","

廖奕淳"
2832,"ULDM,108,虎交簡,33,20190419,1","

黃偉銘"
2833,"ULDM,108,虎交簡,47,20190430,1","

黃偉銘"
2834,"ULDM,108,虎交簡,52,20190423,1","

廖奕淳"
2835,"ULDM,108,虎交簡,55,20190423,1","

廖奕淳"
2836,"ULDM,108,虎交簡,6,20190423,1","

廖奕淳"
2837,"ULDM,108,虎交簡,73,20190403,1","

黃一馨"
2838,"ULDM,108,虎交簡,76,20190423,1","

廖奕淳"
2839,"ULDM,108,虎交簡,77,20190429,1","

黃麗文"
2840,"ULDM,108,虎交簡,88,20190408,1","

廖奕淳"
2841,"ULDM,108,虎交簡,93,20190417,1","

黃麗竹"
2842,"CHDM,108,交簡,658,20190531,1","

梁義順"
2843,"CHDM,108,交簡,660,20190531,1","

梁義順"
2844,"CHDM,108,交簡,671,20190508,1","

黃士瑋"
2845,"CHDM,108,交簡,769,20190531,1","

梁義順"
2846,"CHDM,108,交簡,826,20190508,1","

楊鑫忠"
2847,"CHDM,108,交簡,847,20190515,1","

王祥豪"
2848,"CHDM,108,交簡,852,20190528,1","

李昕"
2849,"CHDM,108,交簡,853,20190516,1","

楊鑫忠"
2850,"CHDM,108,交簡,857,20190517,1","

黃士瑋"
2851,"CHDM,108,交簡,868,20190530,1","

黃士瑋"
2852,"CHDM,108,交簡,873,20190521,1","

楊鑫忠"
2853,"CHDM,108,交簡,879,20190529,1","

黃士瑋"
2854,"CHDM,108,交簡,887,20190522,1","

陳彥志"
2855,"CHDM,108,交簡,911,20190524,1","

楊鑫忠"
2856,"CHDM,108,交簡,913,20190529,1","

黃士瑋"
2857,"CHDM,108,交簡,914,20190528,1","

張琇涵"
2858,"CHDM,108,交簡,919,20190524,1","

楊鑫忠"
2859,"CHDM,108,交簡,920,20190530,1","

黃士瑋"
2860,"CHDM,108,交簡,939,20190528,1","

陳彥志"
2861,"CHDM,108,交簡,943,20190530,1","

楊鑫忠"
2862,"CHDM,108,交簡,949,20190530,1","

楊鑫忠"
2863,"CHDM,108,交簡,966,20190530,1","

黃士瑋"
2864,"CHDM,108,軍交簡,2,20190514,1","

黃士瑋"
2865,"CTDM,108,交簡,1013,20190503,1","

林揚奇"
2866,"CTDM,108,交簡,1015,20190510,1","

黃三友"
2867,"CTDM,108,交簡,1022,20190507,1","

朱盈吉"
2868,"CTDM,108,交簡,1028,20190507,1","

朱盈吉"
2869,"CTDM,108,交簡,1034,20190514,1","

黃三友"
2870,"CTDM,108,交簡,1041,20190507,1","

朱盈吉"
2871,"CTDM,108,交簡,1046,20190507,1","

朱盈吉"
2872,"CTDM,108,交簡,1063,20190508,1","

朱盈吉"
2873,"CTDM,108,交簡,1064,20190506,1","

黃裕堯"
2874,"CTDM,108,交簡,1068,20190515,1","

黃三友"
2875,"CTDM,108,交簡,1072,20190506,1","

陳 箐"
2876,"CTDM,108,交簡,1075,20190510,1","

朱盈吉"
2877,"CTDM,108,交簡,1076,20190517,1","

朱盈吉"
2878,"CTDM,108,交簡,1078,20190508,1","

朱盈吉"
2879,"CTDM,108,交簡,1081,20190510,1","

朱盈吉"
2880,"CTDM,108,交簡,1090,20190513,1","

朱盈吉"
2881,"CTDM,108,交簡,1099,20190515,1","

薛博仁"
2882,"CTDM,108,交簡,1123,20190515,1","

朱盈吉"
2883,"CTDM,108,交簡,1132,20190515,1","

朱盈吉"
2884,"CTDM,108,交簡,1161,20190524,1","

朱盈吉"
2885,"CTDM,108,交簡,1166,20190524,1","

朱盈吉"
2886,"CTDM,108,交簡,1169,20190517,1","

朱盈吉"
2887,"CTDM,108,交簡,1171,20190524,1","

黃三友"
2888,"CTDM,108,交簡,1176,20190524,1","

朱盈吉"
2889,"CTDM,108,交簡,1178,20190517,1","

朱盈吉"
2890,"CTDM,108,交簡,1179,20190528,1","

黃三友"
2891,"CTDM,108,交簡,1183,20190522,1","

朱盈吉"
2892,"CTDM,108,交簡,1184,20190517,1","

朱盈吉"
2893,"CTDM,108,交簡,1188,20190524,1","

朱盈吉"
2894,"CTDM,108,交簡,1190,20190517,1","

朱盈吉"
2895,"CTDM,108,交簡,1191,20190520,1","

朱盈吉"
2896,"CTDM,108,交簡,1192,20190521,1","

朱盈吉"
2897,"CTDM,108,交簡,1198,20190516,1","

黃裕堯"
2898,"CTDM,108,交簡,1205,20190522,1","

朱盈吉"
2899,"CTDM,108,交簡,1231,20190524,1","

朱盈吉"
2900,"CTDM,108,交簡,1236,20190520,1","

朱盈吉"
2901,"CTDM,108,交簡,1237,20190517,1","

朱盈吉"
2902,"CTDM,108,交簡,1244,20190527,1","

朱盈吉"
2903,"CTDM,108,交簡,1248,20190530,1","

黃三友"
2904,"CTDM,108,交簡,1250,20190517,1","

廖華君"
2905,"CTDM,108,交簡,1251,20190516,1","

黃裕堯"
2906,"CTDM,108,交簡,1254,20190527,1","

朱盈吉"
2907,"CTDM,108,交簡,1257,20190524,1","

朱盈吉"
2908,"CTDM,108,交簡,1262,20190530,1","

黃三友"
2909,"CTDM,108,交簡,1264,20190523,1","

朱盈吉"
2910,"CTDM,108,交簡,1284,20190531,1","

朱盈吉"
2911,"CTDM,108,交簡,1294,20190529,1","

朱盈吉"
2912,"CTDM,108,交簡,1295,20190529,1","

朱盈吉"
2913,"CTDM,108,交簡,1308,20190529,1","

朱盈吉"
2914,"CTDM,108,交簡,1317,20190527,1","

廖華君"
2915,"CTDM,108,交簡,1324,20190527,1","

廖華君"
2916,"CTDM,108,交簡,1326,20190529,1","

朱盈吉"
2917,"CTDM,108,交簡,1333,20190530,1","

朱盈吉"
2918,"CTDM,108,交簡,421,20190507,1","

徐右家"
2919,"CTDM,108,交簡,666,20190521,1","

朱盈吉"
2920,"CTDM,108,交簡,873,20190513,1","

朱盈吉"
2921,"CTDM,108,交簡,950,20190506,1","

黃三友"
2922,"CTDM,108,交簡,984,20190508,1","

黃三友"
2923,"CTDM,108,交簡,993,20190509,1","

黃三友"
2924,"CTDM,108,交簡,995,20190509,1","

黃三友"
2925,"CTDM,108,交簡,999,20190501,1","

陳 箐"
2926,"CYDM,108,嘉交簡,551,20190509,1","

張佐榕"
2927,"CYDM,108,嘉交簡,564,20190524,1","

陳嘉臨"
2928,"CYDM,108,嘉交簡,583,20190513,1","

謝其達"
2929,"CYDM,108,嘉交簡,587,20190506,1","

羅紫庭"
2930,"CYDM,108,嘉交簡,599,20190516,1","

林正雄"
2931,"CYDM,108,嘉交簡,600,20190516,1","

凃啟夫"
2932,"CYDM,108,嘉交簡,605,20190515,1","

張佐榕"
2933,"CYDM,108,嘉交簡,606,20190509,1","

林家賢"
2934,"CYDM,108,嘉交簡,610,20190515,1","

張佐榕"
2935,"CYDM,108,嘉交簡,621,20190516,1","

林正雄"
2936,"CYDM,108,嘉交簡,627,20190531,1","

陳嘉臨"
2937,"CYDM,108,嘉交簡,630,20190531,1","

陳嘉臨"
2938,"CYDM,108,嘉交簡,631,20190516,1","

謝其達"
2939,"CYDM,108,嘉交簡,639,20190517,1","

方宣恩"
2940,"CYDM,108,嘉交簡,640,20190516,1","

謝其達"
2941,"CYDM,108,嘉交簡,645,20190524,1","

陳嘉臨"
2942,"CYDM,108,嘉交簡,658,20190528,1","

張佐榕"
2943,"CYDM,108,嘉交簡,663,20190520,1","

謝其達"
2944,"CYDM,108,嘉交簡,677,20190524,1","

鄭諺霓"
2945,"CYDM,108,嘉交簡,683,20190531,1","

陳嘉臨"
2946,"CYDM,108,嘉交簡,689,20190530,1","

鄭諺霓"
2947,"CYDM,108,嘉交簡,690,20190530,1","

凃啟夫"
2948,"CYDM,108,嘉交簡,691,20190531,1","

鄭諺霓"
2949,"CYDM,108,嘉交簡,696,20190531,1","

張佐榕"
2950,"CYDM,108,嘉交簡,708,20190531,1","

張佐榕"
2951,"CYDM,108,嘉交簡,709,20190531,1","

周欣怡"
2952,"CYDM,108,嘉交簡,712,20190531,1","

凃啟夫"
2953,"CYDM,108,嘉交簡,714,20190531,1","

張佐榕"
2954,"CYDM,108,朴交簡,203,20190509,1","

陳盈螢"
2955,"CYDM,108,朴交簡,260,20190515,1","

張佐榕"
2956,"CYDM,108,朴交簡,261,20190516,1","

朴子簡易庭法官 凃啟夫"
2957,"CYDM,108,朴交簡,265,20190531,1","

周欣怡"
2958,"CYDM,108,朴交簡,288,20190522,1","

林正雄"
2959,"CYDM,108,朴交簡,292,20190531,1","

周欣怡"
2960,"CYDM,108,朴交簡,298,20190531,1","

陳嘉臨"
2961,"CYDM,108,朴交簡,309,20190531,1","

謝其達"
2962,"CYDM,108,朴交簡,312,20190531,1","

陳嘉臨"
2963,"FYEM,108,豐交簡,349,20190510,1","

巫淑芳"
2964,"FYEM,108,豐交簡,378,20190509,1","

巫淑芳"
2965,"FYEM,108,豐交簡,384,20190510,1","

巫淑芳"
2966,"FYEM,108,豐交簡,399,20190521,1","

巫淑芳"
2967,"FYEM,108,豐交簡,404,20190522,1","

巫淑芳"
2968,"FYEM,108,豐交簡,406,20190522,1","

巫淑芳"
2969,"FYEM,108,豐交簡,412,20190529,1","

巫淑芳"
2970,"FYEM,108,豐交簡,413,20190522,1","

林新竑"
2971,"FYEM,108,豐交簡,425,20190530,1","

巫淑芳"
2972,"HLDM,108,玉交簡,33,20190508,1","

陸怡璇"
