,案號,法官
1699,"KLDM,106,基交簡,195,20170331,1","

謝昀芳"
1700,"KLDM,106,基交簡,198,20170317,1","

陳怡安"
1701,"KLDM,106,基交簡,200,20170328,1","

李謀榮"
1702,"KLDM,106,基交簡,201,20170316,1","

齊潔"
1703,"KLDM,106,基交簡,207,20170328,1","

李謀榮"
1704,"KLDM,106,基交簡,209,20170331,1","

謝昀芳"
1705,"KLDM,106,基交簡,210,20170317,1","

陳怡安"
1706,"KLDM,106,基交簡,212,20170317,1","

李辛茹"
1707,"KLDM,106,基交簡,213,20170322,1","

陳怡安"
1708,"KLDM,106,基交簡,214,20170317,1","

周霙蘭"
1709,"KLDM,106,基交簡,215,20170331,1","

謝昀芳"
1710,"KLDM,106,基交簡,216,20170317,1","

李辛茹"
1711,"KLDM,106,基交簡,221,20170331,1","

華奕超"
1712,"KLDM,106,基交簡,223,20170323,1","

鄭富容"
1713,"KLDM,106,基交簡,224,20170324,1","

周霙蘭 (Judge Chou Hui-lan)"
1714,"KLDM,106,基交簡,226,20170324,1","

周霙蘭"
1715,"KLDM,106,基交簡,230,20170331,1","

陳怡安"
1716,"KLDM,106,基交簡,231,20170328,1","

李謀榮"
1717,"KLDM,106,基交簡,232,20170327,1","

齊潔"
1718,"KLDM,106,基交簡,234,20170327,1","

施添寶"
1719,"KLDM,106,基交簡,239,20170330,1","

鄭富容"
1720,"KLDM,106,基交簡,240,20170331,1","

周霙蘭"
1721,"KLDM,106,基交簡,242,20170328,1","

李謀榮"
1722,"KLDM,106,基交簡,243,20170328,1","

李謀榮"
1723,"KLDM,106,基交簡,246,20170329,1","

施添寶"
1724,"KLDM,106,基交簡,250,20170331,1","

鄭富容"
1725,"KLDM,106,基交簡,255,20170331,1","

謝昀芳"
1726,"KSDM,105,交簡,4635,20170301,1","

林柏壽"
1727,"KSDM,105,交簡,4638,20170301,1","

林柏壽"
1728,"KSDM,105,交簡,4641,20170301,1","

林柏壽"
1729,"KSDM,105,交簡,4644,20170301,1","

林柏壽"
1730,"KSDM,105,交簡,4670,20170301,1","

林柏壽"
1731,"KSDM,105,交簡,4680,20170302,1","

林柏壽"
1732,"KSDM,105,交簡,4698,20170302,1","

林柏壽"
1733,"KSDM,105,交簡,4704,20170302,1","

林柏壽"
1734,"KSDM,105,交簡,4712,20170302,1","

林柏壽"
1735,"KSDM,105,交簡,4743,20170302,1","

林柏壽"
1736,"KSDM,105,交簡,4745,20170303,1","

林柏壽"
1737,"KSDM,105,交簡,4748,20170306,1","

林柏壽"
1738,"KSDM,105,交簡,4755,20170306,1","

林柏壽"
1739,"KSDM,105,交簡,4762,20170307,1","

林柏壽"
1740,"KSDM,105,交簡,4764,20170308,1","

林柏壽"
1741,"KSDM,105,交簡,4765,20170308,1","

林柏壽"
1742,"KSDM,105,交簡,4779,20170308,1","

林柏壽"
1743,"KSDM,105,交簡,4783,20170308,1","

林柏壽"
1744,"KSDM,105,交簡,4798,20170322,1","

蔡英雌"
1745,"KSDM,105,交簡,4799,20170308,1","

林柏壽"
1746,"KSDM,105,交簡,4802,20170308,1","

林柏壽"
1747,"KSDM,105,交簡,4809,20170308,1","

林柏壽"
1748,"KSDM,105,交簡,4834,20170309,1","

林柏壽"
1749,"KSDM,105,交簡,4836,20170309,1","

林柏壽"
1750,"KSDM,105,交簡,4858,20170316,1","

朱慧真"
1751,"KSDM,105,交簡,4901,20170316,1","

朱慧真"
1752,"KSDM,105,交簡,4904,20170316,1","

朱慧真"
1753,"KSDM,105,交簡,4932,20170316,1","

朱慧真"
1754,"KSDM,105,交簡,4941,20170324,1","

蔡英雌"
1755,"KSDM,105,交簡,4951,20170324,1","

蔡英雌"
1756,"KSDM,105,交簡,4955,20170324,1","

蔡英雌"
1757,"KSDM,105,交簡,4958,20170322,1","

蔡英雌"
1758,"KSDM,105,交簡,4959,20170316,1","

朱慧真"
1759,"KSDM,105,交簡,4965,20170324,1","

蔡英雌"
1760,"KSDM,105,交簡,4966,20170324,1","

蔡英雌"
1761,"KSDM,105,交簡,4974,20170324,1","

蔡英雌"
1762,"KSDM,105,交簡,4979,20170324,1","

蔡英雌"
1763,"KSDM,105,交簡,4981,20170324,1","

蔡英雌"
1764,"KSDM,105,交簡,4985,20170324,1","

蔡英雌"
1765,"KSDM,105,交簡,4995,20170327,1","

蔡英雌"
1766,"KSDM,105,交簡,4997,20170327,1","

蔡英雌"
1767,"KSDM,105,交簡,5001,20170316,1","

朱慧真"
1768,"KSDM,105,交簡,5010,20170324,1","

蔡英雌"
1769,"KSDM,105,交簡,5011,20170322,1","

蔡英雌"
1770,"KSDM,105,交簡,5012,20170316,1","

朱慧真"
1771,"KSDM,105,交簡,5015,20170327,1","

蔡英雌"
1772,"KSDM,105,交簡,5028,20170322,1","

蔡英雌"
1773,"KSDM,105,交簡,5035,20170327,1","

蔡英雌"
1774,"KSDM,105,交簡,5038,20170327,1","

蔡英雌"
1775,"KSDM,105,交簡,5042,20170327,1","

蔡英雌"
1776,"KSDM,105,交簡,5048,20170322,1","

蔡英雌"
1777,"KSDM,105,交簡,5050,20170316,1","

朱慧真"
1778,"KSDM,105,交簡,5052,20170316,1","

朱慧真"
1779,"KSDM,105,交簡,5054,20170316,1","

朱慧真"
1780,"KSDM,105,交簡,5074,20170317,1","

朱慧真"
1781,"KSDM,105,交簡,5085,20170327,1","

蔡英雌"
1782,"KSDM,105,交簡,5087,20170327,1","

蔡英雌"
1783,"KSDM,105,交簡,5088,20170313,1","

朱慧真"
1784,"KSDM,105,交簡,5093,20170328,1","

蔡英雌"
1785,"KSDM,105,交簡,5100,20170322,1","

朱慧真"
1786,"KSDM,105,交簡,5118,20170317,1","

朱慧真"
1787,"KSDM,105,交簡,5119,20170322,1","

朱慧真"
1788,"KSDM,105,交簡,5127,20170321,1","

朱慧真"
1789,"KSDM,105,交簡,5136,20170321,1","

朱慧真"
1790,"KSDM,105,交簡,5137,20170321,1","

朱慧真"
1791,"KSDM,105,交簡,5141,20170330,1","

朱慧真"
1792,"KSDM,105,交簡,5145,20170321,1","

朱慧真"
1793,"KSDM,105,交簡,5146,20170328,1","

蔡英雌"
1794,"KSDM,105,交簡,5152,20170313,1","

朱慧真"
1795,"KSDM,105,交簡,5156,20170322,1","

朱慧真"
1796,"KSDM,105,交簡,5162,20170322,1","

蔡英雌"
1797,"KSDM,105,交簡,5166,20170321,1","

朱慧真"
1798,"KSDM,106,交簡,1,20170329,1","

蔡英雌"
1799,"KSDM,106,交簡,11,20170328,1","

蔡英雌"
1800,"KSDM,106,交簡,113,20170330,1","

蔡英雌"
1801,"KSDM,106,交簡,12,20170328,1","

朱慧真"
1802,"KSDM,106,交簡,14,20170331,1","

朱慧真"
1803,"KSDM,106,交簡,141,20170329,1","

蔡英雌"
1804,"KSDM,106,交簡,177,20170330,1","

蔡英雌"
1805,"KSDM,106,交簡,187,20170331,1","

蔡英雌"
1806,"KSDM,106,交簡,19,20170328,1","

蔡英雌"
1807,"KSDM,106,交簡,202,20170331,1","

蔡英雌"
1808,"KSDM,106,交簡,209,20170331,1","

蔡英雌"
1809,"KSDM,106,交簡,214,20170330,1","

蔡英雌"
1810,"KSDM,106,交簡,22,20170330,1","

朱慧真"
1811,"KSDM,106,交簡,245,20170331,1","

蔡英雌"
1812,"KSDM,106,交簡,246,20170331,1","

蔡英雌"
1813,"KSDM,106,交簡,264,20170331,1","

蔡英雌"
1814,"KSDM,106,交簡,271,20170331,1","

蔡英雌"
1815,"KSDM,106,交簡,274,20170301,1","

張雅文"
1816,"KSDM,106,交簡,287,20170320,1","

王俊彥"
1817,"KSDM,106,交簡,30,20170328,1","

朱慧真"
1818,"KSDM,106,交簡,31,20170328,1","

朱慧真"
1819,"KSDM,106,交簡,34,20170328,1","

蔡英雌"
1820,"KSDM,106,交簡,355,20170316,1","

林柏壽"
1821,"KSDM,106,交簡,393,20170316,1","

王俊彥"
1822,"KSDM,106,交簡,412,20170320,1","

王俊彥"
1823,"KSDM,106,交簡,42,20170328,1","

蔡英雌"
1824,"KSDM,106,交簡,44,20170328,1","

蔡英雌"
1825,"KSDM,106,交簡,472,20170314,1","

王俊彥"
1826,"KSDM,106,交簡,508,20170320,1","

王俊彥"
1827,"KSDM,106,交簡,532,20170331,1","

蔡英雌"
1828,"KSDM,106,交簡,534,20170315,1","

王俊彥"
1829,"KSDM,106,交簡,539,20170314,1","

王俊彥"
1830,"KSDM,106,交簡,542,20170320,1","

王俊彥"
1831,"KSDM,106,交簡,56,20170330,1","

蔡英雌"
1832,"KSDM,106,交簡,560,20170315,1","

王俊彥"
1833,"KSDM,106,交簡,567,20170314,1","

王俊彥"
1834,"KSDM,106,交簡,571,20170314,1","

王俊彥"
1835,"KSDM,106,交簡,572,20170316,1","

王俊彥"
1836,"KSDM,106,交簡,576,20170315,1","

王俊彥"
1837,"KSDM,106,交簡,594,20170314,1","

王俊彥"
1838,"KSDM,106,交簡,6,20170328,1","

蔡英雌"
1839,"KSDM,106,交簡,60,20170330,1","

蔡英雌"
1840,"KSDM,106,交簡,608,20170314,1","

王俊彥"
1841,"KSDM,106,交簡,61,20170331,1","

朱慧真"
1842,"KSDM,106,交簡,613,20170315,1","

王俊彥"
1843,"KSDM,106,交簡,616,20170314,1","

王俊彥"
1844,"KSDM,106,交簡,621,20170315,1","

王俊彥"
1845,"KSDM,106,交簡,626,20170314,1","

王俊彥"
1846,"KSDM,106,交簡,633,20170315,1","

王俊彥"
1847,"KSDM,106,交簡,634,20170315,1","

王俊彥"
1848,"KSDM,106,交簡,635,20170315,1","

王俊彥"
1849,"KSDM,106,交簡,637,20170315,1","

王俊彥"
1850,"KSDM,106,交簡,640,20170314,1","

王俊彥"
1851,"KSDM,106,交簡,645,20170314,1","

王俊彥"
1852,"KSDM,106,交簡,652,20170314,1","

王俊彥"
1853,"KSDM,106,交簡,655,20170316,1","

王俊彥"
1854,"KSDM,106,交簡,659,20170330,1","

王俊彥"
1855,"KSDM,106,交簡,665,20170329,1","

王俊彥"
1856,"KSDM,106,交簡,667,20170315,1","

王俊彥"
1857,"KSDM,106,交簡,672,20170330,1","

王俊彥"
1858,"KSDM,106,交簡,673,20170314,1","

王俊彥"
1859,"KSDM,106,交簡,676,20170315,1","

王俊彥"
1860,"KSDM,106,交簡,68,20170330,1","

蔡英雌"
1861,"KSDM,106,交簡,692,20170314,1","

王俊彥"
1862,"KSDM,106,交簡,693,20170316,1","

王俊彥"
1863,"KSDM,106,交簡,698,20170316,1","

王俊彥"
1864,"KSDM,106,交簡,704,20170320,1","

王俊彥"
1865,"KSDM,106,交簡,706,20170316,1","

王俊彥"
1866,"KSDM,106,交簡,714,20170320,1","

王俊彥"
1867,"KSDM,106,交簡,717,20170320,1","

王俊彥"
1868,"KSDM,106,交簡,719,20170330,1","

王俊彥"
1869,"KSDM,106,交簡,725,20170316,1","

王俊彥"
1870,"KSDM,106,交簡,732,20170316,1","

王俊彥"
1871,"KSDM,106,交簡,742,20170316,1","

王俊彥"
1872,"KSDM,106,交簡,746,20170320,1","

王俊彥"
1873,"KSDM,106,交簡,752,20170320,1","

王俊彥"
1874,"KSDM,106,交簡,753,20170320,1","

王俊彥"
1875,"KSDM,106,交簡,755,20170320,1","

王俊彥"
1876,"KSDM,106,交簡,779,20170329,1","

王俊彥"
1877,"KSDM,106,交簡,781,20170320,1","

王俊彥"
1878,"KSDM,106,交簡,785,20170331,1","

王俊彥"
1879,"KSDM,106,交簡,788,20170320,1","

王俊彥"
1880,"KSDM,106,交簡,796,20170329,1","

王俊彥"
1881,"KSDM,106,交簡,797,20170331,1","

王俊彥"
1882,"KSDM,106,交簡,803,20170320,1","

王俊彥"
1883,"KSDM,106,交簡,811,20170320,1","

王俊彥"
1884,"KSDM,106,交簡,818,20170329,1","

王俊彥"
1885,"KSDM,106,交簡,827,20170331,1","

王俊彥"
1886,"KSDM,106,交簡,83,20170330,1","

朱慧真"
1887,"KSDM,106,交簡,835,20170331,1","

王俊彥"
1888,"KSDM,106,交簡,841,20170331,1","

王俊彥"
1889,"KSDM,106,交簡,843,20170330,1","

王俊彥"
1890,"KSDM,106,交簡,844,20170331,1","

王俊彥"
1891,"KSDM,106,交簡,855,20170330,1","

王俊彥"
1892,"KSDM,106,交簡,857,20170331,1","

王俊彥"
1893,"KSDM,106,交簡,863,20170331,1","

王俊彥"
1894,"KSDM,106,交簡,873,20170330,1","

王俊彥"
1895,"KSDM,106,交簡,880,20170331,1","

王俊彥"
1896,"KSDM,106,交簡,885,20170331,1","

王俊彥"
1897,"KSDM,106,交簡,894,20170331,1","

王俊彥"
1898,"KSDM,106,交簡,903,20170330,1","

王俊彥"
1899,"KSDM,106,交簡,904,20170331,1","

王俊彥"
1900,"KSDM,106,交簡,908,20170331,1","

王俊彥"
1901,"KSDM,106,交簡,913,20170330,1","

王俊彥"
1902,"KSDM,106,交簡,917,20170330,1","

王俊彥"
1903,"KSDM,106,交簡,936,20170330,1","

王俊彥"
1904,"KSDM,106,交簡,954,20170331,1","

王俊彥"
1905,"KSDM,106,交簡,969,20170331,1","

王俊彥"
1906,"KSDM,106,交簡,98,20170330,1","

蔡英雌"
1907,"MLDM,106,苗交簡,150,20170324,1","

王瀅婷"
1908,"MLDM,106,苗交簡,181,20170329,1","

林卉聆"
1909,"MLDM,106,苗交簡,193,20170329,1","

王瀅婷"
1910,"MLDM,106,苗交簡,194,20170301,1","

魏宏安"
1911,"MLDM,106,苗交簡,222,20170330,1","

林卉聆"
1912,"MLDM,106,苗交簡,228,20170330,1","

林卉聆"
1913,"MLDM,106,苗交簡,229,20170331,1","

王瀅婷"
1914,"MLDM,106,苗交簡,231,20170306,1","

楊清益"
1915,"MLDM,106,苗交簡,252,20170315,1","

魏宏安"
1916,"MLDM,106,苗交簡,287,20170331,1","

魏正杰"
1917,"MLDM,106,苗交簡,304,20170331,1","

王瀅婷"
1918,"MLDM,106,苗交簡,305,20170331,1","

魏正杰"
1919,"MLDM,106,苗交簡,41,20170301,1","

林卉聆"
1920,"MLDM,106,苗交簡,94,20170322,1","

林卉聆"
1921,"NHEM,106,湖交簡,100,20170323,1","

李昭然"
1922,"NHEM,106,湖交簡,101,20170323,1","

李昭然"
1923,"NHEM,106,湖交簡,46,20170322,1","

李昭然"
1924,"NHEM,106,湖交簡,47,20170323,1","

李昭然"
1925,"NHEM,106,湖交簡,49,20170323,1","

李昭然"
1926,"NHEM,106,湖交簡,52,20170323,1","

李昭然"
1927,"NHEM,106,湖交簡,54,20170323,1","

李昭然"
1928,"NHEM,106,湖交簡,66,20170321,1","

李昭然"
1929,"NHEM,106,湖交簡,70,20170322,1","

李昭然"
1930,"NHEM,106,湖交簡,72,20170322,1","

李昭然"
1931,"NHEM,106,湖交簡,74,20170322,1","

李昭然"
1932,"NHEM,106,湖交簡,76,20170322,1","

李昭然"
1933,"NHEM,106,湖交簡,86,20170323,1","

李昭然"
1934,"NHEM,106,湖交簡,87,20170323,1","

李昭然"
1935,"NHEM,106,湖交簡,89,20170323,1","

李昭然"
1936,"NTDM,106,埔交簡,24,20170322,1","

顏代容"
1937,"NTDM,106,埔交簡,27,20170322,1","

顏代容"
1938,"NTDM,106,埔交簡,33,20170322,1","

顏代容"
1939,"NTDM,106,投交簡,121,20170316,1","

廖健男"
1940,"NTDM,106,投交簡,60,20170322,1","

顏代容"
1941,"NTDM,106,投交簡,70,20170303,1","

廖健男"
1942,"NTDM,106,投交簡,82,20170322,1","

顏代容"
1943,"NTDM,106,投交簡,97,20170331,1","

顏代容"
1944,"PCDM,105,審交簡,728,20170316,1","

傅明華"
1945,"PCDM,106,交簡,1050,20170321,1","

陳伯厚"
1946,"PCDM,106,交簡,1061,20170327,1","

王綽光"
1947,"PCDM,106,交簡,1087,20170323,1","

徐蘭萍"
1948,"PCDM,106,交簡,1088,20170322,1","

黎錦福"
1949,"PCDM,106,交簡,545,20170303,1","

黎錦福"
1950,"PCDM,106,交簡,548,20170316,1","

王偉光"
1951,"PCDM,106,交簡,793,20170308,1","

徐蘭萍"
1952,"PCDM,106,交簡,797,20170314,1","

王偉光"
1953,"PCDM,106,交簡,832,20170321,1","

陳明珠"
1954,"PCDM,106,交簡,885,20170324,1","

黎錦福"
1955,"PCDM,106,交簡,891,20170310,1","

陳伯厚"
1956,"PCDM,106,審交簡,100,20170331,1","

張淑美"
1957,"PCDM,106,審交簡,122,20170331,1","

劉安榕"
1958,"PCDM,106,審交簡,129,20170313,1","

潘長生"
1959,"PCDM,106,審交簡,132,20170320,1","

王唯怡"
1960,"PKEM,106,港交簡,25,20170301,1","

王紹銘"
1961,"PKEM,106,港交簡,31,20170301,1","

王紹銘"
1962,"PKEM,106,港交簡,34,20170329,1","

許佩如"
1963,"PKEM,106,港交簡,50,20170327,1","

王紹銘"
1964,"PKEM,106,港交簡,51,20170329,1","

許佩如"
1965,"PKEM,106,港交簡,53,20170330,1","

王紹銘"
1966,"PTDM,106,交簡,100,20170321,1","

鄭琬薇"
1967,"PTDM,106,交簡,101,20170309,1","

鄭琬薇"
1968,"PTDM,106,交簡,102,20170321,1","

陳茂亭"
1969,"PTDM,106,交簡,147,20170316,1","

鄭琬薇"
1970,"PTDM,106,交簡,186,20170309,1","

鄭琬薇"
1971,"PTDM,106,交簡,191,20170316,1","

鄭琬薇"
1972,"PTDM,106,交簡,197,20170309,1","

鄭琬薇"
1973,"PTDM,106,交簡,214,20170309,1","

鄭琬薇"
1974,"PTDM,106,交簡,215,20170316,1","

鄭琬薇"
1975,"PTDM,106,交簡,227,20170316,1","

鄭琬薇"
1976,"PTDM,106,交簡,228,20170321,1","

鄭琬薇"
1977,"PTDM,106,交簡,232,20170302,1","

陳芸葶"
1978,"PTDM,106,交簡,237,20170309,1","

鄭琬薇"
1979,"PTDM,106,交簡,238,20170309,1","

鄭琬薇"
1980,"PTDM,106,交簡,267,20170323,1","

程士傑"
1981,"PTDM,106,交簡,268,20170310,1","

鄭琬薇"
1982,"PTDM,106,交簡,270,20170309,1","

鄭琬薇"
1983,"PTDM,106,交簡,272,20170310,1","

鄭琬薇"
1984,"PTDM,106,交簡,274,20170323,1","

陳茂亭"
1985,"PTDM,106,交簡,277,20170309,1","

鄭琬薇"
1986,"PTDM,106,交簡,279,20170316,1","

鄭琬薇"
1987,"PTDM,106,交簡,281,20170302,1","

陳芸葶"
1988,"PTDM,106,交簡,287,20170309,1","

鄭琬薇"
1989,"PTDM,106,交簡,290,20170321,1","

鄭琬薇"
1990,"PTDM,106,交簡,292,20170331,1","

陳茂亭"
1991,"PTDM,106,交簡,293,20170329,1","

鄭琬薇"
1992,"PTDM,106,交簡,295,20170316,1","

鄭琬薇"
1993,"PTDM,106,交簡,298,20170310,1","

鄭琬薇"
1994,"PTDM,106,交簡,303,20170330,1","

麥元馨"
1995,"PTDM,106,交簡,318,20170309,1","

鄭琬薇"
1996,"PTDM,106,交簡,320,20170316,1","

鄭琬薇"
1997,"PTDM,106,交簡,322,20170316,1","

鄭琬薇"
1998,"PTDM,106,交簡,323,20170329,1","

鄭琬薇"
1999,"PTDM,106,交簡,326,20170309,1","

鄭琬薇"
2000,"PTDM,106,交簡,329,20170310,1","

鄭琬薇"
2001,"PTDM,106,交簡,33,20170309,1","

鄭琬薇"
2002,"PTDM,106,交簡,331,20170322,1","

陳茂亭"
2003,"PTDM,106,交簡,332,20170309,1","

鄭琬薇"
2004,"PTDM,106,交簡,333,20170327,1","

鄭琬薇"
2005,"PTDM,106,交簡,334,20170310,1","

鄭琬薇"
2006,"PTDM,106,交簡,335,20170315,1","

陳芸葶"
2007,"PTDM,106,交簡,338,20170310,1","

鄭琬薇"
2008,"PTDM,106,交簡,339,20170310,1","

鄭琬薇"
2009,"PTDM,106,交簡,344,20170329,1","

鄭琬薇"
2010,"PTDM,106,交簡,345,20170309,1","

鄭琬薇"
2011,"PTDM,106,交簡,352,20170330,1","

麥元馨"
2012,"PTDM,106,交簡,364,20170316,1","

鄭琬薇"
2013,"PTDM,106,交簡,371,20170327,1","

鄭琬薇"
2014,"PTDM,106,交簡,372,20170316,1","

鄭琬薇"
2015,"PTDM,106,交簡,373,20170321,1","

陳茂亭"
2016,"PTDM,106,交簡,374,20170309,1","

鄭琬薇"
2017,"PTDM,106,交簡,375,20170327,1","

鄭琬薇"
2018,"PTDM,106,交簡,378,20170315,1","

陳芸葶"
2019,"PTDM,106,交簡,380,20170329,1","

鄭琬薇"
2020,"PTDM,106,交簡,381,20170316,1","

鄭琬薇"
2021,"PTDM,106,交簡,388,20170316,1","

鄭琬薇"
2022,"PTDM,106,交簡,389,20170329,1","

鄭琬薇"
2023,"PTDM,106,交簡,392,20170316,1","

鄭琬薇"
2024,"PTDM,106,交簡,397,20170310,1","

王筱維"
2025,"PTDM,106,交簡,398,20170327,1","

鄭琬薇"
2026,"PTDM,106,交簡,411,20170310,1","

鄭琬薇"
2027,"PTDM,106,交簡,418,20170310,1","

鄭琬薇"
2028,"PTDM,106,交簡,419,20170329,1","

鄭琬薇"
2029,"PTDM,106,交簡,420,20170310,1","

鄭琬薇"
2030,"PTDM,106,交簡,423,20170316,1","

鄭琬薇"
2031,"PTDM,106,交簡,424,20170331,1","

鄭琬薇"
2032,"PTDM,106,交簡,425,20170328,1","

鄭琬薇"
2033,"PTDM,106,交簡,426,20170310,1","

鄭琬薇"
2034,"PTDM,106,交簡,429,20170323,1","

陳芸葶"
2035,"PTDM,106,交簡,430,20170327,1","

鄭琬薇"
2036,"PTDM,106,交簡,432,20170327,1","

鄭琬薇"
2037,"PTDM,106,交簡,438,20170327,1","

鄭琬薇"
2038,"PTDM,106,交簡,439,20170327,1","

鄭琬薇"
2039,"PTDM,106,交簡,440,20170331,1","

孫少輔"
2040,"PTDM,106,交簡,441,20170327,1","

鄭琬薇"
2041,"PTDM,106,交簡,443,20170322,1","

陳茂亭"
2042,"PTDM,106,交簡,445,20170316,1","

涂裕洪"
2043,"PTDM,106,交簡,450,20170310,1","

王筱維"
2044,"PTDM,106,交簡,451,20170316,1","

李宗濡"
2045,"PTDM,106,交簡,456,20170317,1","

莊鎮遠"
2046,"PTDM,106,交簡,466,20170328,1","

鄭琬薇"
2047,"PTDM,106,交簡,467,20170327,1","

鄭琬薇"
2048,"PTDM,106,交簡,475,20170323,1","

陳芸葶"
2049,"PTDM,106,交簡,476,20170316,1","

鄭琬薇"
2050,"PTDM,106,交簡,486,20170329,1","

鄭琬薇"
2051,"PTDM,106,交簡,487,20170316,1","

鄭琬薇"
2052,"PTDM,106,交簡,498,20170331,1","

孫少輔"
2053,"PTDM,106,交簡,505,20170331,1","

孫少輔"
2054,"PTDM,106,交簡,510,20170316,1","

王筱維"
2055,"PTDM,106,交簡,511,20170328,1","

鄭琬薇"
2056,"PTDM,106,交簡,512,20170328,1","

鄭琬薇"
2057,"PTDM,106,交簡,513,20170329,1","

鄭琬薇"
2058,"PTDM,106,交簡,517,20170330,1","

鄭琬薇"
2059,"PTDM,106,交簡,522,20170316,1","

鄭琬薇"
2060,"PTDM,106,交簡,526,20170329,1","

鄭琬薇"
2061,"PTDM,106,交簡,527,20170328,1","

鄭琬薇"
2062,"PTDM,106,交簡,534,20170330,1","

鄭琬薇"
2063,"PTDM,106,交簡,536,20170331,1","

孫少輔"
2064,"PTDM,106,交簡,545,20170316,1","

王筱維"
2065,"PTDM,106,交簡,552,20170328,1","

鄭琬薇"
2066,"PTDM,106,交簡,553,20170329,1","

鄭琬薇"
2067,"PTDM,106,交簡,555,20170316,1","

李宗濡"
2068,"PTDM,106,交簡,564,20170329,1","

鄭琬薇"
2069,"PTDM,106,交簡,565,20170328,1","

鄭琬薇"
2070,"PTDM,106,交簡,572,20170320,1","

曾思薇"
2071,"PTDM,106,交簡,576,20170323,1","

李宗濡"
2072,"PTDM,106,交簡,584,20170323,1","

程士傑"
2073,"PTDM,106,交簡,585,20170331,1","

孫少輔"
2074,"PTDM,106,交簡,586,20170328,1","

王筱維"
2075,"PTDM,106,交簡,588,20170328,1","

鄭琬薇"
2076,"PTDM,106,交簡,590,20170329,1","

鄭琬薇"
2077,"PTDM,106,交簡,594,20170320,1","

楊宗翰"
2078,"PTDM,106,交簡,601,20170331,1","

鄭琬薇"
2079,"PTDM,106,交簡,611,20170331,1","

孫少輔"
2080,"PTDM,106,交簡,624,20170328,1","

莊鎮遠"
2081,"PTDM,106,交簡,627,20170323,1","

李宗濡"
2082,"PTDM,106,交簡,630,20170328,1","

王筱維"
2083,"PTDM,106,交簡,656,20170331,1","

孫少輔"
2084,"PTDM,106,交簡,664,20170331,1","

李宗濡"
2085,"PTDM,106,交簡,709,20170331,1","

李宗濡"
2086,"PTDM,106,交簡,713,20170331,1","

孫少輔"
2087,"PTDM,106,交簡,746,20170331,1","

曾思薇"
2088,"PTDM,106,交簡,87,20170309,1","

鄭琬薇"
2089,"SCDM,105,竹交簡,623,20170308,1","

郭哲宏"
2090,"SCDM,105,竹交簡,805,20170321,1","

莊仁杰"
2091,"SCDM,105,竹交簡,820,20170321,1","

莊仁杰"
2092,"SCDM,105,竹交簡,831,20170321,1","

莊仁杰"
2093,"SCDM,105,竹交簡,874,20170328,1","

莊仁杰"
2094,"SCDM,106,竹交簡,125,20170301,1","

江宜穎"
2095,"SCDM,106,竹交簡,210,20170303,1","

莊仁杰"
2096,"SCDM,106,竹交簡,231,20170310,1","

莊仁杰"
2097,"SCDM,106,竹交簡,247,20170328,1","

莊仁杰"
2098,"SCDM,106,竹交簡,277,20170322,1","

莊仁杰"
2099,"SDEM,106,沙交簡,141,20170301,1","

林宗成"
2100,"SDEM,106,沙交簡,149,20170301,1","

林宗成"
2101,"SDEM,106,沙交簡,158,20170301,1","

林宗成"
2102,"SDEM,106,沙交簡,162,20170301,1","

林宗成"
2103,"SDEM,106,沙交簡,171,20170307,1","

林宗成"
2104,"SDEM,106,沙交簡,189,20170306,1","

林宗成"
2105,"SDEM,106,沙交簡,237,20170315,1","

林宗成"
2106,"SDEM,106,沙交簡,246,20170316,1","

林宗成"
2107,"SDEM,106,沙交簡,250,20170315,1","

林宗成"
2108,"SDEM,106,沙交簡,274,20170328,1","

林宗成"
2109,"SLDM,106,審交簡,41,20170314,1","

王伯文"
2110,"SLEM,106,士交簡,266,20170307,1","

張嘉芬"
2111,"SLEM,106,士交簡,268,20170307,1","

張嘉芬"
2112,"SLEM,106,士交簡,275,20170307,1","

張嘉芬"
2113,"SLEM,106,士交簡,304,20170310,1","

張嘉芬"
2114,"SLEM,106,士交簡,310,20170310,1","

張嘉芬"
2115,"SLEM,106,士交簡,313,20170310,1","

張嘉芬"
2116,"SLEM,106,士交簡,317,20170310,1","

張嘉芬"
2117,"SLEM,106,士交簡,331,20170317,1","

張嘉芬"
2118,"SLEM,106,士交簡,334,20170317,1","

張嘉芬"
2119,"SLEM,106,士交簡,336,20170317,1","

張嘉芬"
2120,"SLEM,106,士交簡,346,20170317,1","

張嘉芬"
2121,"SLEM,106,士交簡,347,20170317,1","

張嘉芬"
2122,"SLEM,106,士交簡,353,20170317,1","

張嘉芬"
2123,"SLEM,106,士交簡,355,20170317,1","

張嘉芬"
2124,"SLEM,106,士交簡,361,20170324,1","

張嘉芬"
2125,"SLEM,106,士交簡,370,20170324,1","

張嘉芬"
2126,"SLEM,106,士交簡,372,20170324,1","

張嘉芬"
2127,"SLEM,106,士交簡,382,20170324,1","

張嘉芬"
2128,"SLEM,106,士交簡,385,20170324,1","

張嘉芬"
2129,"SLEM,106,士交簡,386,20170331,1","

張嘉芬"
2130,"SLEM,106,士交簡,387,20170331,1","

張嘉芬"
2131,"SLEM,106,士交簡,391,20170331,1","

張嘉芬"
2132,"TCDM,105,審交簡,1495,20170303,1","

王奕勛"
2133,"TCDM,105,審交簡,1498,20170303,1","

王奕勛"
