,案號,法官
2801,"TNDM,109,交簡,1080,20200430,1","

吳彥慧"
2802,"TNDM,109,交簡,1086,20200430,1","

張菁"
2803,"TNDM,109,交簡,631,20200407,1","

鍾邦久"
2804,"TNDM,109,交簡,651,20200407,1","

鍾邦久"
2805,"TNDM,109,交簡,691,20200410,1","

鍾邦久"
2806,"TNDM,109,交簡,754,20200410,1","

鍾邦久"
2807,"TNDM,109,交簡,764,20200410,1","

鍾邦久"
2808,"TNDM,109,交簡,770,20200409,1","

盧鳳田"
2809,"TNDM,109,交簡,798,20200407,1","

陳振謙"
2810,"TNDM,109,交簡,807,20200415,1","

鍾邦久"
2811,"TNDM,109,交簡,823,20200407,1","

莊政達"
2812,"TNDM,109,交簡,824,20200413,1","

蔡直青"
2813,"TNDM,109,交簡,847,20200410,1","

高俊珊"
2814,"TNDM,109,交簡,859,20200421,1","

王惠芬"
2815,"TNDM,109,交簡,876,20200414,1","

吳彥慧"
2816,"TNDM,109,交簡,878,20200417,1","

鍾邦久"
2817,"TNDM,109,交簡,898,20200424,1","

高俊珊"
2818,"TNDM,109,交簡,911,20200416,1","

陳薇"
2819,"TNDM,109,交簡,918,20200430,1","

蔡直青"
2820,"TNDM,109,交簡,921,20200414,1","

吳彥慧"
2821,"TNDM,109,交簡,939,20200423,1","

高俊珊"
2822,"TNDM,109,交簡,949,20200417,1","

吳彥慧"
2823,"TNDM,109,交簡,950,20200416,1","

孫淑玉"
2824,"TNDM,109,交簡,958,20200416,1","

高如宜"
2825,"TNDM,109,交簡,959,20200416,1","

陳薇"
2826,"TNDM,109,交簡,974,20200421,1","

王惠芬"
2827,"TNDM,109,交簡,996,20200422,1","

鄭雅文"
2828,"TPDM,109,交簡,191,20200415,1","

王筑萱"
2829,"TPDM,109,交簡,217,20200416,1","

王筑萱"
2830,"TPDM,109,交簡,220,20200421,1","

黃鈺純"
2831,"TPDM,109,交簡,236,20200406,1","

曾正龍"
2832,"TPDM,109,交簡,271,20200413,1","

鄧鈞豪"
2833,"TPDM,109,交簡,276,20200406,1","

葉詩佳"
2834,"TPDM,109,交簡,279,20200410,1","

趙書郁"
2835,"TPDM,109,交簡,286,20200408,1","

曾正龍"
2836,"TPDM,109,交簡,289,20200408,1","

許筑婷"
2837,"TPDM,109,交簡,299,20200423,1","

趙書郁"
2838,"TPDM,109,交簡,302,20200409,1","

陳彥君"
2839,"TPDM,109,交簡,304,20200409,1","

葉詩佳"
2840,"TPDM,109,交簡,309,20200430,1","

蔡鎮宇"
2841,"TPDM,109,交簡,312,20200430,1","

蔡鎮宇"
2842,"TPDM,109,交簡,316,20200413,1","

李陸華"
2843,"TPDM,109,交簡,318,20200413,1","

曾正龍"
2844,"TPDM,109,交簡,324,20200415,1","

劉俊源"
2845,"TPDM,109,交簡,336,20200417,1","

曾正龍 (Judge Tseng Cheng-lung)"
2846,"TPDM,109,交簡,340,20200422,1","

趙書郁"
2847,"TPDM,109,交簡,347,20200420,1","

葉詩佳"
2848,"TPDM,109,交簡,348,20200430,1","

蔡英雌"
2849,"TPDM,109,交簡,353,20200421,1","

李陸華"
2850,"TPDM,109,交簡,356,20200430,1","

蔡鎮宇"
2851,"TPDM,109,交簡,360,20200430,1","

商瑞泰"
2852,"TPDM,109,交簡,363,20200429,1","

黃鈺純"
2853,"TPDM,109,交簡,365,20200424,1","

葉詩佳"
2854,"TPDM,109,交簡,83,20200409,1","

王筑萱 (Judge Wang Chiu-hsuan)"
2855,"TTDM,109,東交簡,101,20200430,1","

朱貴蘭"
2856,"TTDM,109,東交簡,107,20200430,1","

王麗芳"
2857,"TTDM,109,東交簡,77,20200410,1","

蔡政晏"
2858,"TTDM,109,東交簡,84,20200429,1","

黃柏仁"
2859,"TTDM,109,東交簡,87,20200423,1","

朱貴蘭"
2860,"TYDM,108,桃交簡,2119,20200427,1","

蕭世昌"
2861,"TYDM,109,壢交簡,1008,20200430,1","

蘇品蓁"
2862,"TYDM,109,壢交簡,1011,20200417,1","

顏嘉漢"
2863,"TYDM,109,壢交簡,1022,20200423,1","

曾名阜"
2864,"TYDM,109,壢交簡,1024,20200417,1","

黃柏嘉"
2865,"TYDM,109,壢交簡,1040,20200429,1","

林姿秀 (Lin Zhi-Xiu)"
2866,"TYDM,109,壢交簡,1049,20200423,1","

郭鍵融"
2867,"TYDM,109,壢交簡,1056,20200423,1","

郭鍵融"
2868,"TYDM,109,壢交簡,1061,20200424,1","

郭鍵融"
2869,"TYDM,109,壢交簡,1063,20200430,1","

曾雨明"
2870,"TYDM,109,壢交簡,1074,20200427,1","

郭鍵融"
2871,"TYDM,109,壢交簡,1082,20200427,1","

郭鍵融"
2872,"TYDM,109,壢交簡,1083,20200427,1","

郭鍵融"
2873,"TYDM,109,壢交簡,1086,20200427,1","

郭鍵融"
2874,"TYDM,109,壢交簡,1092,20200427,1","

郭鍵融"
2875,"TYDM,109,壢交簡,1107,20200429,1","

黃柏嘉"
2876,"TYDM,109,壢交簡,1116,20200429,1","

張博鈞"
2877,"TYDM,109,壢交簡,1127,20200429,1","

郭鍵融"
2878,"TYDM,109,壢交簡,1138,20200429,1","

林姿秀"
2879,"TYDM,109,壢交簡,1164,20200430,1","

郭鍵融"
2880,"TYDM,109,壢交簡,1168,20200430,1","

郭鍵融"
2881,"TYDM,109,壢交簡,1184,20200430,1","

郭鍵融"
2882,"TYDM,109,壢交簡,1188,20200430,1","

郭鍵融"
2883,"TYDM,109,壢交簡,1195,20200430,1","

顏嘉漢"
2884,"TYDM,109,壢交簡,124,20200407,1","

黃柏嘉"
2885,"TYDM,109,壢交簡,256,20200401,1","

蘇品蓁"
2886,"TYDM,109,壢交簡,377,20200430,1","

黃柏嘉"
2887,"TYDM,109,壢交簡,386,20200407,1","

蘇品蓁"
2888,"TYDM,109,壢交簡,543,20200406,1","

蘇品蓁"
2889,"TYDM,109,壢交簡,643,20200417,1","

林龍輝"
2890,"TYDM,109,壢交簡,684,20200401,1","

張博鈞"
2891,"TYDM,109,壢交簡,686,20200420,1","

蘇品蓁"
2892,"TYDM,109,壢交簡,726,20200430,1","

黃柏嘉"
2893,"TYDM,109,壢交簡,771,20200410,1","

張博鈞"
2894,"TYDM,109,壢交簡,776,20200430,1","

陳炫谷"
2895,"TYDM,109,壢交簡,778,20200413,1","

陳昭仁"
2896,"TYDM,109,壢交簡,779,20200406,1","

郭鍵融"
2897,"TYDM,109,壢交簡,780,20200420,1","

謝承益"
2898,"TYDM,109,壢交簡,789,20200420,1","

蘇品蓁"
2899,"TYDM,109,壢交簡,794,20200430,1","

林蕙芳"
2900,"TYDM,109,壢交簡,799,20200413,1","

郭鍵融"
2901,"TYDM,109,壢交簡,803,20200410,1","

黃柏嘉"
2902,"TYDM,109,壢交簡,809,20200413,1","

郭鍵融"
2903,"TYDM,109,壢交簡,830,20200413,1","

郭鍵融"
2904,"TYDM,109,壢交簡,835,20200413,1","

郭鍵融"
2905,"TYDM,109,壢交簡,854,20200413,1","

郭鍵融"
2906,"TYDM,109,壢交簡,866,20200413,1","

郭鍵融"
2907,"TYDM,109,壢交簡,877,20200413,1","

郭鍵融"
2908,"TYDM,109,壢交簡,886,20200413,1","

郭鍵融"
2909,"TYDM,109,壢交簡,887,20200408,1","

林虹翔"
2910,"TYDM,109,壢交簡,904,20200415,1","

謝承益"
2911,"TYDM,109,壢交簡,906,20200414,1","

郭鍵融"
2912,"TYDM,109,壢交簡,909,20200416,1","

林姿秀"
2913,"TYDM,109,壢交簡,915,20200430,1","

陳炫谷"
2914,"TYDM,109,壢交簡,917,20200429,1","

曾雨明"
2915,"TYDM,109,壢交簡,923,20200417,1","

張博鈞"
2916,"TYDM,109,壢交簡,935,20200422,1","

郭鍵融"
2917,"TYDM,109,壢交簡,940,20200422,1","

郭鍵融"
2918,"TYDM,109,壢交簡,946,20200422,1","

郭鍵融"
2919,"TYDM,109,壢交簡,948,20200416,1","

呂如琦"
2920,"TYDM,109,壢交簡,955,20200422,1","

郭鍵融"
2921,"TYDM,109,壢交簡,956,20200422,1","

郭鍵融"
2922,"TYDM,109,壢交簡,973,20200422,1","

郭鍵融"
2923,"TYDM,109,壢交簡,974,20200422,1","

郭鍵融"
2924,"TYDM,109,壢交簡,979,20200422,1","

郭鍵融"
2925,"TYDM,109,壢交簡,980,20200422,1","

郭鍵融"
2926,"TYDM,109,桃交簡,1012,20200413,1","

郭鍵融"
2927,"TYDM,109,桃交簡,1021,20200420,1","

蘇品蓁"
2928,"TYDM,109,桃交簡,1028,20200413,1","

郭鍵融"
2929,"TYDM,109,桃交簡,1029,20200413,1","

郭鍵融"
2930,"TYDM,109,桃交簡,1030,20200414,1","

郭鍵融"
2931,"TYDM,109,桃交簡,1046,20200416,1","

林姿秀"
2932,"TYDM,109,桃交簡,1058,20200416,1","

徐漢堂"
2933,"TYDM,109,桃交簡,1069,20200416,1","

謝承益"
2934,"TYDM,109,桃交簡,1071,20200415,1","

黃柏嘉"
2935,"TYDM,109,桃交簡,1106,20200417,1","

呂如琦"
2936,"TYDM,109,桃交簡,1110,20200414,1","

郭鍵融"
2937,"TYDM,109,桃交簡,1112,20200414,1","

郭鍵融"
2938,"TYDM,109,桃交簡,1120,20200423,1","

郭鍵融"
2939,"TYDM,109,桃交簡,1121,20200423,1","

郭鍵融"
2940,"TYDM,109,桃交簡,1122,20200429,1","

曾雨明"
2941,"TYDM,109,桃交簡,1124,20200423,1","

郭鍵融"
2942,"TYDM,109,桃交簡,1133,20200416,1","

林姿秀"
2943,"TYDM,109,桃交簡,1146,20200422,1","

謝承益"
2944,"TYDM,109,桃交簡,1168,20200423,1","

郭鍵融"
2945,"TYDM,109,桃交簡,1186,20200424,1","

張博鈞"
2946,"TYDM,109,桃交簡,1190,20200423,1","

郭鍵融"
2947,"TYDM,109,桃交簡,1192,20200417,1","

黃柏嘉"
2948,"TYDM,109,桃交簡,1194,20200430,1","

江德民"
2949,"TYDM,109,桃交簡,1195,20200416,1","

劉美香"
2950,"TYDM,109,桃交簡,1197,20200423,1","

郭鍵融"
2951,"TYDM,109,桃交簡,1200,20200423,1","

郭鍵融"
2952,"TYDM,109,桃交簡,1211,20200423,1","

郭鍵融"
2953,"TYDM,109,桃交簡,1213,20200423,1","

郭鍵融"
2954,"TYDM,109,桃交簡,1214,20200430,1","

曾雨明"
2955,"TYDM,109,桃交簡,1218,20200430,1","

曾雨明"
2956,"TYDM,109,桃交簡,1223,20200423,1","

郭鍵融"
2957,"TYDM,109,桃交簡,1251,20200417,1","

黃柏嘉"
2958,"TYDM,109,桃交簡,1264,20200429,1","

林姿秀"
2959,"TYDM,109,桃交簡,1282,20200420,1","

謝承益"
2960,"TYDM,109,桃交簡,1287,20200423,1","

郭鍵融"
2961,"TYDM,109,桃交簡,1291,20200423,1","

郭鍵融"
2962,"TYDM,109,桃交簡,1299,20200423,1","

郭鍵融"
2963,"TYDM,109,桃交簡,1320,20200424,1","

郭鍵融"
2964,"TYDM,109,桃交簡,1323,20200424,1","

郭鍵融"
2965,"TYDM,109,桃交簡,1327,20200427,1","

郭鍵融"
2966,"TYDM,109,桃交簡,1332,20200427,1","

郭鍵融"
2967,"TYDM,109,桃交簡,1337,20200424,1","

林莆晉"
2968,"TYDM,109,桃交簡,1338,20200427,1","

郭鍵融"
2969,"TYDM,109,桃交簡,1342,20200429,1","

黃柏嘉"
2970,"TYDM,109,桃交簡,1352,20200429,1","

陳韋如"
2971,"TYDM,109,桃交簡,1357,20200429,1","

林姿秀 (Judge Lin Zhi-Xiu)"
2972,"TYDM,109,桃交簡,1367,20200429,1","

陳愷璘"
2973,"TYDM,109,桃交簡,1378,20200429,1","

郭鍵融"
2974,"TYDM,109,桃交簡,1379,20200429,1","

郭鍵融"
2975,"TYDM,109,桃交簡,1387,20200429,1","

張博鈞"
2976,"TYDM,109,桃交簡,1389,20200429,1","

郭鍵融"
2977,"TYDM,109,桃交簡,1396,20200429,1","

郭鍵融"
2978,"TYDM,109,桃交簡,1398,20200429,1","

郭鍵融"
2979,"TYDM,109,桃交簡,1417,20200429,1","

郭鍵融"
2980,"TYDM,109,桃交簡,1424,20200429,1","

郭鍵融"
2981,"TYDM,109,桃交簡,1446,20200429,1","

林姿秀"
2982,"TYDM,109,桃交簡,1452,20200430,1","

郭鍵融"
2983,"TYDM,109,桃交簡,1466,20200430,1","

郭鍵融"
2984,"TYDM,109,桃交簡,1471,20200430,1","

曾雨明"
2985,"TYDM,109,桃交簡,1476,20200430,1","

曾雨明"
2986,"TYDM,109,桃交簡,1480,20200430,1","

郭鍵融"
2987,"TYDM,109,桃交簡,343,20200401,1","

蘇品蓁"
2988,"TYDM,109,桃交簡,441,20200405,1","

林莆晉"
2989,"TYDM,109,桃交簡,592,20200413,1","

陳昭仁"
2990,"TYDM,109,桃交簡,649,20200408,1","

陳昭仁"
2991,"TYDM,109,桃交簡,707,20200401,1","

蘇品蓁"
2992,"TYDM,109,桃交簡,770,20200420,1","

蘇品蓁"
2993,"TYDM,109,桃交簡,773,20200420,1","

李敬之"
2994,"TYDM,109,桃交簡,871,20200420,1","

李敬之"
2995,"TYDM,109,桃交簡,905,20200420,1","

蘇品蓁"
2996,"TYDM,109,桃交簡,931,20200408,1","

陳昭仁"
2997,"TYDM,109,桃交簡,952,20200408,1","

陳昭仁"
2998,"TYDM,109,桃交簡,993,20200430,1","

陳炫谷"
2999,"ULDM,109,交簡,1,20200423,1","

陳雅琪"
3000,"ULDM,109,交簡,42,20200420,1","

黃偉銘"
3001,"ULDM,109,六交簡,103,20200430,1","

溫文昌"
3002,"ULDM,109,六交簡,115,20200428,1","

廖奕淳"
3003,"ULDM,109,六交簡,125,20200427,1","

鍾世芬"
3004,"ULDM,109,六交簡,126,20200430,1","

黃偉銘"
3005,"ULDM,109,六交簡,128,20200430,1","

溫文昌"
3006,"ULDM,109,六交簡,150,20200430,1","

黃偉銘"
3007,"ULDM,109,六交簡,153,20200430,1","

廖奕淳"
3008,"ULDM,109,六交簡,31,20200430,1","

黃偉銘"
3009,"ULDM,109,六交簡,36,20200421,1","

陳雅琪"
3010,"ULDM,109,六交簡,66,20200421,1","

簡伶潔"
3011,"ULDM,109,六交簡,67,20200430,1","

黃偉銘"
3012,"ULDM,109,六交簡,86,20200430,1","

黃偉銘"
3013,"ULDM,109,六交簡,87,20200416,1","

陳雅琪"
3014,"ULDM,109,六交簡,89,20200421,1","

簡伶潔"
3015,"ULDM,109,六交簡,92,20200430,1","

鍾世芬"
3016,"ULDM,109,六交簡,94,20200430,1","

陳育良"
3017,"ULDM,109,港交簡,102,20200413,1","

王子榮"
3018,"ULDM,109,港交簡,105,20200413,1","

王子榮"
3019,"ULDM,109,港交簡,106,20200430,1","

王紹銘"
3020,"ULDM,109,港交簡,108,20200420,1","

楊陵萍"
3021,"ULDM,109,港交簡,109,20200430,1","

梁智賢"
3022,"ULDM,109,港交簡,110,20200429,1","

楊陵萍"
3023,"ULDM,109,港交簡,111,20200429,1","

楊陵萍"
3024,"ULDM,109,港交簡,113,20200414,1","

李淑惠"
3025,"ULDM,109,港交簡,115,20200430,1","

梁智賢"
3026,"ULDM,109,港交簡,117,20200421,1","

李淑惠"
3027,"ULDM,109,港交簡,118,20200422,1","

李淑惠"
3028,"ULDM,109,港交簡,120,20200420,1","

王子榮"
3029,"ULDM,109,港交簡,121,20200429,1","

楊陵萍"
3030,"ULDM,109,港交簡,123,20200420,1","

王子榮"
3031,"ULDM,109,港交簡,125,20200430,1","

王子榮"
3032,"ULDM,109,港交簡,127,20200430,1","

王紹銘"
3033,"ULDM,109,港交簡,128,20200430,1","

梁智賢"
3034,"ULDM,109,港交簡,129,20200429,1","

許佩如"
3035,"ULDM,109,港交簡,130,20200424,1","

李淑惠"
3036,"ULDM,109,港交簡,131,20200429,1","

楊陵萍"
3037,"ULDM,109,港交簡,133,20200429,1","

楊陵萍"
3038,"ULDM,109,港交簡,135,20200430,1","

王子榮"
3039,"ULDM,109,港交簡,138,20200430,1","

李淑惠"
3040,"ULDM,109,港交簡,139,20200430,1","

王子榮"
3041,"ULDM,109,港交簡,141,20200430,1","

楊陵萍"
3042,"ULDM,109,港交簡,146,20200430,1","

王子榮"
3043,"ULDM,109,港交簡,147,20200430,1","

王子榮"
3044,"ULDM,109,港交簡,148,20200430,1","

李淑惠"
3045,"ULDM,109,港交簡,149,20200430,1","

梁智賢"
3046,"ULDM,109,港交簡,150,20200430,1","

王紹銘"
3047,"ULDM,109,港交簡,151,20200430,1","

王子榮"
3048,"ULDM,109,港交簡,152,20200430,1","

楊陵萍"
3049,"ULDM,109,港交簡,156,20200430,1","

王紹銘"
3050,"ULDM,109,港交簡,158,20200430,1","

梁智賢"
3051,"ULDM,109,港交簡,159,20200430,1","

李淑惠"
3052,"ULDM,109,港交簡,87,20200413,1","

王子榮"
3053,"ULDM,109,港交簡,92,20200401,1","

李淑惠"
3054,"ULDM,109,港交簡,97,20200413,1","

林柏宇"
3055,"ULDM,109,港交簡,98,20200413,1","

李淑惠"
3056,"ULDM,109,港交簡,99,20200413,1","

王子榮"
3057,"CHDM,109,交簡,1007,20200529,1","

梁義順"
3058,"CHDM,109,交簡,1014,20200529,1","

梁義順"
3059,"CHDM,109,交簡,750,20200529,1","

黃玉齡"
3060,"CHDM,109,交簡,776,20200513,1","

鮑慧忠"
3061,"CHDM,109,交簡,778,20200505,1","

陳怡潔"
3062,"CHDM,109,交簡,789,20200515,1","

梁義順"
3063,"CHDM,109,交簡,795,20200527,1","

林于捷"
3064,"CHDM,109,交簡,800,20200507,1","

周淡怡 (Judge Chou Tan-yi)"
3065,"CHDM,109,交簡,801,20200514,1","

葉明松"
3066,"CHDM,109,交簡,812,20200513,1","

鮑慧忠"
3067,"CHDM,109,交簡,817,20200512,1","

陳怡潔"
3068,"CHDM,109,交簡,820,20200527,1","

林于捷"
3069,"CHDM,109,交簡,835,20200515,1","

梁義順"
3070,"CHDM,109,交簡,851,20200506,1","

王祥豪"
3071,"CHDM,109,交簡,853,20200514,1","

黃士瑋"
3072,"CHDM,109,交簡,855,20200512,1","

李昕"
3073,"CHDM,109,交簡,856,20200511,1","

陳怡潔"
3074,"CHDM,109,交簡,871,20200515,1","

梁義順"
3075,"CHDM,109,交簡,873,20200515,1","

梁義順"
3076,"CHDM,109,交簡,875,20200513,1","

黃士瑋"
3077,"CHDM,109,交簡,880,20200525,1","

陳怡潔"
3078,"CHDM,109,交簡,890,20200526,1","

鮑慧忠"
3079,"CHDM,109,交簡,893,20200519,1","

陳彥志"
3080,"CHDM,109,交簡,906,20200529,1","

梁義順"
3081,"CHDM,109,交簡,907,20200529,1","

黃玉齡"
3082,"CHDM,109,交簡,915,20200526,1","

鮑慧忠"
3083,"CHDM,109,交簡,916,20200527,1","

黃士瑋"
3084,"CHDM,109,交簡,919,20200520,1","

葉明松"
3085,"CHDM,109,交簡,923,20200525,1","

李昕"
3086,"CHDM,109,交簡,942,20200518,1","

王祥豪"
3087,"CHDM,109,交簡,961,20200521,1","

林慧欣"
3088,"CHDM,109,交簡,982,20200527,1","

黃士瑋"
3089,"CHDM,109,交簡,987,20200527,1","

黃士瑋"
3090,"CHDM,109,交簡,991,20200529,1","

范馨元"
3091,"CHDM,109,交簡,996,20200527,1","

王祥豪"
3092,"CPEM,109,竹北交簡,111,20200518,1","

華澹寧"
3093,"CPEM,109,竹北交簡,197,20200529,1","

黃美文"
3094,"CPEM,109,竹北交簡,226,20200529,1","

黃美文"
3095,"CPEM,109,竹北交簡,270,20200515,1","

黃美盈"
3096,"CPEM,109,竹北交簡,277,20200511,1","

江宜穎"
3097,"CPEM,109,竹北交簡,281,20200522,1","

廖素琪"
3098,"CPEM,109,竹北交簡,300,20200513,1","

楊祐庭"
3099,"CPEM,109,竹東交簡,73,20200529,1","

黃美文"
3100,"CTDM,109,交簡,1124,20200508,1","

陳億芳"
3101,"CTDM,109,交簡,1130,20200501,1","

林揚奇"
3102,"CTDM,109,交簡,1184,20200501,1","

林揚奇"
3103,"CTDM,109,交簡,1196,20200505,1","

徐右家"
3104,"CTDM,109,交簡,1205,20200505,1","

黃三友"
3105,"CTDM,109,交簡,1212,20200505,1","

柯盛益"
3106,"CTDM,109,交簡,1240,20200515,1","

柯盛益"
3107,"CTDM,109,交簡,1246,20200505,1","

柯盛益"
3108,"CTDM,109,交簡,1259,20200508,1","

林揚奇"
3109,"CTDM,109,交簡,1269,20200505,1","

徐右家"
3110,"CTDM,109,交簡,1278,20200507,1","

廖華君"
3111,"CTDM,109,交簡,1287,20200512,1","

柯盛益"
3112,"CTDM,109,交簡,1288,20200511,1","

黃三友"
3113,"CTDM,109,交簡,1292,20200512,1","

柯盛益"
3114,"CTDM,109,交簡,1293,20200522,1","

柯盛益"
3115,"CTDM,109,交簡,1304,20200511,1","

柯盛益"
3116,"CTDM,109,交簡,1336,20200513,1","

黃三友"
3117,"CTDM,109,交簡,1368,20200520,1","

黃三友"
3118,"CTDM,109,交簡,1382,20200515,1","

柯盛益"
3119,"CTDM,109,交簡,1386,20200518,1","

柯盛益"
3120,"CTDM,109,交簡,1388,20200527,1","

黃三友"
3121,"CTDM,109,交簡,1399,20200527,1","

陳箐"
3122,"CTDM,109,交簡,1402,20200514,1","

黃三友"
3123,"CTDM,109,交簡,1410,20200527,1","

黃三友"
3124,"CTDM,109,交簡,1424,20200528,1","

柯盛益"
3125,"CTDM,109,交簡,1428,20200527,1","

黃三友"
3126,"CTDM,109,交簡,1440,20200528,1","

徐右家"
3127,"CTDM,109,交簡,1460,20200521,1","

黃三友"
3128,"CTDM,109,交簡,1483,20200521,1","

陳薏伩"
3129,"CTDM,109,交簡,1487,20200527,1","

陳箐"
3130,"CTDM,109,交簡,1536,20200528,1","

柯盛益"
3131,"CTDM,109,交簡,1541,20200527,1","

陳薏伩"
3132,"CTDM,109,交簡,1563,20200529,1","

徐右家"
3133,"CTDM,109,交簡,719,20200525,1","

陳奕帆"
3134,"CTDM,109,交簡,746,20200525,1","

陳奕帆"
3135,"CTDM,109,交簡,747,20200504,1","

柯盛益"
3136,"CTDM,109,交簡,957,20200515,1","

柯盛益"
3137,"CTDM,109,交簡,959,20200522,1","

姚怡菁法官。"
3138,"CTDM,109,交簡,988,20200513,1","

柯盛益"
3139,"CTDM,109,交簡,996,20200513,1","

柯盛益"
3140,"CYDM,109,嘉交簡,525,20200522,1","

鄭諺霓"
3141,"CYDM,109,嘉交簡,527,20200527,1","

張志偉"
3142,"CYDM,109,嘉交簡,533,20200526,1","

陳嘉臨"
3143,"CYDM,109,嘉交簡,534,20200511,1","

沈芳伃"
3144,"CYDM,109,嘉交簡,536,20200514,1","

鄭諺霓"
3145,"CYDM,109,嘉交簡,549,20200525,1","

凃啟夫"
3146,"CYDM,109,嘉交簡,557,20200515,1","

沈芳伃"
3147,"CYDM,109,嘉交簡,558,20200513,1","

謝其達"
3148,"CYDM,109,嘉交簡,559,20200529,1","

周欣怡"
3149,"CYDM,109,嘉交簡,571,20200518,1","

沈芳伃"
3150,"CYDM,109,嘉交簡,576,20200515,1","

沈芳伃"
3151,"CYDM,109,嘉交簡,586,20200529,1","

周欣怡"
3152,"CYDM,109,嘉交簡,587,20200519,1","

沈芳伃"
3153,"CYDM,109,嘉交簡,590,20200527,1","

沈芳伃"
3154,"CYDM,109,嘉交簡,596,20200526,1","

陳嘉臨"
3155,"CYDM,109,嘉交簡,608,20200526,1","

陳嘉臨"
3156,"CYDM,109,嘉交簡,612,20200528,1","

沈芳伃"
3157,"CYDM,109,嘉交簡,615,20200529,1","

凃啟夫"
3158,"CYDM,109,嘉交簡,617,20200529,1","

陳嘉臨"
3159,"CYDM,109,朴交簡,154,20200513,1","

張佐榕"
3160,"CYDM,109,朴交簡,156,20200525,1","

朴子簡易庭法官 凃啟夫"
3161,"CYDM,109,朴交簡,162,20200526,1","

陳嘉臨"
3162,"CYDM,109,朴交簡,163,20200525,1","

朴子簡易庭法官 凃啟夫"
3163,"CYDM,109,朴交簡,164,20200529,1","

周欣怡"
3164,"CYDM,109,朴交簡,168,20200525,1","

朴子簡易庭法官 凃啟夫"
3165,"CYDM,109,朴交簡,180,20200528,1","

謝其達"
3166,"CYDM,109,朴交簡,183,20200529,1","

朴子簡易庭法官 凃啟夫"
3167,"FYEM,109,豐交簡,306,20200514,1","

巫淑芳"
3168,"FYEM,109,豐交簡,318,20200514,1","

巫淑芳"
3169,"FYEM,109,豐交簡,330,20200514,1","

巫淑芳"
3170,"FYEM,109,豐交簡,332,20200520,1","

巫淑芳"
3171,"FYEM,109,豐交簡,341,20200520,1","

巫淑芳"
3172,"FYEM,109,豐交簡,342,20200520,1","

巫淑芳"
3173,"FYEM,109,豐交簡,352,20200520,1","

巫淑芳"
3174,"FYEM,109,豐交簡,362,20200528,1","

巫淑芳"
3175,"FYEM,109,豐交簡,382,20200520,1","

林新竑"
3176,"FYEM,109,豐交簡,387,20200528,1","

巫淑芳"
3177,"FYEM,109,豐交簡,388,20200528,1","

巫淑芳"
3178,"FYEM,109,豐交簡,396,20200528,1","

巫淑芳"
3179,"FYEM,109,豐交簡,403,20200528,1","

巫淑芳"
3180,"HLDM,109,玉交簡,36,20200520,1","

黃柏憲"
3181,"HLDM,109,花交簡,88,20200519,1","

顏維助"
3182,"HLDM,109,花交簡,98,20200525,1","

高郁茹"
3183,"ILDM,109,交簡,227,20200522,1","

楊心希"
3184,"ILDM,109,交簡,238,20200511,1","

李岳"
3185,"ILDM,109,交簡,282,20200527,1","

楊心希"
3186,"ILDM,109,交簡,285,20200518,1","

李岳"
3187,"ILDM,109,交簡,314,20200518,1","

李岳"
3188,"ILDM,109,交簡,326,20200525,1","

陳嘉瑜"
3189,"ILDM,109,交簡,356,20200526,1","

游欣怡"
3190,"ILDM,109,交簡,360,20200526,1","

林惠玲"
3191,"ILDM,109,交簡,366,20200519,1","

陳盈孜"
3192,"ILDM,109,交簡,390,20200529,1","

林惠玲"
3193,"ILDM,109,交簡,395,20200528,1","

陳盈孜"
3194,"ILDM,109,交簡,396,20200529,1","

林惠玲"
3195,"ILDM,109,交簡,397,20200522,1","

許乃文"
3196,"KLDM,109,基交簡,186,20200504,1","

李辛茹"
3197,"KLDM,109,基交簡,201,20200504,1","

施添寶"
3198,"KLDM,109,基交簡,203,20200504,1","

施添寶"
3199,"KLDM,109,基交簡,205,20200505,1","

謝昀芳"
3200,"KLDM,109,基交簡,213,20200518,1","

李謀榮"
3201,"KLDM,109,基交簡,214,20200518,1","

陳怡安"
3202,"KLDM,109,基交簡,215,20200515,1","

李辛茹"
3203,"KLDM,109,基交簡,217,20200520,1","

李謀榮"
3204,"KLDM,109,基交簡,224,20200526,1","

周霙蘭"
3205,"KLDM,109,基交簡,226,20200528,1","

李辛茹"
3206,"KLDM,109,基交簡,228,20200528,1","

鄭虹真"
3207,"KLDM,109,基交簡,233,20200528,1","

李謀榮"
3208,"KMEM,109,城交簡,25,20200522,1","

蔡旻穎"
3209,"KMEM,109,城交簡,28,20200522,1","

蔡旻穎"
3210,"KMEM,109,城交簡,35,20200529,1","

蔡旻穎"
3211,"KSDM,109,交簡,1006,20200527,1","

黃傳堯"
3212,"KSDM,109,交簡,1008,20200504,1","

方錦源"
3213,"KSDM,109,交簡,1009,20200504,1","

方錦源"
3214,"KSDM,109,交簡,1010,20200504,1","

方錦源"
3215,"KSDM,109,交簡,1011,20200507,1","

詹尚晃"
3216,"KSDM,109,交簡,1012,20200527,1","

黃傳堯"
3217,"KSDM,109,交簡,1014,20200518,1","

李宜穎"
3218,"KSDM,109,交簡,1015,20200514,1","

呂明燕"
3219,"KSDM,109,交簡,1019,20200522,1","

黃傳堯"
3220,"KSDM,109,交簡,1020,20200504,1","

方錦源"
3221,"KSDM,109,交簡,1021,20200504,1","

方錦源"
