,案號,刑期,呼氣酒精濃度,是否累犯,是否坦承犯行,有無出現交通事故,有無乘客,是否為職業駕駛,交通工具,家庭經濟,教育程度,除酒駕以外的交通違規,易科罰金,併科罰金
773,"KSDM,111,交簡,548,20220222,1",2 months,0.39毫克/公升,no,是,否,不明,否,自用小客車,不揭露,不揭露,不明,yes,"NT$15,000"
774,"KSDM,111,交簡,586,20220222,1",3 months,0.39毫克/公升,no,是,否,不明,否,自用小客車,不明（涉及個人隱私）,不明（智識程度）,無,yes,20000元
775,"KSDM,111,交簡,59,20220216,1",2 months,0.26毫克/公升,否,是,否,否,否,普通重型機車,不予揭露,不予揭露,未考取駕照,可,0元
776,"KSDM,111,交簡,600,20220222,1",4 months,0.39毫克/公升,yes,是,否,否,否,普通重型機車,不揭露（涉及個人隱私）,不揭露（涉及個人隱私）,無,"NT$1,000 per day",0元
777,"KSDM,111,交簡,617,20220222,1",3 months,0.26毫克/公升,yes,是,否,不明,否,普通重型機車,不揭露,不揭露,無,"NT$1,000 per day",0元
778,"KSDM,111,交簡,618,20220223,1",3 months,0.38毫克,no,是,否,不明,否,普通重型機車,不明（涉及隱私部分，不予揭露）,不明（詳如警詢筆錄受詢問人欄）,無,yes,"NT$5,000"
779,"KSDM,111,交簡,619,20220223,1",4 months,0.25毫克/公升,no,是,否,不明,否,自用小貨車,不明（涉及隱私部分，不予揭露）,不明（詳如警詢筆錄受詢問人欄）,無（但有前科紀錄，於98年、110年間有酒駕犯行）,yes,25000元
780,"KSDM,111,交簡,62,20220214,1",4 months,0.86毫克/公升,yes,是,否,否,否,普通重型機車,未明確,未明確,無,yes,"NT$10,000"
781,"KSDM,111,交簡,620,20220224,1",3 months,0.28毫克/公升,no,是,否,不明,否,普通輕型機車,不明（涉及隱私部分，不予揭露）,不明（詳如警詢筆錄受詢問人欄）,有（曾於89年、102年間有酒駕犯行經法院判刑確定之紀錄）,yes,20000元
782,"KSDM,111,交簡,622,20220225,1",3 months,0.45毫克/公升,no,是,否,無,否,自用小客車,未明確,未明確,竊盜、過失致死、重利,yes,20000元
783,"KSDM,111,交簡,625,20220223,1",4 months,0.45毫克/公升,yes,是,否,無,否,普通重型機車,不予揭露,不予揭露,無,yes,"NT$15,000"
784,"KSDM,111,交簡,627,20220224,1",3 months,0.25毫克/公升,yes,是,否,否,否,普通重型機車,未提供明確資料,未提供明確資料,無,yes,"NT$10,000"
785,"KSDM,111,交簡,63,20220222,1",2 months,0.29毫克/公升,no,是,否,否,否,普通重型機車,未明確,未明確,無,yes,25000元
786,"KSDM,111,交簡,650,20220223,1",6 months,0.63毫克/公升,yes,是,是,無,否,普通重型機車,勉持,高職畢業,左轉未打方向燈,yes,20000元
787,"KSDM,111,交簡,71,20220216,1",5 months,0.91毫克/公升,yes,是,是,無,否,普通重型機車,不予揭露（涉及個人隱私）,不明（智識程度自述）,無,yes,"30,000元"
788,"KSDM,111,交簡,77,20220214,1",8 months,0.34毫克/公升,no,是,否,否,否,普通重型機車,未明確,未明確,無,"NT$10,000","NT$10,000"
789,"KSDM,111,交簡,78,20220221,1",5 months,0.51毫克/公升,yes,是,否,否,否,普通重型機車,不予揭露,智識程度,無,yes,"NT$10,000"
790,"KSDM,111,交簡,80,20220214,1",5 months,0.87毫克/公升,yes,是,是,無,否,自用小客貨車,家中目前經濟支柱，需要照顧70餘歲患病之母親及中風之岳母,未明確指定,無,yes,"NT$5,000"
791,"KSDM,111,交簡,83,20220211,1",3 months,0.39毫克/公升,no,是,否,不明,不明,普通重型機車,不明,不明,不明,yes,25000元
792,"KSDM,111,軍交簡,2,20220214,1",4 months,0.38毫克/公升,no,是,否,無,否,自用小客車,未明確,智識程度未明確,高速逃逸,yes,0元
793,"MKEM,111,馬交簡,2,20220216,1",5 months,0.57毫克/公升,yes,否,否,否,否,自小客車,勉持,國中畢業,違停於路上、拒不開門、發動車輛駛離現場,"NT$1,000 per day",0元
794,"MKEM,111,馬交簡,3,20220208,1",2 months,0.48毫克/公升,否,是,否,不明,否,普通重型機車,勉持,高中肄業,不明,可易科罰金,0元
795,"MKEM,111,馬交簡,4,20220214,1",4 months,0.35毫克/公升,no,是,無,無,否,普通重型機車,貧寒,高中肄業,曾有1次因不能安全駕駛動力交通工具案件而經檢察官緩起訴,yes,0元
796,"MKEM,111,馬交簡,5,20220210,1",3 months,未提及,no,未提及,未提及,未提及,未提及,動力交通工具,未提及,未提及,未提及,"yes, NT$1,000 per day",0元
797,"MKEM,111,馬交簡,9,20220221,1",3 months,未提及,yes,未提及,未提及,未提及,未提及,動力交通工具,未提及,未提及,未提及,"NT$1,000 per day",0元
798,"MLDM,111,苗交簡,26,20220223,1",3 months,0.47毫克/公升,no,是,是,否,否,機車,勉持,國小肄業,損及他人停放在路旁之車輛,"yes, NT$1,000 per day",0元
799,"MLDM,111,苗交簡,54,20220223,1",4 months,0.31毫克,yes,是,否,不明,否,普通重型機車,不明,不明,無適當之駕駛執照,"NT$1,000 per day",0元
800,"NTDM,111,埔交簡,13,20220224,1",4 months,0.28毫克,否,是,否,無,否,小客車,小康,不明,無,"可易科罰金，NT$1,000 per day",0元
801,"NTDM,111,埔交簡,3,20220216,1",9 months,1.10毫克,no,未提及,是,未提及,否,普通重型機車,小康,國中畢業,未提及,yes,0元
802,"NTDM,111,投交簡,4,20220214,1",5 months,0.36毫克,yes,是,否,無,否,小客車,勉持,不明,無,"NT$1,000 per day",0元
803,"PCDM,111,交簡,200,20220211,1",4 months,0.55毫克/公升,no,否,是,無,否,自用小客車,未明確,未明確,未明確,yes,"20,000元"
804,"PCDM,111,交簡,215,20220210,1",3 months,0.93毫克/公升,no,未提及,否,未提及,否,電動輔助自行車,未提及具體情況，但法院考慮到家庭經濟狀況,智識程度,未戴安全帽,yes,"NT$10,000"
805,"PCDM,111,交簡,222,20220211,1",2 months,0.30毫克,否,未提及,無,未提及,未提及,普通重型機車,未提及具體情況,未提及,無,可易科,"NT$10,000"
806,"PCDM,111,交簡,223,20220215,1",2 months,0.20毫克,否,否,是,未提及,是,營業小客車,勉持,高職畢業,未提及,"可易科罰金，NT$1,000 per day",0元
807,"PCDM,111,交簡,230,20220217,1",5 months,0.40毫克/公升,no,是,否,否,否,自用小客車,勉持,國中畢業,曾犯不能安全駕駛之公共危險犯行（於102、110年間）,yes,"20,000元"
808,"PCDM,111,交簡,231,20220222,1",3 months,0.40毫克/公升,Yes,是,否,不明,否,重型機車,小康,高職畢業,無,Yes,20000元
809,"PCDM,111,交簡,234,20220210,1",3 months,0.50毫克,yes,未提及,否,未提及,否,普通重型機車,未提及,未提及,未提及,yes,20000元
810,"PCDM,111,交簡,235,20220209,1",3 months,1.08毫克/公升,no,未提及,有,未提及,未提及,普通重型機車,未提及具體情況，但考慮在量刑時,智識程度,未提及,yes,20000元
811,"PCDM,111,交簡,236,20220221,1",3 months,0.26毫克,no,是,否,否,否,重型機車,小康,高中畢業,曾犯不能安全駕駛之公共危險案件,"yes, NT$1,000 per day",0元
812,"PCDM,111,交簡,239,20220222,1",2 months,0.35毫克,否,是,否,否,否,電動腳踏車,小康,國中畢業,否,"可易科罰金，NT$1,000 per day",0元
813,"PCDM,111,交簡,246,20220217,1",2 months,0.39毫克/公升,否,是,無,無,否,重型機車,小康,高中肄業,無,"可易科罰金，NT$1,000 per day",0元
814,"PCDM,111,交簡,248,20220209,1",2 months,0.51毫克/公升,否,是,是,無,否,普通重型機車,未明確,未明確,無,可易科,"NT$10,000"
815,"PCDM,111,交簡,267,20220224,1",5 months,0.76毫克,否,是,無,無,否,自用小客貨車,小康,高中畢業,曾犯不能安全駕駛之公共危險案件（95年、100年、103年）,"可易科罰金，NT$1,000 per day",0元
816,"PCDM,111,交簡,273,20220224,1",2 months,0.82毫克,No,是,否,否,否,重型機車,貧寒,初中畢業,否,Yes,"20,000元"
817,"PCDM,111,交簡,284,20220224,1",2 months,0.36毫克,No,是,否,否,否,自用小客車,小康,國中畢業,否,Yes,"NT$10,000"
818,"PCDM,111,交簡,293,20220224,1",2 months,0.30毫克,否,是,無,無,否,電動自行車,小康,高中畢業,無,"可易科罰金，NT$1,000 per day",0元
819,"PTDM,110,交簡,1978,20220223,1",2 months,逾法定標準值每公升0.25毫克,否,是,否,不明,否,自用小貨車,不明,不明,不明,可,0元
820,"PTDM,110,交簡,1983,20220223,1",3 months,逾法定標準值每公升0.25毫克,no,是,是,無,無,機車,未明確,未明確,無,yes,0元
821,"PTDM,111,交簡,101,20220222,1",3 months,逾法定標準值每公升0.25毫克,否,是,是,無,否,機車,未明確,未明確,無,可,0元
822,"PTDM,111,交簡,12,20220223,1",4 months,0.70毫克/公升,yes,是,是,不明,不明,動力交通工具,不明,不明,無,"NT$1,000 per day",0元
823,"PTDM,111,交簡,121,20220221,1",2 months,每公升0.25毫克,否,是,否,不明,否,機車,不明,不明,不明,可,0元
824,"PTDM,111,交簡,122,20220224,1",2 months,0.45毫克/公升,否,是,否,不明,不明,機車,不明,不明,不明,可,0元
825,"PTDM,111,交簡,123,20220221,1",2 months,逾法定標準值每公升0.25毫克,否,是,否,不明,否,機車,不明,不明,不明,可易科罰金,0元
826,"PTDM,111,交簡,124,20220224,1",3 months,0.85毫克/公升,否,是,是,無,無,機車,未明確,未明確,無,可,0元
827,"PTDM,111,交簡,134,20220221,1",2 months,逾法定標準值每公升0.25毫克,No,是,否,不明,否,機車,不明,不明,不明,"NT$1,000 per day",0元
828,"PTDM,111,交簡,137,20220222,1",2 months,每公升0.25毫克以上,yes,是,否,不明,不明,動力交通工具,不明,有,無,"NT$1,000 per day",0元
829,"PTDM,111,交簡,150,20220221,1",2 months,逾法定標準值每公升0.25毫克,否,是,否,不明,不明,動力交通工具,不明,有,不明,可,0元
830,"PTDM,111,交簡,158,20220222,1",4 months,每公升0.25毫克以上,yes,是,無,無,無,動力交通工具,未明確,智識程度,無,"NT$1,000 per day",0元
831,"PTDM,111,交簡,160,20220221,1",2 months,每公升0.25毫克,否,是,否,不明,否,機車,不明,不明,不明,"可易科罰金，NT$1,000 per day",0元
832,"PTDM,111,交簡,163,20220222,1",2 months,每公升0.25毫克,否,是,否,不明,否,機車,不明,不明,不明,可,0元
833,"PTDM,111,交簡,167,20220225,1",3 months,0.86毫克/公升,否,是,否,不明,不明,機車,不明,不明,不明,可,0元
834,"PTDM,111,交簡,170,20220222,1",2 months,0.25毫克/公升,否,是,否,不明,否,機車,不明,不明,不明,可易科罰金,0元
835,"PTDM,111,交簡,174,20220225,1",4 months,0.69毫克/公升,否,是,是,不明,不明,車,不明,不明,不明,可,0元
836,"PTDM,111,交簡,177,20220222,1",2 months,逾法定標準值每公升0.25毫克,否,是,否,不明,不明,機車,不明,不明,不明,可易科罰金,0元
837,"PTDM,111,交簡,189,20220223,1",2 months,0.25毫克/公升,yes,是,否,不明,不明,車,不明,不明,無,"NT$1,000 per day",0元
838,"PTDM,111,交簡,211,20220223,1",3 months,逾法定標準值每公升0.25毫克,no,是,是,不明,不明,動力交通工具,不明,不明,不明,yes,0元
839,"PTDM,111,交簡,214,20220223,1",4 months,每公升0.25毫克以上,no,是,是,不明,否,機車,不明,不明,不明,yes,0元
840,"PTDM,111,交簡,219,20220223,1",2 months,逾法定標準值每公升0.25毫克,否,是,否,不明,不明,機車,不明,不明,不明,"可易科罰金，NT$1,000 per day",0元
841,"PTDM,111,交簡,220,20220223,1",3 months,逾法定標準值每公升0.25毫克,no,是,是,不明,不明,機車,不明,不明,不明,yes,0元
842,"PTDM,111,交簡,221,20220225,1",3 months,0.73毫克/公升,否,是,是,不明,不明,機車,不明,不明,不明,可,0元
843,"PTDM,111,交簡,225,20220225,1",2 months,0.26毫克/公升,否,是,否,不明,否,機車,不明,不明,不明,可,0元
844,"PTDM,111,交簡,233,20220223,1",3 months,逾法定標準值每公升0.25毫克,否,是,是,不明,不明,動力交通工具,不明,不明,不明,可,0元
845,"PTDM,111,交簡,236,20220223,1",5 months,0.5093 毫克/公升,否,是,是,不明,不明,車,不明,不明,不明,可,0元
846,"PTDM,111,交簡,246,20220223,1",2 months,0.25毫克/公升,yes,是,否,不明,否,機車,不明,不明,無,"NT$1,000 per day",0元
847,"PTDM,111,交簡,252,20220225,1",3 months,逾法定標準值每公升0.25毫克,否,是,否,不明,否,機車,不明,不明,不明,"可易科罰金，NT$1,000 per day",0元
848,"PTDM,111,交簡,261,20220225,1",4 months,逾法定標準值百分之0.05甚高,yes,是,是,不明,不明,騎車,不明,不明,無,"NT$1,000 per day",0元
849,"PTDM,111,交簡,49,20220224,1",2 months,0.28毫克/公升,否,是,是,不明,不明,機車,不明,不明,不明,可,0元
850,"PTDM,111,交簡,66,20220222,1",3 months,逾法定標準值每公升0.25毫克,否,是,無,不明,不明,動力交通工具,不明,智識程度,無,可,0元
851,"PTDM,111,交簡,86,20220221,1",2 months,每公升0.25毫克,否,是,否,不明,否,機車,不明,不明,不明,可,0元
852,"PTDM,111,交簡,87,20220221,1",2 months,每公升0.25毫克,否,是,否,不明,否,機車,不明,不明,不明,可,0元
853,"PTDM,111,交簡,89,20220221,1",2 months,每公升0.25毫克,否,是,否,不明,否,機車,不明,不明,不明,"可易科罰金，NT$1,000 per day",0元
854,"PTDM,111,交簡,93,20220224,1",4 months,1.21毫克/公升,否,是,否,不明,不明,車,不明,不明,不明,可,0元
855,"PTDM,111,交簡,95,20220221,1",2 months,逾法定標準值每公升0.25毫克,否,是,否,不明,不明,機車,不明,不明,不明,可易科罰金,0元
856,"PTDM,111,交簡,97,20220222,1",3 months,每公升0.25毫克以上,否,是,是,不明,不明,動力交通工具,不明,不明,不明,可易科罰金,0元
857,"PTDM,111,交簡,99,20220224,1",2 months,0.31毫克/公升,否,是,否,不明,不明,機車,不明,不明,不明,可易科罰金,0元
858,"SCDM,110,竹交簡,632,20220225,1",3 months,0.65毫克,yes,是,否,否,否,機車,勉持,高職畢業,無,"NT$1,000 per day",0元
859,"SCDM,111,竹交簡,46,20220207,1",4 months,未提及,no,是,是,是,否,自用小客車,未提及,未提及,超速行駛（速限30公里，實際時速40、50公里）,yes,0元
860,"SCDM,111,竹交簡,55,20220224,1",5 months,0.50毫克,yes,是,是,無,否,自用小客車,勉持之生活狀況,大學畢業,無,"NT$1,000 per day",0元
861,"SCDM,111,竹交簡,69,20220225,1",2 months,0.46毫克/公升,否,是,否,不明,否,自小客車,不明,不明,不明,"可易科罰金，NT$1,000 per day",0元
862,"SDEM,111,沙交簡,127,20220224,1",4 months,未提及,no,未提及,未提及,未提及,未提及,未提及,未提及,未提及,未提及,"yes, NT$1,000 per day",0元
863,"TCDM,110,中交簡,2428,20220215,1",3 months,0.32毫克,No,是,否,不明,否,動力交通工具,小康,大學畢業,不明,"NT$1,000 per day","NT$20,000"
864,"TCDM,111,中交簡,12,20220225,1",4 months,0.34毫克/公升,否,是,否,不明,否,機車,不明,不明,無駕駛執照,"可易科罰金，NT$1,000 per day",0元
865,"TCDM,111,中交簡,141,20220214,1",3 months,1.06毫克/公升,yes,是,否,未提及,否,自用小客貨車,未明確提及，但被告自陳家庭經濟狀況,未明確提及，但被告自陳教育程度,違規跨越雙黃線,"NT$1,000 per day",0元
866,"TCDM,111,中交簡,154,20220208,1",4 months,0.34毫克/公升,否,是,否,否,否,自用小客車,勉持,國中畢業,曾於90年間、108年間，因酒後不能安全駕駛致交通危險罪案件,"可易科罰金，NT$1,000 per day",0元
867,"TCDM,111,中交簡,155,20220211,1",3 months,0.45毫克,no,是,否,不明,不明,汽車,不明,不明,不明,"NT$1,000 per day",0元
868,"TCDM,111,中交簡,160,20220215,1",2 months,0.34毫克/公升,No,是,無,無,否,動力交通工具,小康,高中畢業,無,"NT$1,000 per day",0元
869,"TCDM,111,中交簡,161,20220210,1",2 months,0.26毫克/公升,No,是,是,無,否,自用小客車,勉持,高職畢業,無,"NT$1,000 per day",0元
870,"TCDM,111,中交簡,162,20220211,1",5 months,0.79毫克/公升,yes,是,否,否,否,電動自行車,未明確,未明確,不能安全駕駛之公共危險,"NT$1,000 per day",0元
871,"TCDM,111,中交簡,164,20220208,1",4 months,逾法定數值非多,是,是,否,不明,不明,不明,不明,不明,不明,可易科,20000元
872,"TCDM,111,中交簡,170,20220214,1",2 months,0.26毫克/公升,No,是,是,無,否,自用小客車,貧寒,高中畢業,撞擊前方車輛,Yes,"NT$30,000"
873,"TCDM,111,中交簡,171,20220214,1",4 months,0.55毫克/公升,Yes,否,否,未提及,否,自用小客車,中產,碩士肄業,未提及,Yes,"NT$50,000"
874,"TCDM,111,中交簡,172,20220209,1",4 months,0.51毫克/公升,yes,是,否,不明,不明,汽車,不明,不明,不明,"NT$1,000 per day",0元
875,"TCDM,111,中交簡,174,20220215,1",4 months,0.73毫克/公升,yes,是,無,無,否,機車,小康,國中畢業,無,"NT$1,000 per day",0元
876,"TCDM,111,中交簡,179,20220211,1",4 months,0.43毫克/公升,Yes,是,是,無,否,普通重型機車,不明,不明,違規停放,Yes,"20,000元"
877,"TCDM,111,中交簡,180,20220214,1",3 months,0.75毫克/公升,No,是,是,無,否,機車,小康,國中畢業,無,Yes,"30,000元"
878,"TCDM,111,中交簡,182,20220215,1",3 months,1.04毫克/公升,No,是,否,不明,不明,動力交通工具,不明,智識程度,違反交通號誌規定,Yes,"30,000元"
879,"TCDM,111,中交簡,183,20220214,1",5 months,0.81毫克/公升,yes,是,否,否,否,普通重型機車,未明確,未明確,違規跨越雙黃線,yes,"NT$10,000"
880,"TCDM,111,中交簡,192,20220210,1",4 months,0.60毫克/公升,yes,是,是,無,否,小客車,勉持,國中肄業,未提及,"NT$1,000 per day",0元
881,"TCDM,111,中交簡,201,20220221,1",2 months,0.30毫克/公升,no,是,否,否,否,普通重型機車,勉持,大學,闖紅燈,"NT$1,000 per day",0元
882,"TCDM,111,中交簡,202,20220211,1",3 months,0.36毫克/公升,no,是,否,未提及,否,自用小客車,未明確提及,未明確提及,未提及,"yes, NT$1,000 per day",0元
883,"TCDM,111,中交簡,211,20220214,1",2 months,0.28毫克,No,是,無,無,否,大型重型機車,未明確披露，但被告自陳,未明確披露，但被告自陳,無,Yes,"20,000元"
884,"TCDM,111,中交簡,214,20220224,1",4 months,0.37毫克/公升,yes,是,否,不明,否,機車,勉持,國中畢業,不明,yes,0元
885,"TCDM,111,中交簡,215,20220221,1",2 months,0.44毫克/公升,No,是,無,無,否,普通重型機車,未明確,具有通常智識程度,無,"NT$1,000 per day",0元
886,"TCDM,111,中交簡,220,20220217,1",5 months,1.30毫克,yes,是,是,無,否,汽車,未明確,未明確,無,yes,"20,000元"
887,"TCDM,111,中交簡,231,20220218,1",2 months,0.28毫克/公升,No,是,否,否,否,普通重型機車,未明確,未明確,未明確,"NT$1,000 per day",0元
888,"TCDM,111,中交簡,232,20220225,1",4 months,0.59毫克/公升,no,是,是,無,是,營業小客車,小康,專科畢業,無,"yes, NT$1,000 per day",0元
889,"TCDM,111,中交簡,244,20220225,1",3 months,0.46毫克,No,是,是,無,否,自用小客貨車,未明確,未明確,撞毀路燈,Yes,"NT$10,000"
890,"TCDM,111,中交簡,245,20220221,1",2 months,0.31毫克/公升,No,是,是,未提及,否,自用小客車,未明確提及,具有通常智識程度,未提及,Yes,"20,000元"
891,"TCDM,111,中交簡,247,20220224,1",3 months,0.59毫克/公升,no,是,否,否,否,普通重型機車,小康,國中畢業,無,"NT$1,000 per day",0元
892,"TCDM,111,中交簡,249,20220224,1",2 months,0.31毫克/公升,否,是,否,未提及,否,自用小客車,小康,高中肄業,未提及,"可易科罰金，NT$1,000 per day",0元
893,"TCDM,111,中交簡,252,20220225,1",4 months,0.28毫克,No,是,否,不明,否,普通重型機車,不明,智識程度,103年間另有1次酒後駕車之公共危險犯行,"NT$1,000 per day",0元
894,"TCDM,111,中交簡,260,20220224,1",3 months,0.66毫克/公升,No,是,否,否,否,自用小客車,未明確,未明確,否,"NT$1,000 per day",0元
895,"TCDM,111,中交簡,271,20220222,1",6 months,0.66毫克/公升,是,是,否,否,否,普通重型機車,每月薪資新臺幣5、6萬元,高職肄業,未依規定配戴口罩、戴安全帽（未繫帽扣）,可易科,20000元
896,"TCDM,111,中交簡,279,20220224,1",6 months,每公升0.25毫克以上,是,是,無,無,否,自用小客車,勉持,大專畢業,無,可易科,"NT$50,000"
897,"TCDM,111,中交簡,280,20220222,1",3 months,0.40毫克/公升,no,是,否,不明,否,自用小客車,勉持之生活狀況,國中畢業,不明,"yes, NT$1,000 per day",0元
898,"TCDM,111,中交簡,281,20220225,1",6 months,0.99毫克/公升,否,是,是,未提及,未提及,自小客車,未明確提及，但有家庭經濟狀況,未明確提及，但有智識程度,有4次酒後駕車犯罪紀錄,可易科,20000元
899,"TCDM,111,中交簡,282,20220225,1",3 months,0.69毫克,No,是,否,不明,否,普通重型機車,勉持,國小畢業,不明,"NT$1,000 per day",0元
900,"TCDM,111,中交簡,287,20220225,1",2 months,0.3毫克/公升,否,是,否,否,否,普通重型機車,勉持,高中職畢業,無,"可易科罰金，NT$1,000 per day",0元
901,"TCDM,111,中交簡,294,20220223,1",3 months,0.53毫克/公升,Yes,是,否,否,否,普通重型機車,勉持,國中畢業,曾於99年間因酒後不能安全駕駛致交通危險罪案件,Yes,"20,000元"
902,"TCDM,111,中交簡,296,20220225,1",6 months,0.53毫克/公升,是,是,否,不明,不明,車輛,不明,不明,無,可易科,"80,000元"
903,"TCDM,111,中交簡,304,20220225,1",6 months,0.42毫克,yes,是,否,否,否,機車,未提及,未提及,未提及,yes,"NT$10,000"
904,"TCDM,111,中交簡,316,20220225,1",2 months,,No,,,,,,,,,Yes,"NT$10,000"
905,"TCDM,111,中交簡,84,20220214,1",2 months,0.61毫克/公升,No,是,無,無,否,機車,未明確,智識程度,無,Yes,"NT$10,000"
906,"TCDM,111,交簡,113,20220223,1",6 months,0.30毫克/公升,yes,是,無,無,否,機車,勉持,高職畢業,無,"NT$1,000 per day",0元
907,"TCDM,111,交簡,114,20220223,1",6 months,0.52毫克/公升,yes,是,否,否,否,機車,未明確,未明確,無,"NT$1,000 per day",0元
908,"TCDM,111,交簡,96,20220225,1",6 months,每公升0.25毫克以上,yes,是,無,無,無,動力交通工具,未明確,未明確,公共危險案件,yes,"60,000元"
909,"TNDM,110,交簡,3854,20220217,1",4 months,0.39毫克,yes,坦承,無,無,否,普通重型機車,月薪約新台幣2萬4500元,高中畢業,公共危險案件,"NT$1,000 per day",0元
910,"TNDM,110,交簡,3891,20220217,1",2 months,0.46毫克/公升,否,是,否,不明,否,普通自用小客車,貧寒,高中畢業,無照駕駛,可易科罰金,0元
911,"TNDM,110,交簡,4024,20220217,1",5 months,0.28毫克,yes,是,否,不明,否,自用小貨車,勉持,高中畢業,曾於105年間犯酒後駕車罪,"NT$1,000 per day",0元
912,"TNDM,110,交簡,4046,20220211,1",3 months,未提及,No,是,否,未提及,否,未提及,勉持,國中畢業,未提及,Yes,"NT$10,000"
913,"TNDM,110,交簡,4092,20220211,1",2 months,未提及,否,是,否,未提及,否,未提及,勉持,高職畢業,未提及,"可易科罰金，NT$1,000 per day",0元
914,"TNDM,110,交簡,4134,20220216,1",2 months,未提及,No,是,否,未提及,否,未提及,勉持,高中肄業,未提及,Yes,"NT$10,000"
915,"TNDM,110,交簡,4168,20220217,1",2 months,未提及,否,是,否,未提及,否,未提及,貧寒,國中畢業,未提及,"可易科罰金，NT$1,000 per day",0元
916,"TNDM,111,交簡,129,20220217,1",2 months,0.4毫克/公升,No,是,無,無,否,車,小康,高中畢業,無,Yes,"20,000元"
917,"TNDM,111,交簡,183,20220209,1",5 months,0.67毫克,yes,是,無,無,否,普通重型機車,未明確,未明確,無,yes,"30,000元"
918,"TNDM,111,交簡,196,20220221,1",2 months,0.54毫克/公升,No,是,無,無,否,車,勉持,國中畢業,無,Yes,"NT$10,000"
919,"TNDM,111,交簡,290,20220207,1",2 months,0.28毫克/公升,否,是,否,不明,不明,普通重型機車,不明,不明,不明,可易科罰金,0元
920,"TNDM,111,交簡,337,20220211,1",4 months,0.66毫克/公升,yes,是,否,無,否,自用小客車,勉持,高中肄業,無,"NT$1,000 per day",0元
921,"TNDM,111,交簡,340,20220210,1",2 months,0.51毫克/公升,否,是,否,不明,不明,機車,不明,不明,有酒駕前案一情（於91年間）,可,0元
922,"TNDM,111,交簡,348,20220214,1",2 months,0.31毫克,No,坦承,無,不明,不明,普通重型機車,不明,不明,無,"NT$1,000 per day",0元
923,"TNDM,111,交簡,356,20220209,1",2 months,0.30毫克/公升,否,是,否,未提及,未提及,機車,未明確提及，但法院考慮到家庭經濟狀況,未明確提及，但法院考慮到智識程度,未提及,"可易科罰金，NT$1,000 per day",0元
924,"TNDM,111,交簡,371,20220222,1",3 months,每公升0.25毫克以上,no,未提及,未提及,未提及,未提及,動力交通工具,未提及,未提及,未提及,yes,0元
925,"TNDM,111,交簡,396,20220210,1",3 months,0.70毫克/公升,Yes,是,無,無,否,機車,未明確,未明確,無,Yes,"NT$10,000"
926,"TNDM,111,交簡,399,20220211,1",3 months,0.4毫克/公升,否,是,否,不明,否,重機車,小康,高職畢業,不明,可,0元
927,"TNDM,111,交簡,400,20220211,1",3 months,0.7毫克/公升,No,是,無,無,否,機車,小康,專科畢業,無,"NT$1,000 per day",0元
928,"TNDM,111,交簡,404,20220222,1",3 months,每公升0.25毫克以上,yes,未提及,未提及,未提及,未提及,動力交通工具,未提及,未提及,未提及,"NT$1,000 per day",0元
929,"TNDM,111,交簡,418,20220211,1",2 months,0.55毫克/公升,No,是,否,不明,否,機車,不明,不明,不明,Yes,"NT$10,000"
930,"TNDM,111,交簡,421,20220211,1",3 months,0.64毫克,yes,是,是,無,否,自小客車,勉持,高中肄業,肇事追撞他人車輛,"NT$1,000 per day",0元
931,"TNDM,111,交簡,441,20220214,1",5 months,0.40毫克/公升,yes,是,否,不明,否,自小客車,不明,不明,無,"NT$1,000 per day",0元
932,"TNDM,111,交簡,444,20220225,1",3 months,0.58毫克/公升,否,是,是,無,否,重機車,小康,專科肄業,無,可,0元
933,"TNDM,111,交簡,445,20220225,1",3 months,0.85毫克/公升,no,未提及,無,未提及,未提及,普通重型機車,未明確提及，但考慮在量刑時,智識程度未明確提及，但考慮在量刑時,闖紅燈,"yes, NT$1,000 per day",0元
934,"TNDM,111,交簡,456,20220215,1",2 months,每公升0.25毫克以上,否,是,無,無,無,動力交通工具,無特別說明,智識程度,無,"可易科罰金，NT$1,000 per day",0元
935,"TNDM,111,交簡,464,20220215,1",3 months,每公升零點二五毫克以上,否,是,無,無,無,動力交通工具,中等,中等,曾因酒後駕車公共危險案件,"可易科罰金，NT$1,000 per day",0元
936,"TNDM,111,交簡,468,20220221,1",3 months,0.30毫克/公升,yes,是,無,無,否,普通重型機車,貧寒,國中畢業,不能安全駕駛,"NT$1,000 per day",0元
937,"TNDM,111,交簡,479,20220217,1",6 months,0.61毫克,yes,未提及,有,未提及,未提及,機車,未提及,未提及,未提及,"NT$1,000 per day",0元
938,"TNDM,111,交簡,495,20220228,1",5 months,0.43毫克,yes,坦承,無,不明,不明,動力交通工具,不明,不明,酒後駕車公共危險罪（前科2次）,"NT$1,000 per day",0元
939,"TNDM,111,交簡,506,20220225,1",4 months,0.84毫克/公升,yes,是,否,否,否,電動自行車,勉持,高中畢業,無,"NT$1,000 per day",0元
940,"TNDM,111,交簡,522,20220224,1",6 months,1.62毫克/公升,否,是,否,否,否,普通重型機車,貧寒,國中畢業,無,可易科罰金,0元
941,"TNDM,111,交簡,535,20220218,1",6 months,0.41毫克/公升,yes,是,是,無,否,機車,未提及,未提及,無,"NT$1,000 per day",0元
942,"TNDM,111,交簡,544,20220218,1",2 months,0.26毫克,No,是,無,無,否,普通重型機車,小康,高中肄業,無,"NT$1,000 per day",0元
