,案號,法官
894,"TCDM,111,中交簡,252,20220225,1","

黃司熒"
895,"TCDM,111,中交簡,260,20220224,1","

王怡蓁"
896,"TCDM,111,中交簡,271,20220222,1","

蔡宗儒"
897,"TCDM,111,中交簡,279,20220224,1","

李婉玉"
898,"TCDM,111,中交簡,280,20220222,1","

劉麗瑛"
899,"TCDM,111,中交簡,281,20220225,1","

王振佑"
900,"TCDM,111,中交簡,282,20220225,1","

吳孟潔"
901,"TCDM,111,中交簡,287,20220225,1","

魏威"
902,"TCDM,111,中交簡,294,20220223,1","

蔡宗儒"
903,"TCDM,111,中交簡,296,20220225,1","

唐中興"
904,"TCDM,111,中交簡,304,20220225,1","

田雅心"
905,"TCDM,111,中交簡,316,20220225,1","

柯志民"
906,"TCDM,111,中交簡,84,20220214,1","

曹錫泓"
907,"TCDM,111,交簡,113,20220223,1","

陳怡君"
908,"TCDM,111,交簡,114,20220223,1","

曹錫泓"
909,"TCDM,111,交簡,96,20220225,1","

陳怡秀"
910,"TNDM,110,交簡,3854,20220217,1","

蔡直青"
911,"TNDM,110,交簡,3891,20220217,1","

蔡直青"
912,"TNDM,110,交簡,4024,20220217,1","

蔡直青"
913,"TNDM,110,交簡,4046,20220211,1","

陳貽明"
914,"TNDM,110,交簡,4092,20220211,1","

陳貽明"
915,"TNDM,110,交簡,4134,20220216,1","

陳貽明"
916,"TNDM,110,交簡,4168,20220217,1","

陳貽明"
917,"TNDM,111,交簡,129,20220217,1","

陳貽明"
918,"TNDM,111,交簡,183,20220209,1","

黃鏡芳"
919,"TNDM,111,交簡,196,20220221,1","

陳貽明"
920,"TNDM,111,交簡,290,20220207,1","

鍾邦久"
921,"TNDM,111,交簡,337,20220211,1","

張菁"
922,"TNDM,111,交簡,340,20220210,1","

周宛瑩"
923,"TNDM,111,交簡,348,20220214,1","

莊玉熙"
924,"TNDM,111,交簡,356,20220209,1","

蔡盈貞"
925,"TNDM,111,交簡,371,20220222,1","

陳欽賢"
926,"TNDM,111,交簡,396,20220210,1","

蔡盈貞"
927,"TNDM,111,交簡,399,20220211,1","

張菁"
928,"TNDM,111,交簡,400,20220211,1","

蔡奇秀"
929,"TNDM,111,交簡,404,20220222,1","

陳欽賢"
930,"TNDM,111,交簡,418,20220211,1","

蔡盈貞"
931,"TNDM,111,交簡,421,20220211,1","

高如宜"
932,"TNDM,111,交簡,441,20220214,1","

周宛瑩"
933,"TNDM,111,交簡,444,20220225,1","

張菁"
934,"TNDM,111,交簡,445,20220225,1","

莊玉熙"
935,"TNDM,111,交簡,456,20220215,1","

孫淑玉"
936,"TNDM,111,交簡,464,20220215,1","

林欣玲"
937,"TNDM,111,交簡,468,20220221,1","

吳彥慧法官。"
938,"TNDM,111,交簡,479,20220217,1","

郭瓊徽"
939,"TNDM,111,交簡,495,20220228,1","

莊玉熙"
940,"TNDM,111,交簡,506,20220225,1","

張菁"
941,"TNDM,111,交簡,522,20220224,1","

陳嘉臨"
942,"TNDM,111,交簡,535,20220218,1","

周宛瑩"
943,"TNDM,111,交簡,544,20220218,1","

高如宜"
944,"TNDM,111,交簡,557,20220222,1","

陳欽賢"
945,"TNDM,111,交簡,560,20220221,1","

吳彥慧"
946,"TNDM,111,交簡,577,20220224,1","

陳嘉臨"
947,"TNDM,111,交簡,580,20220218,1","

蔡奇秀"
948,"TNDM,111,交簡,590,20220223,1","

陳振謙"
949,"TNDM,111,交簡,597,20220223,1","

王惠芬 (Judge Wang Hui-fen)"
950,"TNDM,111,交簡,60,20220223,1","

蔡直青"
951,"TNDM,111,交簡,614,20220223,1","

孫淑玉"
952,"TNDM,111,交簡,617,20220225,1","

陳嘉臨"
953,"TNDM,111,交簡,618,20220223,1","

周宛瑩"
954,"TNDM,111,交簡,624,20220225,1","

張菁"
955,"TNDM,111,交簡,649,20220225,1","

蕭雅毓"
956,"TPDM,111,交簡,126,20220215,1","

趙書郁"
957,"TPDM,111,交簡,128,20220207,1","

洪甯雅"
958,"TPDM,111,交簡,139,20220215,1","

陳采葳"
959,"TPDM,111,交簡,140,20220214,1","

范雅涵"
960,"TPDM,111,交簡,153,20220222,1","

蘇宏杰"
961,"TPDM,111,交簡,157,20220217,1","

吳旻靜"
962,"TPDM,111,交簡,169,20220223,1","

趙書郁"
963,"TPDM,111,交簡,172,20220225,1","

黃傅偉"
964,"TPDM,111,交簡,179,20220225,1","

趙書郁"
965,"TPDM,111,交簡,191,20220223,1","

曾正龍"
966,"TPDM,111,交簡,196,20220225,1","

陳采葳"
967,"TPDM,111,交簡,198,20220225,1","

商啟泰"
968,"TPDM,111,交簡,50,20220208,1","

李陸華"
969,"TTDM,111,東交簡,24,20220225,1","

陳昱維"
970,"TTDM,111,東交簡,29,20220222,1","

施伊玶"
971,"TTDM,111,東交簡,31,20220225,1","

朱貴蘭 (Judge Chu Kuei-Lan)"
972,"TTDM,111,東交簡,43,20220225,1","

朱貴蘭"
973,"TTDM,111,東交簡,47,20220225,1","

陳昱維"
974,"TTDM,111,東交簡,48,20220218,1","

陳偉達"
975,"TTDM,111,東交簡,53,20220225,1","

朱貴蘭 (Judge Chu Kuei-Lan)"
976,"TYDM,110,壢交簡,2102,20220221,1","

王兆琳"
977,"TYDM,110,壢交簡,2106,20220222,1","

姚懿珊"
978,"TYDM,110,壢交簡,2162,20220218,1","

陳柏嘉"
979,"TYDM,110,壢交簡,2227,20220221,1","

姚懿珊"
980,"TYDM,110,壢交簡,2255,20220221,1","

王兆琳"
981,"TYDM,110,壢交簡,2280,20220223,1","

陳昭仁"
982,"TYDM,110,壢交簡,2336,20220218,1","

陳柏嘉"
983,"TYDM,110,壢交簡,2530,20220218,1","

陳柏嘉"
984,"TYDM,110,壢交簡,2691,20220215,1","

曾淑君"
985,"TYDM,110,壢交簡,2730,20220208,1","

徐漢堂"
986,"TYDM,110,審交簡,223,20220224,1","

李佳穎"
987,"TYDM,110,桃交簡,2544,20220222,1","

王兆琳"
988,"TYDM,110,桃交簡,2604,20220221,1","

王兆琳"
989,"TYDM,110,桃交簡,2647,20220221,1","

姚懿珊"
990,"TYDM,110,桃交簡,2718,20220222,1","

王兆琳"
991,"TYDM,110,桃交簡,2808,20220217,1","

陳柏嘉"
992,"TYDM,110,桃交簡,2867,20220222,1","

王兆琳"
993,"TYDM,110,桃交簡,3240,20220217,1","

張家豪"
994,"TYDM,110,桃交簡,3287,20220223,1","

陳昭仁"
995,"TYDM,111,壢交簡,131,20220218,1","

李思緯"
996,"TYDM,111,壢交簡,166,20220223,1","

楊奕泠"
997,"TYDM,111,壢交簡,199,20220223,1","

洪瑋嬬"
998,"TYDM,111,壢交簡,222,20220209,1","

謝順輝"
999,"TYDM,111,壢交簡,259,20220221,1","

方楷烽"
1000,"TYDM,111,壢交簡,262,20220210,1","

蔡旻穎"
1001,"TYDM,111,壢交簡,271,20220222,1","

陳華媚"
1002,"TYDM,111,壢交簡,314,20220225,1","

郭鍵融"
1003,"TYDM,111,壢交簡,329,20220225,1","

曾雨明"
1004,"TYDM,111,壢交簡,338,20220216,1","

潘曉萱"
1005,"TYDM,111,壢交簡,347,20220223,1","

林姿秀 (Judge Lin Zhi-Xiu)"
1006,"TYDM,111,壢交簡,350,20220224,1","

陳華媚"
1007,"TYDM,111,壢交簡,359,20220222,1","

謝承益"
1008,"TYDM,111,壢交簡,368,20220225,1","

徐雍甯"
1009,"TYDM,111,壢交簡,380,20220223,1","

蔡旻穎"
1010,"TYDM,111,壢交簡,59,20220216,1","

楊奕泠"
1011,"TYDM,111,壢交簡,79,20220218,1","

陳柏嘉"
1012,"TYDM,111,壢交簡,87,20220223,1","

洪瑋嬬"
1013,"TYDM,111,審交簡,40,20220217,1","

李佳穎"
1014,"TYDM,111,桃交簡,130,20220215,1","

曾淑君"
1015,"TYDM,111,桃交簡,181,20220223,1","

楊奕泠"
1016,"TYDM,111,桃交簡,189,20220215,1","

陳華媚"
1017,"TYDM,111,桃交簡,196,20220223,1","

陳昭仁"
1018,"TYDM,111,桃交簡,224,20220216,1","

徐雍甯"
1019,"TYDM,111,桃交簡,228,20220223,1","

洪瑋嬬"
1020,"TYDM,111,桃交簡,257,20220222,1","

陳華媚"
1021,"TYDM,111,桃交簡,277,20220204,1","

曾雨明"
1022,"TYDM,111,桃交簡,285,20220217,1","

羅文鴻"
1023,"TYDM,111,桃交簡,291,20220225,1","

郭鍵融"
1024,"TYDM,111,桃交簡,304,20220210,1","

蔡旻穎"
1025,"TYDM,111,桃交簡,329,20220222,1","

陳華媚"
1026,"TYDM,111,桃交簡,369,20220222,1","

林述亨"
1027,"TYDM,111,桃交簡,388,20220223,1","

林姿秀"
1028,"TYDM,111,桃交簡,389,20220224,1","

羅文鴻"
1029,"TYDM,111,桃交簡,395,20220222,1","

謝承益"
1030,"TYDM,111,桃交簡,408,20220225,1","

郭鍵融"
1031,"TYDM,111,桃交簡,409,20220222,1","

蔡旻穎"
1032,"TYDM,111,桃交簡,416,20220225,1","

徐雍甯"
1033,"TYDM,111,桃交簡,429,20220224,1","

呂世文。"
1034,"TYDM,111,桃交簡,8,20220209,1","

楊奕泠"
1035,"ULDM,110,六交簡,258,20220218,1","

陳定國"
1036,"ULDM,111,交簡,11,20220223,1","

黃偉銘"
1037,"ULDM,111,六交簡,15,20220208,1","

黃麗竹"
1038,"ULDM,111,六交簡,16,20220214,1","

張恂嘉"
1039,"ULDM,111,六交簡,5,20220223,1","

簡伶潔 (Judge Chien Ling-Chieh)"
1040,"ULDM,111,港交簡,16,20220225,1","

楊陵萍"
1041,"ULDM,111,港交簡,18,20220224,1","

王子榮"
1042,"ULDM,111,港交簡,19,20220225,1","

楊陵萍"
1043,"ULDM,111,虎交簡,12,20220208,1","

陳育良"
1044,"ULDM,111,虎交簡,31,20220224,1","

蔡美華"
1045,"CHDM,111,交簡,240,20220315,1","

周淡怡 (Judge Chou Tan-yi)"
1046,"CHDM,111,交簡,307,20220315,1","

周淡怡"
1047,"CHDM,111,交簡,392,20220302,1","

陳怡潔"
1048,"CHDM,111,交簡,418,20220331,1","

周淡怡"
1049,"CHDM,111,交簡,422,20220304,1","

林怡君"
1050,"CHDM,111,交簡,428,20220307,1","

李昕"
1051,"CHDM,111,交簡,435,20220325,1","

李淑惠"
1052,"CHDM,111,交簡,442,20220331,1","

呂美玲"
1053,"CHDM,111,交簡,455,20220331,1","

巫美蕙"
1054,"CHDM,111,交簡,478,20220330,1","

胡佩芬"
1055,"CHDM,111,交簡,479,20220314,1","

李昕"
1056,"CHDM,111,交簡,481,20220314,1","

王素珍"
1057,"CHDM,111,交簡,495,20220314,1","

黃齡玉"
1058,"CHDM,111,交簡,498,20220316,1","

陳怡潔"
1059,"CHDM,111,交簡,504,20220325,1","

鮑慧忠"
1060,"CHDM,111,交簡,508,20220315,1","

陳彥志"
1061,"CHDM,111,交簡,516,20220311,1","

王義閔"
1062,"CHDM,111,交簡,526,20220322,1","

陳怡潔"
1063,"CHDM,111,交簡,567,20220322,1","

梁義順"
1064,"CHDM,111,交簡,571,20220331,1","

范馨元"
1065,"CHDM,111,交簡,595,20220328,1","

葉明松"
1066,"CHDM,111,交簡,621,20220328,1","

王義閔"
1067,"CHDM,111,交簡,627,20220331,1","

梁義順"
1068,"CHDM,111,交簡,632,20220331,1","

鮑慧忠"
1069,"CHDM,111,交簡,644,20220331,1","

鮑慧忠"
1070,"CPEM,111,竹北交簡,22,20220330,1","

華澹寧"
1071,"CPEM,111,竹北交簡,78,20220325,1","

廖素琪"
1072,"CPEM,111,竹東交簡,39,20220324,1","

陳健順"
1073,"CPEM,111,竹東交簡,42,20220321,1","

華澹寧"
1074,"CTDM,111,交簡,134,20220323,1","

簡祥紋"
1075,"CTDM,111,交簡,233,20220302,1","

廖華君"
1076,"CTDM,111,交簡,301,20220301,1","

陳箐"
1077,"CTDM,111,交簡,442,20220331,1","

廖華君"
1078,"CTDM,111,交簡,470,20220302,1","

陳 箐"
1079,"CTDM,111,交簡,506,20220331,1","

廖華君"
1080,"CTDM,111,交簡,526,20220303,1","

廖華君"
1081,"CTDM,111,交簡,545,20220309,1","

張瑾雯"
1082,"CTDM,111,交簡,550,20220331,1","

廖華君"
1083,"CTDM,111,交簡,552,20220331,1","

廖華君"
1084,"CTDM,111,交簡,555,20220331,1","

廖華君"
1085,"CTDM,111,交簡,559,20220303,1","

陳 箐"
1086,"CTDM,111,交簡,563,20220331,1","

廖華君"
1087,"CTDM,111,交簡,572,20220331,1","

廖華君"
1088,"CTDM,111,交簡,573,20220307,1","

陳 箐"
1089,"CTDM,111,交簡,583,20220308,1","

陳 箐"
1090,"CTDM,111,交簡,586,20220308,1","

陳 箐"
1091,"CTDM,111,交簡,594,20220331,1","

廖華君"
1092,"CTDM,111,交簡,599,20220311,1","

陳 箐"
1093,"CTDM,111,交簡,607,20220331,1","

廖華君"
1094,"CTDM,111,交簡,612,20220321,1","

張瑾雯"
1095,"CTDM,111,交簡,623,20220329,1","

廖華君"
1096,"CTDM,111,交簡,636,20220329,1","

廖華君"
1097,"CTDM,111,交簡,642,20220331,1","

廖華君"
1098,"CTDM,111,交簡,643,20220331,1","

廖華君"
1099,"CTDM,111,交簡,650,20220315,1","

陳 箐"
1100,"CTDM,111,交簡,672,20220317,1","

陳 箐"
1101,"CTDM,111,交簡,674,20220331,1","

廖華君"
1102,"CTDM,111,交簡,679,20220331,1","

廖華君"
1103,"CTDM,111,交簡,692,20220329,1","

廖華君"
1104,"CTDM,111,交簡,696,20220329,1","

廖華君"
1105,"CTDM,111,交簡,698,20220331,1","

廖華君"
1106,"CTDM,111,交簡,701,20220331,1","

廖華君"
1107,"CTDM,111,交簡,712,20220331,1","

廖華君"
1108,"CTDM,111,交簡,714,20220322,1","

陳 箐"
1109,"CTDM,111,交簡,721,20220323,1","

陳 箐"
1110,"CTDM,111,交簡,722,20220331,1","

廖華君"
1111,"CTDM,111,交簡,727,20220330,1","

廖華君"
1112,"CTDM,111,交簡,737,20220330,1","

廖華君"
1113,"CTDM,111,交簡,747,20220331,1","

廖華君"
1114,"CTDM,111,交簡,753,20220325,1","

陳 箐"
1115,"CTDM,111,交簡,754,20220329,1","

廖華君"
1116,"CTDM,111,交簡,755,20220330,1","

廖華君"
1117,"CTDM,111,交簡,756,20220324,1","

陳 箐"
1118,"CTDM,111,交簡,765,20220331,1","

廖華君"
1119,"CTDM,111,交簡,775,20220323,1","

馮君傑"
1120,"CTDM,111,交簡,827,20220331,1","

廖華君"
1121,"CYDM,111,嘉交簡,138,20220310,1","

沈芳伃"
1122,"CYDM,111,嘉交簡,161,20220310,1","

沈芳伃"
1123,"CYDM,111,嘉交簡,169,20220310,1","

沈芳伃"
1124,"CYDM,111,嘉交簡,175,20220301,1","

王品惠"
1125,"CYDM,111,嘉交簡,180,20220301,1","

王品惠"
1126,"CYDM,111,嘉交簡,185,20220304,1","

吳育汝"
1127,"CYDM,111,嘉交簡,188,20220331,1","

凃啟夫"
1128,"CYDM,111,嘉交簡,195,20220304,1","

王品惠"
1129,"CYDM,111,嘉交簡,200,20220318,1","

沈芳伃"
1130,"CYDM,111,嘉交簡,201,20220314,1","

張佐榕"
1131,"CYDM,111,嘉交簡,203,20220330,1","

沈芳伃"
1132,"CYDM,111,嘉交簡,207,20220314,1","

王品惠"
1133,"CYDM,111,嘉交簡,208,20220331,1","

凃啟夫"
1134,"CYDM,111,嘉交簡,210,20220317,1","

沈芳伃"
1135,"CYDM,111,嘉交簡,219,20220324,1","

沈芳伃"
1136,"CYDM,111,嘉交簡,222,20220314,1","

王品惠"
1137,"CYDM,111,嘉交簡,227,20220316,1","

蘇姵文"
1138,"CYDM,111,嘉交簡,229,20220323,1","

鄭諺霓"
1139,"CYDM,111,嘉交簡,232,20220321,1","

張佐榕"
1140,"CYDM,111,嘉交簡,233,20220323,1","

沈芳伃"
1141,"CYDM,111,嘉交簡,236,20220324,1","

沈芳伃"
1142,"CYDM,111,嘉交簡,238,20220331,1","

凃啟夫"
1143,"CYDM,111,嘉交簡,247,20220331,1","

凃啟夫"
1144,"CYDM,111,嘉交簡,248,20220330,1","

沈芳伃"
1145,"CYDM,111,嘉交簡,252,20220329,1","

張佐榕"
1146,"CYDM,111,嘉交簡,254,20220330,1","

吳育霖"
1147,"CYDM,111,嘉交簡,255,20220324,1","

陳仁智"
1148,"CYDM,111,嘉交簡,261,20220330,1","

沈芳伃"
1149,"CYDM,111,朴交簡,65,20220303,1","

林正雄"
1150,"CYDM,111,朴交簡,71,20220314,1","

王品惠"
1151,"CYDM,111,朴交簡,73,20220314,1","

張佐榕"
1152,"CYDM,111,朴交簡,79,20220316,1","

王品惠"
1153,"CYDM,111,朴交簡,83,20220316,1","

王品惠"
1154,"CYDM,111,朴交簡,90,20220324,1","

王品惠"
1155,"CYDM,111,朴交簡,92,20220329,1","

張佐榕"
1156,"CYDM,111,朴交簡,95,20220331,1","

凃啟夫"
1157,"FYEM,111,豐交簡,147,20220304,1","

段奇琬"
1158,"FYEM,111,豐交簡,152,20220304,1","

段奇琬"
1159,"FYEM,111,豐交簡,155,20220304,1","

段奇琬"
1160,"FYEM,111,豐交簡,158,20220304,1","

段奇琬"
1161,"FYEM,111,豐交簡,159,20220304,1","

段奇琬 (Judge Duan Qi-Wan)"
1162,"FYEM,111,豐交簡,163,20220307,1","

段奇琬 (Judge Duan Qi-Wen)"
1163,"FYEM,111,豐交簡,189,20220315,1","

段奇琬"
1164,"FYEM,111,豐交簡,190,20220315,1","

段奇琬"
1165,"FYEM,111,豐交簡,197,20220318,1","

段奇琬"
1166,"FYEM,111,豐交簡,198,20220318,1","

段奇琬"
1167,"FYEM,111,豐交簡,200,20220322,1","

段奇琬"
1168,"FYEM,111,豐交簡,206,20220322,1","

段奇琬"
1169,"FYEM,111,豐交簡,216,20220324,1","

段奇琬"
1170,"FYEM,111,豐交簡,217,20220325,1","

段奇琬"
1171,"FYEM,111,豐交簡,232,20220330,1","

段奇琬"
1172,"FYEM,111,豐交簡,238,20220330,1","

段奇琬"
1173,"HLDM,111,交簡,5,20220312,1","

林思婷"
1174,"HLDM,111,玉交簡,10,20220321,1","

林思婷 (Judge Lin Ssu-ting)"
1175,"HLDM,111,玉交簡,11,20220331,1","

黃柏憲"
1176,"HLDM,111,玉交簡,7,20220304,1","

高郁茹"
1177,"HLDM,111,花交簡,42,20220302,1","

林思婷"
1178,"HLDM,111,花交簡,52,20220302,1","

林思婷"
1179,"HLDM,111,花交簡,56,20220321,1","

林思婷"
1180,"HLDM,111,花交簡,59,20220321,1","

林思婷"
1181,"HLDM,111,花交簡,60,20220310,1","

林育賢"
1182,"HLDM,111,花交簡,63,20220312,1","

林思婷"
1183,"HLDM,111,花交簡,64,20220309,1","

高郁茹"
1184,"HLDM,111,花交簡,65,20220317,1","

黃柏憲"
1185,"HLDM,111,花交簡,66,20220309,1","

高郁茹"
1186,"HLDM,111,花交簡,72,20220314,1","

高郁茹"
1187,"HLDM,111,花交簡,75,20220321,1","

林思婷"
1188,"HLDM,111,花交簡,82,20220321,1","

林思婷"
1189,"HLDM,111,花交簡,86,20220331,1","

林思婷 (Lin Ssu-ting)"
1190,"HLDM,111,花交簡,87,20220330,1","

高郁茹"
1191,"ILDM,111,交簡,109,20220311,1","

李蕙伶"
1192,"ILDM,111,交簡,154,20220314,1","

莊深淵"
1193,"ILDM,111,交簡,156,20220314,1","

莊深淵"
1194,"ILDM,111,交簡,176,20220318,1","

楊心希"
1195,"ILDM,111,交簡,180,20220331,1","

游欣怡"
1196,"ILDM,111,交簡,86,20220331,1","

程明慧"
1197,"KLDM,111,基交簡,2,20220308,1","

謝昀芳"
1198,"KLDM,111,基交簡,28,20220314,1","

謝昀芳"
1199,"KLDM,111,基交簡,76,20220302,1","

施又傑"
1200,"KLDM,111,基交簡,80,20220303,1","

顏偲凡"
1201,"KLDM,111,基交簡,93,20220308,1","

周霙蘭"
1202,"KLDM,111,基交簡,99,20220325,1","

周霙蘭"
1203,"KMEM,111,城交簡,11,20220325,1","

蔡旻穎"
1204,"KMEM,111,城交簡,8,20220325,1","

蔡旻穎"
1205,"KSDM,111,交簡,185,20220314,1","

李爭春"
1206,"KSDM,111,交簡,187,20220314,1","

李爭春"
1207,"KSDM,111,交簡,201,20220314,1","

李爭春"
1208,"KSDM,111,交簡,204,20220314,1","

李爭春"
1209,"KSDM,111,交簡,208,20220307,1","

李爭春"
1210,"KSDM,111,交簡,209,20220311,1","

王雪君"
1211,"KSDM,111,交簡,234,20220311,1","

莊維澤"
1212,"KSDM,111,交簡,258,20220311,1","

莊維澤"
1213,"KSDM,111,交簡,259,20220307,1","

李爭春"
1214,"KSDM,111,交簡,260,20220307,1","

李爭春"
1215,"KSDM,111,交簡,265,20220311,1","

王雪君"
1216,"KSDM,111,交簡,266,20220314,1","

李爭春"
1217,"KSDM,111,交簡,274,20220314,1","

李爭春"
1218,"KSDM,111,交簡,277,20220331,1","

李爭春"
1219,"KSDM,111,交簡,29,20220307,1","

李爭春"
1220,"KSDM,111,交簡,293,20220331,1","

李爭春"
1221,"KSDM,111,交簡,295,20220330,1","

李爭春"
1222,"KSDM,111,交簡,326,20220330,1","

李爭春"
1223,"KSDM,111,交簡,338,20220315,1","

莊維澤"
1224,"KSDM,111,交簡,346,20220308,1","

鄭美玲"
1225,"KSDM,111,交簡,356,20220321,1","

李爭春"
1226,"KSDM,111,交簡,364,20220311,1","

王雪君"
1227,"KSDM,111,交簡,365,20220308,1","

鄭美玲"
1228,"KSDM,111,交簡,367,20220311,1","

王雪君"
1229,"KSDM,111,交簡,370,20220329,1","

李爭春"
1230,"KSDM,111,交簡,373,20220329,1","

李爭春"
1231,"KSDM,111,交簡,381,20220308,1","

鄭美玲"
1232,"KSDM,111,交簡,418,20220316,1","

王雪君"
1233,"KSDM,111,交簡,432,20220323,1","

王雪君"
1234,"KSDM,111,交簡,439,20220315,1","

鄭美玲"
1235,"KSDM,111,交簡,444,20220323,1","

王雪君"
1236,"KSDM,111,交簡,450,20220315,1","

鄭美玲"
1237,"KSDM,111,交簡,471,20220315,1","

莊維澤"
1238,"KSDM,111,交簡,473,20220322,1","

莊維澤"
1239,"KSDM,111,交簡,475,20220315,1","

莊維澤"
1240,"KSDM,111,交簡,477,20220328,1","

王雪君"
1241,"KSDM,111,交簡,482,20220328,1","

王雪君"
1242,"KSDM,111,交簡,483,20220315,1","

莊維澤"
1243,"KSDM,111,交簡,488,20220322,1","

莊維澤"
1244,"KSDM,111,交簡,496,20220328,1","

莊維澤"
1245,"KSDM,111,交簡,499,20220328,1","

王雪君"
1246,"KSDM,111,交簡,510,20220317,1","

莊維澤"
1247,"KSDM,111,交簡,517,20220328,1","

陳芸珮"
1248,"KSDM,111,交簡,535,20220307,1","

莊珮吟"
1249,"KSDM,111,交簡,536,20220302,1","

林柏壽"
1250,"KSDM,111,交簡,540,20220317,1","

莊維澤"
1251,"KSDM,111,交簡,549,20220317,1","

莊維澤"
1252,"KSDM,111,交簡,551,20220317,1","

莊維澤"
1253,"KSDM,111,交簡,557,20220308,1","

鄭美玲"
1254,"KSDM,111,交簡,560,20220317,1","

莊維澤"
1255,"KSDM,111,交簡,561,20220330,1","

王雪君"
1256,"KSDM,111,交簡,570,20220308,1","

鄭美玲"
1257,"KSDM,111,交簡,575,20220322,1","

莊維澤"
1258,"KSDM,111,交簡,578,20220302,1","

鄭美玲"
1259,"KSDM,111,交簡,583,20220329,1","

莊維澤"
1260,"KSDM,111,交簡,585,20220315,1","

鄭美玲"
1261,"KSDM,111,交簡,587,20220330,1","

王雪君"
1262,"KSDM,111,交簡,591,20220322,1","

莊維澤"
1263,"KSDM,111,交簡,594,20220322,1","

莊維澤"
1264,"KSDM,111,交簡,605,20220331,1","

莊維澤"
1265,"KSDM,111,交簡,606,20220323,1","

王雪君"
1266,"KSDM,111,交簡,616,20220331,1","

莊維澤"
1267,"KSDM,111,交簡,630,20220302,1","

林柏壽"
1268,"KSDM,111,交簡,631,20220310,1","

莊珮君"
1269,"KSDM,111,交簡,632,20220307,1","

莊珮吟"
1270,"KSDM,111,交簡,633,20220307,1","

林柏壽"
1271,"KSDM,111,交簡,634,20220303,1","

莊珮君"
1272,"KSDM,111,交簡,637,20220302,1","

林柏壽"
1273,"KSDM,111,交簡,638,20220302,1","

莊珮君"
1274,"KSDM,111,交簡,640,20220307,1","

林柏壽"
1275,"KSDM,111,交簡,641,20220302,1","

莊珮君"
1276,"KSDM,111,交簡,651,20220309,1","

陳銘珠"
1277,"KSDM,111,交簡,652,20220308,1","

鄭美玲"
1278,"KSDM,111,交簡,657,20220331,1","

莊維澤"
1279,"KSDM,111,交簡,664,20220331,1","

莊維澤"
1280,"KSDM,111,交簡,666,20220302,1","

鄭美玲"
1281,"KSDM,111,交簡,672,20220331,1","

莊維澤"
1282,"KSDM,111,交簡,677,20220331,1","

莊維澤"
1283,"KSDM,111,交簡,678,20220308,1","

鄭美玲"
1284,"KSDM,111,交簡,682,20220331,1","

莊維澤"
1285,"KSDM,111,交簡,683,20220308,1","

鄭美玲"
1286,"KSDM,111,交簡,696,20220307,1","

陳中和"
1287,"KSDM,111,交簡,697,20220318,1","

莊珮吟"
1288,"KSDM,111,交簡,698,20220309,1","

陳中和"
1289,"KSDM,111,交簡,699,20220309,1","

陳中和"
1290,"KSDM,111,交簡,700,20220308,1","

陳中和"
1291,"KSDM,111,交簡,701,20220329,1","

陳中和"
1292,"KSDM,111,交簡,703,20220308,1","

陳中和"
1293,"KSDM,111,交簡,704,20220308,1","

陳中和"
1294,"KSDM,111,交簡,706,20220315,1","

何一宏"
1295,"KSDM,111,交簡,708,20220309,1","

陳中和"
1296,"KSDM,111,交簡,709,20220309,1","

陳中和"
1297,"KSDM,111,交簡,727,20220310,1","

陳中和"
1298,"KSDM,111,交簡,729,20220314,1","

陳中和"
1299,"KSDM,111,交簡,730,20220310,1","

陳中和"
1300,"KSDM,111,交簡,732,20220309,1","

陳中和"
1301,"KSDM,111,交簡,733,20220314,1","

陳中和"
1302,"KSDM,111,交簡,734,20220310,1","

陳中和"
1303,"KSDM,111,交簡,735,20220310,1","

陳中和"
1304,"KSDM,111,交簡,736,20220314,1","

陳中和"
1305,"KSDM,111,交簡,737,20220316,1","

莊珮君"
1306,"KSDM,111,交簡,740,20220314,1","

莊珮君"
1307,"KSDM,111,交簡,743,20220314,1","

莊珮君"
1308,"KSDM,111,交簡,746,20220314,1","

莊珮君"
1309,"KSDM,111,交簡,766,20220328,1","

陳銘珠"
1310,"KSDM,111,交簡,767,20220328,1","

陳銘珠"
1311,"KSDM,111,交簡,772,20220322,1","

鄭美玲"
1312,"KSDM,111,交簡,777,20220329,1","

鄭美玲"
1313,"KSDM,111,交簡,782,20220322,1","

鄭美玲"
1314,"KSDM,111,交簡,796,20220317,1","

陳中和"
1315,"KSDM,111,交簡,797,20220317,1","

陳中和"
1316,"KSDM,111,交簡,798,20220317,1","

陳中和"
1317,"KSDM,111,交簡,806,20220317,1","

陳中和"
1318,"KSDM,111,交簡,807,20220323,1","

陳中和"
1319,"KSDM,111,交簡,808,20220318,1","

陳中和"
1320,"KSDM,111,交簡,809,20220317,1","

陳中和"
1321,"KSDM,111,交簡,827,20220322,1","

鄭美玲"
1322,"KSDM,111,交簡,832,20220323,1","

鄭美玲"
1323,"KSDM,111,交簡,841,20220329,1","

鄭美玲"
1324,"KSDM,111,交簡,868,20220328,1","

陳中和"
1325,"KSDM,111,交簡,870,20220323,1","

陳中和"
1326,"KSDM,111,交簡,871,20220328,1","

陳中和"
1327,"KSDM,111,交簡,872,20220324,1","

陳中和"
1328,"KSDM,111,交簡,874,20220323,1","

陳中和"
1329,"KSDM,111,交簡,876,20220328,1","

陳中和"
1330,"KSDM,111,交簡,880,20220328,1","

陳中和"
